Metro,Type,Month,Dimension,Measure,Value,YoY
San Francisco,Job Title,2018-10,Design Engineer,Median Base Pay,"$97,567 ",3.90%
San Francisco,Job Title,2018-10,Pharmacy Technician,Median Base Pay,"$46,230 ",7.10%
San Francisco,Job Title,2018-10,Graphic Designer,Median Base Pay,"$72,565 ",4.20%
San Francisco,Job Title,2018-10,Web Developer,Median Base Pay,"$100,437 ",3.50%
San Francisco,Job Title,2018-10,Business Development Manager,Median Base Pay,"$97,610 ",4.30%
San Francisco,Job Title,2018-10,Data Scientist,Median Base Pay,"$138,553 ",1.90%
San Francisco,Job Title,2018-10,Buyer,Median Base Pay,"$80,839 ",4.90%
San Francisco,Job Title,2018-10,Data Analyst,Median Base Pay,"$89,924 ",3.30%
San Francisco,Job Title,2018-10,Electrical Engineer,Median Base Pay,"$102,815 ",3.00%
San Francisco,Job Title,2018-10,Attorney,Median Base Pay,"$152,079 ",6.40%
San Francisco,Job Title,2018-10,Human Resources Manager,Median Base Pay,"$101,927 ",4.80%
San Francisco,Job Title,2018-10,Technician,Median Base Pay,"$59,292 ",4.50%
San Francisco,Job Title,2018-10,Restaurant Cook,Median Base Pay,"$39,019 ",6.80%
San Francisco,Job Title,2018-10,Production Manager,Median Base Pay,"$89,096 ",3.90%
San Francisco,Job Title,2018-10,Manufacturing Engineer,Median Base Pay,"$95,209 ",3.30%
San Francisco,Job Title,2018-10,Retail Key Holder,Median Base Pay,"$38,561 ",3.70%
San Francisco,Job Title,2018-10,Paralegal,Median Base Pay,"$73,256 ",3.60%
San Francisco,Job Title,2018-10,Java Developer,Median Base Pay,"$104,330 ",4.90%
San Francisco,Job Title,2018-10,Warehouse Associate,Median Base Pay,"$54,755 ",0.10%
San Francisco,Job Title,2018-10,Property Manager,Median Base Pay,"$73,601 ",6.40%
San Francisco,Job Title,2018-10,Producer,Median Base Pay,"$82,646 ",0.30%
San Francisco,Job Title,2018-10,Quality Engineer,Median Base Pay,"$93,774 ",3.60%
San Francisco,Job Title,2018-10,Operations Analyst,Median Base Pay,"$79,051 ",7.10%
San Francisco,Job Title,2018-10,Medical Assistant,Median Base Pay,"$48,459 ",4.00%
San Francisco,Job Title,2018-10,Tax Manager,Median Base Pay,"$119,481 ",2.40%
San Francisco,Job Title,2018-10,Technical Editor,Median Base Pay,"$71,174 ",4.00%
San Francisco,Job Title,2018-10,Truck Driver,Median Base Pay,"$67,827 ",5.80%
San Francisco,Job Title,2018-10,Insurance Agent,Median Base Pay,"$48,931 ",-3.40%
San Francisco,Job Title,2018-10,Medical Technologist,Median Base Pay,"$73,286 ",3.00%
San Francisco,Job Title,2018-10,Field Engineer,Median Base Pay,"$80,551 ",2.50%
San Francisco,Job Title,2018-10,Machine Operator,Median Base Pay,"$51,471 ",3.00%
San Francisco,Job Title,2018-10,Communications Manager,Median Base Pay,"$104,456 ",3.40%
San Francisco,Job Title,2018-10,Construction Laborer,Median Base Pay,"$56,624 ",3.90%
San Francisco,Job Title,2018-10,Emergency Medical Technician,Median Base Pay,"$45,225 ",6.30%
San Francisco,Job Title,2018-10,Web Designer,Median Base Pay,"$83,128 ",3.80%
San Francisco,Job Title,2018-10,Maintenance Worker,Median Base Pay,"$55,115 ",7.60%
San Francisco,Job Title,2018-10,Barista,Median Base Pay,"$31,116 ",6.20%
San Francisco,Job Title,2018-10,Bartender,Median Base Pay,"$40,964 ",8.60%
San Francisco,Job Title,2018-10,Civil Engineer,Median Base Pay,"$90,115 ",5.30%
San Francisco,Job Title,2018-10,Claims Adjuster,Median Base Pay,"$65,250 ",3.00%
San Francisco,Job Title,2018-10,Certified Nursing Assistant,Median Base Pay,"$41,007 ",5.50%
San Francisco,Job Title,2018-10,Customer Service Representative,Median Base Pay,"$49,763 ",5.00%
San Francisco,Job Title,2018-10,Delivery Driver,Median Base Pay,"$48,784 ",3.90%
San Francisco,Job Title,2018-10,Financial Advisor,Median Base Pay,"$69,655 ",7.10%
San Francisco,Job Title,2018-10,Licensed Practical Nurse,Median Base Pay,"$62,437 ",4.10%
San Francisco,Job Title,2018-10,Loan Officer,Median Base Pay,"$56,699 ",3.40%
San Francisco,Job Title,2018-10,Maintenance Technician,Median Base Pay,"$58,697 ",4.20%
San Francisco,Job Title,2018-10,Material Handler,Median Base Pay,"$45,383 ",6.00%
San Francisco,Job Title,2018-10,IT Manager,Median Base Pay,"$121,271 ",4.40%
San Francisco,Job Title,2018-10,Office Manager,Median Base Pay,"$67,944 ",4.60%
San Francisco,Job Title,2018-10,Pharmacist,Median Base Pay,"$140,789 ",2.20%
San Francisco,Job Title,2018-10,Process Engineer,Median Base Pay,"$100,533 ",3.80%
San Francisco,Job Title,2018-10,Program Manager,Median Base Pay,"$102,506 ",2.00%
San Francisco,Job Title,2018-10,Research Assistant,Median Base Pay,"$40,239 ",2.70%
San Francisco,Job Title,2018-10,Restaurant Manager,Median Base Pay,"$63,041 ",2.10%
San Francisco,Job Title,2018-10,Security Officer,Median Base Pay,"$49,761 ",5.00%
San Francisco,Job Title,2018-10,Server,Median Base Pay,"$38,585 ",3.30%
San Francisco,Job Title,2018-10,Solutions Architect,Median Base Pay,"$133,964 ",5.00%
San Francisco,Job Title,2018-10,Systems Engineer,Median Base Pay,"$102,607 ",2.80%
San Francisco,Job Title,2018-10,Technical Support,Median Base Pay,"$66,489 ",4.60%
San Francisco,Job Title,2018-10,UX Designer,Median Base Pay,"$108,580 ",3.80%
Chicago,Job Title,2018-10,Software Engineer,Median Base Pay,"$88,640 ",2.60%
Chicago,Job Title,2018-10,Programmer Analyst,Median Base Pay,"$76,397 ",4.40%
Chicago,Job Title,2018-10,Consultant,Median Base Pay,"$84,144 ",-0.20%
Chicago,Job Title,2018-10,Project Manager,Median Base Pay,"$77,002 ",-4.40%
Chicago,Job Title,2018-10,Store Manager,Median Base Pay,"$54,848 ",2.00%
Chicago,Job Title,2018-10,Business Analyst,Median Base Pay,"$74,468 ",1.10%
Chicago,Job Title,2018-10,Cashier,Median Base Pay,"$29,339 ",4.90%
Chicago,Job Title,2018-10,Financial Analyst,Median Base Pay,"$68,125 ",1.90%
Chicago,Job Title,2018-10,Administrative Assistant,Median Base Pay,"$46,884 ",2.90%
Chicago,Job Title,2018-10,Accountant,Median Base Pay,"$60,928 ",1.60%
Chicago,Job Title,2018-10,Sales Representative,Median Base Pay,"$52,717 ",2.80%
Chicago,Job Title,2018-10,Professor,Median Base Pay,"$99,630 ",1.30%
Chicago,Job Title,2018-10,Registered Nurse,Median Base Pay,"$69,974 ",1.60%
Chicago,Job Title,2018-10,Marketing Manager,Median Base Pay,"$81,067 ",1.40%
Chicago,Job Title,2018-10,Operations Manager,Median Base Pay,"$73,076 ",0.20%
Chicago,Job Title,2018-10,Product Manager,Median Base Pay,"$100,959 ",2.80%
Chicago,Job Title,2018-10,Sales Manager,Median Base Pay,"$71,341 ",2.10%
Chicago,Job Title,2018-10,Teacher,Median Base Pay,"$54,599 ",1.90%
Chicago,Job Title,2018-10,Bank Teller,Median Base Pay,"$31,637 ",7.80%
Chicago,Job Title,2018-10,Customer Service Manager,Median Base Pay,"$60,875 ",2.50%
Chicago,Job Title,2018-10,Physical Therapist,Median Base Pay,"$76,611 ",-0.70%
Chicago,Job Title,2018-10,Mechanical Engineer,Median Base Pay,"$75,922 ",2.10%
Chicago,Job Title,2018-10,Recruiter,Median Base Pay,"$55,218 ",1.40%
Chicago,Job Title,2018-10,Design Engineer,Median Base Pay,"$76,906 ",1.90%
Chicago,Job Title,2018-10,Pharmacy Technician,Median Base Pay,"$33,872 ",5.10%
Chicago,Job Title,2018-10,Graphic Designer,Median Base Pay,"$52,167 ",2.10%
Chicago,Job Title,2018-10,Web Developer,Median Base Pay,"$76,073 ",1.50%
Chicago,Job Title,2018-10,Business Development Manager,Median Base Pay,"$75,100 ",2.30%
Chicago,Job Title,2018-10,Data Scientist,Median Base Pay,"$104,867 ",0.00%
Chicago,Job Title,2018-10,Buyer,Median Base Pay,"$65,403 ",2.80%
Chicago,Job Title,2018-10,Data Analyst,Median Base Pay,"$65,471 ",1.30%
Chicago,Job Title,2018-10,Electrical Engineer,Median Base Pay,"$80,587 ",1.00%
Chicago,Job Title,2018-10,Attorney,Median Base Pay,"$113,702 ",4.40%
Chicago,Job Title,2018-10,Human Resources Manager,Median Base Pay,"$83,255 ",2.80%
Chicago,Job Title,2018-10,Technician,Median Base Pay,"$48,930 ",2.50%
Chicago,Job Title,2018-10,Restaurant Cook,Median Base Pay,"$30,474 ",4.80%
Chicago,Job Title,2018-10,Production Manager,Median Base Pay,"$69,725 ",1.90%
Chicago,Job Title,2018-10,Manufacturing Engineer,Median Base Pay,"$75,789 ",1.30%
Chicago,Job Title,2018-10,Retail Key Holder,Median Base Pay,"$31,876 ",1.70%
Chicago,Job Title,2018-10,Paralegal,Median Base Pay,"$58,070 ",1.60%
Chicago,Job Title,2018-10,Java Developer,Median Base Pay,"$83,831 ",2.90%
Chicago,Job Title,2018-10,Warehouse Associate,Median Base Pay,"$43,269 ",-1.80%
Chicago,Job Title,2018-10,Property Manager,Median Base Pay,"$60,081 ",4.30%
Chicago,Job Title,2018-10,Producer,Median Base Pay,"$63,201 ",-1.60%
Chicago,Job Title,2018-10,Quality Engineer,Median Base Pay,"$75,685 ",1.60%
Chicago,Job Title,2018-10,Operations Analyst,Median Base Pay,"$64,903 ",5.00%
Chicago,Job Title,2018-10,Medical Assistant,Median Base Pay,"$36,030 ",2.00%
Chicago,Job Title,2018-10,Tax Manager,Median Base Pay,"$101,050 ",0.40%
Chicago,Job Title,2018-10,Technical Editor,Median Base Pay,"$57,166 ",2.00%
Chicago,Job Title,2018-10,Truck Driver,Median Base Pay,"$59,201 ",3.70%
Chicago,Job Title,2018-10,Insurance Agent,Median Base Pay,"$39,191 ",-5.30%
Chicago,Job Title,2018-10,Medical Technologist,Median Base Pay,"$55,542 ",1.00%
Chicago,Job Title,2018-10,Field Engineer,Median Base Pay,"$68,823 ",0.50%
Chicago,Job Title,2018-10,Machine Operator,Median Base Pay,"$40,508 ",1.10%
Chicago,Job Title,2018-10,Communications Manager,Median Base Pay,"$79,652 ",1.40%
Chicago,Job Title,2018-10,Construction Laborer,Median Base Pay,"$44,569 ",1.90%
Chicago,Job Title,2018-10,Emergency Medical Technician,Median Base Pay,"$33,757 ",4.20%
Chicago,Job Title,2018-10,Web Designer,Median Base Pay,"$64,525 ",1.80%
Chicago,Job Title,2018-10,Maintenance Worker,Median Base Pay,"$44,591 ",5.50%
Chicago,Job Title,2018-10,Barista,Median Base Pay,"$25,970 ",4.10%
Chicago,Job Title,2018-10,Bartender,Median Base Pay,"$38,109 ",6.50%
Chicago,Job Title,2018-10,Civil Engineer,Median Base Pay,"$73,840 ",3.30%
Chicago,Job Title,2018-10,Claims Adjuster,Median Base Pay,"$55,390 ",1.00%
Chicago,Job Title,2018-10,Certified Nursing Assistant,Median Base Pay,"$30,677 ",3.50%
Chicago,Job Title,2018-10,Customer Service Representative,Median Base Pay,"$41,811 ",3.00%
Chicago,Job Title,2018-10,Delivery Driver,Median Base Pay,"$40,695 ",1.90%
Chicago,Job Title,2018-10,Financial Advisor,Median Base Pay,"$56,103 ",5.00%
Chicago,Job Title,2018-10,Licensed Practical Nurse,Median Base Pay,"$51,412 ",2.10%
Chicago,Job Title,2018-10,Loan Officer,Median Base Pay,"$42,038 ",1.40%
Chicago,Job Title,2018-10,Maintenance Technician,Median Base Pay,"$48,063 ",2.20%
Chicago,Job Title,2018-10,Material Handler,Median Base Pay,"$37,206 ",3.90%
Chicago,Job Title,2018-10,IT Manager,Median Base Pay,"$101,448 ",2.40%
Chicago,Job Title,2018-10,Office Manager,Median Base Pay,"$52,328 ",2.50%
Chicago,Job Title,2018-10,Pharmacist,Median Base Pay,"$118,912 ",0.20%
Chicago,Job Title,2018-10,Process Engineer,Median Base Pay,"$82,348 ",1.80%
Chicago,Job Title,2018-10,Program Manager,Median Base Pay,"$82,899 ",0.00%
Chicago,Job Title,2018-10,Research Assistant,Median Base Pay,"$32,474 ",0.70%
Chicago,Job Title,2018-10,Restaurant Manager,Median Base Pay,"$52,202 ",0.20%
Chicago,Job Title,2018-10,Security Officer,Median Base Pay,"$36,890 ",3.00%
Chicago,Job Title,2018-10,Server,Median Base Pay,"$35,093 ",1.30%
Chicago,Job Title,2018-10,Solutions Architect,Median Base Pay,"$115,454 ",3.00%
Chicago,Job Title,2018-10,Systems Engineer,Median Base Pay,"$82,037 ",0.80%
Chicago,Job Title,2018-10,Technical Support,Median Base Pay,"$53,103 ",2.60%
Chicago,Job Title,2018-10,UX Designer,Median Base Pay,"$83,490 ",1.80%
Boston,Job Title,2018-10,Software Engineer,Median Base Pay,"$98,331 ",3.00%
Boston,Job Title,2018-10,Programmer Analyst,Median Base Pay,"$77,552 ",4.80%
Boston,Job Title,2018-10,Consultant,Median Base Pay,"$90,359 ",0.20%
Boston,Job Title,2018-10,Project Manager,Median Base Pay,"$79,773 ",-4.10%
Boston,Job Title,2018-10,Store Manager,Median Base Pay,"$59,303 ",2.40%
Boston,Job Title,2018-10,Business Analyst,Median Base Pay,"$75,976 ",1.50%
Boston,Job Title,2018-10,Cashier,Median Base Pay,"$31,179 ",5.40%
Boston,Job Title,2018-10,Financial Analyst,Median Base Pay,"$69,776 ",2.30%
Boston,Job Title,2018-10,Administrative Assistant,Median Base Pay,"$51,849 ",3.30%
Boston,Job Title,2018-10,Accountant,Median Base Pay,"$63,303 ",2.00%
Boston,Job Title,2018-10,Sales Representative,Median Base Pay,"$59,154 ",3.20%
Boston,Job Title,2018-10,Professor,Median Base Pay,"$122,730 ",1.70%
Boston,Job Title,2018-10,Registered Nurse,Median Base Pay,"$77,284 ",2.00%
Boston,Job Title,2018-10,Marketing Manager,Median Base Pay,"$84,294 ",1.80%
Boston,Job Title,2018-10,Operations Manager,Median Base Pay,"$79,170 ",0.60%
Boston,Job Title,2018-10,Product Manager,Median Base Pay,"$109,816 ",3.20%
Boston,Job Title,2018-10,Sales Manager,Median Base Pay,"$77,879 ",2.50%
Boston,Job Title,2018-10,Teacher,Median Base Pay,"$59,445 ",2.30%
Boston,Job Title,2018-10,Bank Teller,Median Base Pay,"$34,886 ",8.20%
Boston,Job Title,2018-10,Customer Service Manager,Median Base Pay,"$63,329 ",2.90%
Boston,Job Title,2018-10,Physical Therapist,Median Base Pay,"$77,300 ",-0.30%
Boston,Job Title,2018-10,Mechanical Engineer,Median Base Pay,"$83,409 ",2.50%
Boston,Job Title,2018-10,Recruiter,Median Base Pay,"$59,790 ",1.90%
Boston,Job Title,2018-10,Design Engineer,Median Base Pay,"$92,511 ",2.30%
Boston,Job Title,2018-10,Pharmacy Technician,Median Base Pay,"$34,382 ",5.50%
Boston,Job Title,2018-10,Graphic Designer,Median Base Pay,"$56,999 ",2.60%
Boston,Job Title,2018-10,Web Developer,Median Base Pay,"$83,046 ",1.90%
Boston,Job Title,2018-10,Business Development Manager,Median Base Pay,"$81,815 ",2.70%
Boston,Job Title,2018-10,Data Scientist,Median Base Pay,"$110,090 ",0.40%
Boston,Job Title,2018-10,Buyer,Median Base Pay,"$62,457 ",3.30%
Boston,Job Title,2018-10,Data Analyst,Median Base Pay,"$71,022 ",1.70%
Boston,Job Title,2018-10,Electrical Engineer,Median Base Pay,"$86,713 ",1.40%
Boston,Job Title,2018-10,Attorney,Median Base Pay,"$111,123 ",4.80%
Boston,Job Title,2018-10,Human Resources Manager,Median Base Pay,"$88,335 ",3.20%
Boston,Job Title,2018-10,Technician,Median Base Pay,"$50,449 ",2.90%
Boston,Job Title,2018-10,Restaurant Cook,Median Base Pay,"$35,255 ",5.20%
Boston,Job Title,2018-10,Production Manager,Median Base Pay,"$71,792 ",2.30%
Boston,Job Title,2018-10,Manufacturing Engineer,Median Base Pay,"$80,371 ",1.70%
Boston,Job Title,2018-10,Retail Key Holder,Median Base Pay,"$34,773 ",2.10%
Boston,Job Title,2018-10,Paralegal,Median Base Pay,"$58,770 ",2.00%
Boston,Job Title,2018-10,Java Developer,Median Base Pay,"$93,463 ",3.30%
Boston,Job Title,2018-10,Warehouse Associate,Median Base Pay,"$46,770 ",-1.40%
Boston,Job Title,2018-10,Property Manager,Median Base Pay,"$67,577 ",4.70%
Boston,Job Title,2018-10,Producer,Median Base Pay,"$65,940 ",-1.20%
Boston,Job Title,2018-10,Quality Engineer,Median Base Pay,"$86,260 ",2.00%
Boston,Job Title,2018-10,Operations Analyst,Median Base Pay,"$63,487 ",5.50%
Boston,Job Title,2018-10,Medical Assistant,Median Base Pay,"$40,717 ",2.40%
Boston,Job Title,2018-10,Tax Manager,Median Base Pay,"$99,811 ",0.80%
Boston,Job Title,2018-10,Technical Editor,Median Base Pay,"$60,782 ",2.40%
Boston,Job Title,2018-10,Truck Driver,Median Base Pay,"$61,296 ",4.10%
Boston,Job Title,2018-10,Insurance Agent,Median Base Pay,"$42,772 ",-4.90%
Boston,Job Title,2018-10,Medical Technologist,Median Base Pay,"$64,688 ",1.40%
Boston,Job Title,2018-10,Field Engineer,Median Base Pay,"$75,451 ",0.90%
Boston,Job Title,2018-10,Machine Operator,Median Base Pay,"$42,883 ",1.40%
Boston,Job Title,2018-10,Communications Manager,Median Base Pay,"$84,808 ",1.80%
Boston,Job Title,2018-10,Construction Laborer,Median Base Pay,"$50,460 ",2.30%
Boston,Job Title,2018-10,Emergency Medical Technician,Median Base Pay,"$42,482 ",4.60%
Boston,Job Title,2018-10,Web Designer,Median Base Pay,"$69,188 ",2.20%
Boston,Job Title,2018-10,Maintenance Worker,Median Base Pay,"$45,725 ",5.90%
Boston,Job Title,2018-10,Barista,Median Base Pay,"$27,667 ",4.50%
Boston,Job Title,2018-10,Bartender,Median Base Pay,"$44,008 ",7.00%
Boston,Job Title,2018-10,Civil Engineer,Median Base Pay,"$74,936 ",3.70%
Boston,Job Title,2018-10,Claims Adjuster,Median Base Pay,"$54,786 ",1.40%
Boston,Job Title,2018-10,Certified Nursing Assistant,Median Base Pay,"$35,436 ",3.90%
Boston,Job Title,2018-10,Customer Service Representative,Median Base Pay,"$45,609 ",3.40%
Boston,Job Title,2018-10,Delivery Driver,Median Base Pay,"$43,763 ",2.30%
Boston,Job Title,2018-10,Financial Advisor,Median Base Pay,"$63,451 ",5.40%
Boston,Job Title,2018-10,Licensed Practical Nurse,Median Base Pay,"$56,511 ",2.50%
Boston,Job Title,2018-10,Loan Officer,Median Base Pay,"$49,189 ",1.70%
Boston,Job Title,2018-10,Maintenance Technician,Median Base Pay,"$53,185 ",2.60%
Boston,Job Title,2018-10,Material Handler,Median Base Pay,"$45,248 ",4.40%
Boston,Job Title,2018-10,IT Manager,Median Base Pay,"$104,859 ",2.80%
Boston,Job Title,2018-10,Office Manager,Median Base Pay,"$59,428 ",2.90%
Boston,Job Title,2018-10,Pharmacist,Median Base Pay,"$117,847 ",0.60%
Boston,Job Title,2018-10,Process Engineer,Median Base Pay,"$86,094 ",2.20%
Boston,Job Title,2018-10,Program Manager,Median Base Pay,"$85,801 ",0.40%
Boston,Job Title,2018-10,Research Assistant,Median Base Pay,"$36,737 ",1.10%
Boston,Job Title,2018-10,Restaurant Manager,Median Base Pay,"$56,949 ",0.60%
Boston,Job Title,2018-10,Security Officer,Median Base Pay,"$42,138 ",3.40%
Boston,Job Title,2018-10,Server,Median Base Pay,"$40,503 ",1.70%
Boston,Job Title,2018-10,Solutions Architect,Median Base Pay,"$117,779 ",3.40%
Boston,Job Title,2018-10,Systems Engineer,Median Base Pay,"$87,921 ",1.20%
Boston,Job Title,2018-10,Technical Support,Median Base Pay,"$57,889 ",3.00%
Boston,Job Title,2018-10,UX Designer,Median Base Pay,"$89,351 ",2.20%
Washington DC,Job Title,2018-10,Software Engineer,Median Base Pay,"$97,246 ",3.30%
Washington DC,Job Title,2018-10,Programmer Analyst,Median Base Pay,"$80,788 ",5.10%
Washington DC,Job Title,2018-10,Consultant,Median Base Pay,"$80,903 ",0.50%
Washington DC,Job Title,2018-10,Project Manager,Median Base Pay,"$85,549 ",-3.80%
Washington DC,Job Title,2018-10,Store Manager,Median Base Pay,"$58,256 ",2.70%
Washington DC,Job Title,2018-10,Business Analyst,Median Base Pay,"$78,023 ",1.70%
Washington DC,Job Title,2018-10,Cashier,Median Base Pay,"$29,565 ",5.60%
Washington DC,Job Title,2018-10,Financial Analyst,Median Base Pay,"$73,527 ",2.60%
Washington DC,Job Title,2018-10,Administrative Assistant,Median Base Pay,"$50,146 ",3.60%
Washington DC,Job Title,2018-10,Accountant,Median Base Pay,"$66,179 ",2.30%
Washington DC,Job Title,2018-10,Sales Representative,Median Base Pay,"$55,989 ",3.40%
Washington DC,Job Title,2018-10,Professor,Median Base Pay,"$100,659 ",2.00%
Washington DC,Job Title,2018-10,Registered Nurse,Median Base Pay,"$72,149 ",2.30%
Washington DC,Job Title,2018-10,Marketing Manager,Median Base Pay,"$79,599 ",2.00%
Washington DC,Job Title,2018-10,Operations Manager,Median Base Pay,"$78,305 ",0.90%
Washington DC,Job Title,2018-10,Product Manager,Median Base Pay,"$109,848 ",3.50%
Washington DC,Job Title,2018-10,Sales Manager,Median Base Pay,"$72,202 ",2.80%
Washington DC,Job Title,2018-10,Teacher,Median Base Pay,"$59,639 ",2.50%
Washington DC,Job Title,2018-10,Bank Teller,Median Base Pay,"$34,927 ",8.50%
Washington DC,Job Title,2018-10,Customer Service Manager,Median Base Pay,"$59,747 ",3.20%
Washington DC,Job Title,2018-10,Physical Therapist,Median Base Pay,"$82,478 ",0.00%
Washington DC,Job Title,2018-10,Mechanical Engineer,Median Base Pay,"$80,922 ",2.80%
Washington DC,Job Title,2018-10,Recruiter,Median Base Pay,"$62,989 ",2.10%
Washington DC,Job Title,2018-10,Design Engineer,Median Base Pay,"$85,925 ",2.60%
Washington DC,Job Title,2018-10,Pharmacy Technician,Median Base Pay,"$33,925 ",5.80%
Washington DC,Job Title,2018-10,Graphic Designer,Median Base Pay,"$57,716 ",2.80%
Washington DC,Job Title,2018-10,Web Developer,Median Base Pay,"$87,025 ",2.20%
Washington DC,Job Title,2018-10,Business Development Manager,Median Base Pay,"$88,657 ",3.00%
Washington DC,Job Title,2018-10,Data Scientist,Median Base Pay,"$105,072 ",0.60%
Washington DC,Job Title,2018-10,Buyer,Median Base Pay,"$62,544 ",3.50%
Washington DC,Job Title,2018-10,Data Analyst,Median Base Pay,"$73,325 ",2.00%
Washington DC,Job Title,2018-10,Electrical Engineer,Median Base Pay,"$87,641 ",1.70%
Washington DC,Job Title,2018-10,Attorney,Median Base Pay,"$137,374 ",5.00%
Washington DC,Job Title,2018-10,Human Resources Manager,Median Base Pay,"$85,981 ",3.50%
Washington DC,Job Title,2018-10,Technician,Median Base Pay,"$52,148 ",3.20%
Washington DC,Job Title,2018-10,Restaurant Cook,Median Base Pay,"$32,439 ",5.50%
Washington DC,Job Title,2018-10,Production Manager,Median Base Pay,"$72,247 ",2.60%
Washington DC,Job Title,2018-10,Manufacturing Engineer,Median Base Pay,"$79,397 ",2.00%
Washington DC,Job Title,2018-10,Retail Key Holder,Median Base Pay,"$33,300 ",2.40%
Washington DC,Job Title,2018-10,Paralegal,Median Base Pay,"$59,952 ",2.30%
Washington DC,Job Title,2018-10,Java Developer,Median Base Pay,"$84,132 ",3.50%
Washington DC,Job Title,2018-10,Warehouse Associate,Median Base Pay,"$41,874 ",-1.20%
Washington DC,Job Title,2018-10,Property Manager,Median Base Pay,"$65,847 ",5.00%
Washington DC,Job Title,2018-10,Producer,Median Base Pay,"$69,529 ",-1.00%
Washington DC,Job Title,2018-10,Quality Engineer,Median Base Pay,"$82,949 ",2.30%
Washington DC,Job Title,2018-10,Operations Analyst,Median Base Pay,"$75,268 ",5.70%
Washington DC,Job Title,2018-10,Medical Assistant,Median Base Pay,"$38,590 ",2.70%
Washington DC,Job Title,2018-10,Tax Manager,Median Base Pay,"$109,690 ",1.10%
Washington DC,Job Title,2018-10,Technical Editor,Median Base Pay,"$66,377 ",2.70%
Washington DC,Job Title,2018-10,Truck Driver,Median Base Pay,"$56,049 ",4.40%
Washington DC,Job Title,2018-10,Insurance Agent,Median Base Pay,"$43,366 ",-4.60%
Washington DC,Job Title,2018-10,Medical Technologist,Median Base Pay,"$59,048 ",1.60%
Washington DC,Job Title,2018-10,Field Engineer,Median Base Pay,"$73,743 ",1.20%
Washington DC,Job Title,2018-10,Machine Operator,Median Base Pay,"$45,118 ",1.70%
Washington DC,Job Title,2018-10,Communications Manager,Median Base Pay,"$86,474 ",2.10%
Washington DC,Job Title,2018-10,Construction Laborer,Median Base Pay,"$41,685 ",2.60%
Washington DC,Job Title,2018-10,Emergency Medical Technician,Median Base Pay,"$43,482 ",4.90%
Washington DC,Job Title,2018-10,Web Designer,Median Base Pay,"$70,334 ",2.40%
Washington DC,Job Title,2018-10,Maintenance Worker,Median Base Pay,"$43,679 ",6.20%
Washington DC,Job Title,2018-10,Barista,Median Base Pay,"$27,079 ",4.80%
Washington DC,Job Title,2018-10,Bartender,Median Base Pay,"$39,999 ",7.30%
Washington DC,Job Title,2018-10,Civil Engineer,Median Base Pay,"$77,895 ",4.00%
Washington DC,Job Title,2018-10,Claims Adjuster,Median Base Pay,"$54,985 ",1.70%
Washington DC,Job Title,2018-10,Certified Nursing Assistant,Median Base Pay,"$32,869 ",4.20%
Washington DC,Job Title,2018-10,Customer Service Representative,Median Base Pay,"$42,444 ",3.60%
Washington DC,Job Title,2018-10,Delivery Driver,Median Base Pay,"$41,549 ",2.60%
Washington DC,Job Title,2018-10,Financial Advisor,Median Base Pay,"$58,800 ",5.70%
Washington DC,Job Title,2018-10,Licensed Practical Nurse,Median Base Pay,"$49,231 ",2.80%
Washington DC,Job Title,2018-10,Loan Officer,Median Base Pay,"$50,999 ",2.10%
Washington DC,Job Title,2018-10,Maintenance Technician,Median Base Pay,"$50,654 ",2.80%
Washington DC,Job Title,2018-10,Material Handler,Median Base Pay,"$39,838 ",4.60%
Washington DC,Job Title,2018-10,IT Manager,Median Base Pay,"$107,536 ",3.10%
Washington DC,Job Title,2018-10,Office Manager,Median Base Pay,"$57,246 ",3.20%
Washington DC,Job Title,2018-10,Pharmacist,Median Base Pay,"$123,085 ",0.90%
Washington DC,Job Title,2018-10,Process Engineer,Median Base Pay,"$86,053 ",2.50%
Washington DC,Job Title,2018-10,Program Manager,Median Base Pay,"$96,653 ",0.70%
Washington DC,Job Title,2018-10,Research Assistant,Median Base Pay,"$35,097 ",1.40%
Washington DC,Job Title,2018-10,Restaurant Manager,Median Base Pay,"$55,410 ",0.80%
Washington DC,Job Title,2018-10,Security Officer,Median Base Pay,"$47,858 ",3.60%
Washington DC,Job Title,2018-10,Server,Median Base Pay,"$35,778 ",2.00%
Washington DC,Job Title,2018-10,Solutions Architect,Median Base Pay,"$122,512 ",3.70%
Washington DC,Job Title,2018-10,Systems Engineer,Median Base Pay,"$91,719 ",1.50%
Washington DC,Job Title,2018-10,Technical Support,Median Base Pay,"$58,254 ",3.20%
Washington DC,Job Title,2018-10,UX Designer,Median Base Pay,"$90,790 ",2.50%
National,Company Size,2018-10,1001-5000,Median Base Pay,52588,
National,Company Size,2018-10,<51,Median Base Pay,47602,
National,Company Size,2018-10,201-500,Median Base Pay,50653,
National,Company Size,2018-10,5000+,Median Base Pay,53227,
National,Company Size,2018-10,501-1000,Median Base Pay,51219,
National,Company Size,2018-10,51-200,Median Base Pay,49571,
New York City,Company Size,2018-10,1001-5000,Median Base Pay,62989,
New York City,Company Size,2018-10,<51,Median Base Pay,57017,
New York City,Company Size,2018-10,201-500,Median Base Pay,60671,
New York City,Company Size,2018-10,5000+,Median Base Pay,63754,
New York City,Company Size,2018-10,501-1000,Median Base Pay,61349,
New York City,Company Size,2018-10,51-200,Median Base Pay,59376,
