Metro,Type,Month,Dimension,Measure,Value,YoY
San Francisco,Job Title,2017-12,Customer Service Manager,Median Base Pay,"$71,807",1.40%
San Francisco,Job Title,2017-12,Physical Therapist,Median Base Pay,"$96,154",0.60%
San Francisco,Job Title,2017-12,Mechanical Engineer,Median Base Pay,"$93,009",1.60%
San Francisco,Job Title,2017-12,Recruiter,Median Base Pay,"$72,623",2.40%
San Francisco,Job Title,2017-12,Design Engineer,Median Base Pay,"$94,942",4.90%
San Francisco,Job Title,2017-12,Pharmacy Technician,Median Base Pay,"$45,089",2.90%
San Francisco,Job Title,2017-12,Graphic Designer,Median Base Pay,"$70,813",2.60%
San Francisco,Job Title,2017-12,Web Developer,Median Base Pay,"$98,792",3.30%
San Francisco,Job Title,2017-12,Business Development Manager,Median Base Pay,"$93,347",2.10%
San Francisco,Job Title,2017-12,Data Scientist,Median Base Pay,"$136,102",2.00%
San Francisco,Job Title,2017-12,Buyer,Median Base Pay,"$77,655",3.10%
San Francisco,Job Title,2017-12,Data Analyst,Median Base Pay,"$88,458",2.00%
San Francisco,Job Title,2017-12,Electrical Engineer,Median Base Pay,"$96,818",2.20%
San Francisco,Job Title,2017-12,Attorney,Median Base Pay,"$140,822",1.80%
San Francisco,Job Title,2017-12,Human Resources Manager,Median Base Pay,"$97,554",2.70%
San Francisco,Job Title,2017-12,Technician,Median Base Pay,"$56,692",1.30%
San Francisco,Job Title,2017-12,Restaurant Cook,Median Base Pay,"$36,239",5.70%
San Francisco,Job Title,2017-12,Production Manager,Median Base Pay,"$87,844",1.60%
San Francisco,Job Title,2017-12,Manufacturing Engineer,Median Base Pay,"$93,278",2.90%
San Francisco,Job Title,2017-12,Retail Key Holder,Median Base Pay,"$36,952",1.20%
San Francisco,Job Title,2017-12,Paralegal,Median Base Pay,"$71,211",5.70%
San Francisco,Job Title,2017-12,Java Developer,Median Base Pay,"$99,406",-1.60%
San Francisco,Job Title,2017-12,Warehouse Associate,Median Base Pay,"$56,314",5.10%
San Francisco,Job Title,2017-12,Property Manager,Median Base Pay,"$67,060",1.10%
San Francisco,Job Title,2017-12,Producer,Median Base Pay,"$86,170",3.00%
San Francisco,Job Title,2017-12,Quality Engineer,Median Base Pay,"$90,477",1.70%
San Francisco,Job Title,2017-12,Operations Analyst,Median Base Pay,"$71,497",1.00%
San Francisco,Job Title,2017-12,Medical Assistant,Median Base Pay,"$49,788",2.30%
San Francisco,Job Title,2017-12,Tax Manager,Median Base Pay,"$121,568",0.20%
San Francisco,Job Title,2017-12,Technical Editor,Median Base Pay,"$68,233",2.00%
San Francisco,Job Title,2017-12,Truck Driver,Median Base Pay,"$65,578",4.30%
San Francisco,Job Title,2017-12,Insurance Agent,Median Base Pay,"$48,480",3.40%
San Francisco,Job Title,2017-12,Medical Technologist,Median Base Pay,"$74,007",7.20%
San Francisco,Job Title,2017-12,Field Engineer,Median Base Pay,"$79,415",3.10%
San Francisco,Job Title,2017-12,Machine Operator,Median Base Pay,"$49,833",-1.00%
San Francisco,Job Title,2017-12,Communications Manager,Median Base Pay,"$99,583",2.00%
San Francisco,Job Title,2017-12,Construction Laborer,Median Base Pay,"$51,862",1.90%
San Francisco,Job Title,2017-12,Emergency Medical Technician,Median Base Pay,"$44,256",4.70%
San Francisco,Job Title,2017-12,Web Designer,Median Base Pay,"$79,485",2.20%
San Francisco,Job Title,2017-12,Maintenance Worker,Median Base Pay,"$49,938",-0.50%
San Francisco,Job Title,2017-12,Barista,Median Base Pay,"$30,221",4.20%
San Francisco,Job Title,2017-12,Bartender,Median Base Pay,"$35,593",-5.80%
San Francisco,Job Title,2017-12,Civil Engineer,Median Base Pay,"$85,445",-0.60%
San Francisco,Job Title,2017-12,Claims Adjuster,Median Base Pay,"$64,466",2.60%
San Francisco,Job Title,2017-12,Certified Nursing Assistant,Median Base Pay,"$39,550",3.00%
San Francisco,Job Title,2017-12,Customer Service Representative,Median Base Pay,"$47,590",3.10%
San Francisco,Job Title,2017-12,Delivery Driver,Median Base Pay,"$48,375",4.30%
San Francisco,Job Title,2017-12,Financial Advisor,Median Base Pay,"$65,844",2.40%
San Francisco,Job Title,2017-12,Licensed Practical Nurse,Median Base Pay,"$55,403",2.90%
San Francisco,Job Title,2017-12,Loan Officer,Median Base Pay,"$53,536",-5.30%
San Francisco,Job Title,2017-12,Maintenance Technician,Median Base Pay,"$56,613",2.80%
San Francisco,Job Title,2017-12,Material Handler,Median Base Pay,"$44,363",2.90%
San Francisco,Job Title,2017-12,Network Engineer,Median Base Pay,"$100,126",1.80%
San Francisco,Job Title,2017-12,Office Manager,Median Base Pay,"$64,328",-0.20%
San Francisco,Job Title,2017-12,Pharmacist,Median Base Pay,"$142,110",2.90%
San Francisco,Job Title,2017-12,Process Engineer,Median Base Pay,"$96,599",2.80%
San Francisco,Job Title,2017-12,Program Manager,Median Base Pay,"$100,213",0.40%
San Francisco,Job Title,2017-12,Research Assistant,Median Base Pay,"$40,092",1.10%
San Francisco,Job Title,2017-12,Restaurant Manager,Median Base Pay,"$64,706",0.30%
San Francisco,Job Title,2017-12,Security Officer,Median Base Pay,"$47,565",3.10%
San Francisco,Job Title,2017-12,Server,Median Base Pay,"$38,276",3.60%
San Francisco,Job Title,2017-12,Solutions Architect,Median Base Pay,"$126,697",-0.40%
San Francisco,Job Title,2017-12,Systems Engineer,Median Base Pay,"$101,000",2.30%
San Francisco,Job Title,2017-12,Technical Support,Median Base Pay,"$66,321",4.40%
San Francisco,Job Title,2017-12,UX Designer,Median Base Pay,"$102,626",-0.20%
Chicago,Job Title,2017-12,Software Engineer,Median Base Pay,"$87,051",1.20%
Chicago,Job Title,2017-12,Programmer Analyst,Median Base Pay,"$74,484",0.00%
Chicago,Job Title,2017-12,Consultant,Median Base Pay,"$87,881",-0.40%
Chicago,Job Title,2017-12,Project Manager,Median Base Pay,"$80,063",0.70%
Chicago,Job Title,2017-12,Store Manager,Median Base Pay,"$53,129",1.50%
Chicago,Job Title,2017-12,Business Analyst,Median Base Pay,"$73,971",2.70%
Chicago,Job Title,2017-12,Cashier,Median Base Pay,"$28,898",3.20%
Chicago,Job Title,2017-12,Financial Analyst,Median Base Pay,"$66,804",0.90%
Chicago,Job Title,2017-12,Administrative Assistant,Median Base Pay,"$43,811",0.50%
Chicago,Job Title,2017-12,Accountant,Median Base Pay,"$59,643",0.40%
Chicago,Job Title,2017-12,Sales Representative,Median Base Pay,"$49,601",2.70%
Chicago,Job Title,2017-12,Professor,Median Base Pay,"$98,828",-0.80%
Chicago,Job Title,2017-12,Registered Nurse,Median Base Pay,"$69,808",1.00%
Chicago,Job Title,2017-12,Marketing Manager,Median Base Pay,"$79,606",0.20%
Chicago,Job Title,2017-12,Operations Manager,Median Base Pay,"$70,072",-0.40%
Chicago,Job Title,2017-12,Product Manager,Median Base Pay,"$98,095",-0.50%
Chicago,Job Title,2017-12,Sales Manager,Median Base Pay,"$68,000",-0.40%
Chicago,Job Title,2017-12,Teacher,Median Base Pay,"$52,957",1.10%
Chicago,Job Title,2017-12,Bank Teller,Median Base Pay,"$29,312",3.10%
Chicago,Job Title,2017-12,Customer Service Manager,Median Base Pay,"$60,704",0.10%
Chicago,Job Title,2017-12,Physical Therapist,Median Base Pay,"$75,268",-0.70%
Chicago,Job Title,2017-12,Mechanical Engineer,Median Base Pay,"$72,830",0.20%
Chicago,Job Title,2017-12,Recruiter,Median Base Pay,"$53,028",1.00%
Chicago,Job Title,2017-12,Design Engineer,Median Base Pay,"$77,022",3.50%
Chicago,Job Title,2017-12,Pharmacy Technician,Median Base Pay,"$32,276",1.50%
Chicago,Job Title,2017-12,Graphic Designer,Median Base Pay,"$51,326",1.20%
Chicago,Job Title,2017-12,Web Developer,Median Base Pay,"$74,689",1.90%
Chicago,Job Title,2017-12,Business Development Manager,Median Base Pay,"$73,960",0.70%
Chicago,Job Title,2017-12,Data Scientist,Median Base Pay,"$100,656",0.60%
Chicago,Job Title,2017-12,Buyer,Median Base Pay,"$64,063",1.70%
Chicago,Job Title,2017-12,Data Analyst,Median Base Pay,"$65,554",0.60%
Chicago,Job Title,2017-12,Electrical Engineer,Median Base Pay,"$78,544",0.80%
Chicago,Job Title,2017-12,Attorney,Median Base Pay,"$107,402",0.50%
Chicago,Job Title,2017-12,Human Resources Manager,Median Base Pay,"$81,841",1.30%
Chicago,Job Title,2017-12,Technician,Median Base Pay,"$47,430",0.00%
Chicago,Job Title,2017-12,Restaurant Cook,Median Base Pay,"$29,410",4.30%
Chicago,Job Title,2017-12,Production Manager,Median Base Pay,"$69,721",0.20%
Chicago,Job Title,2017-12,Manufacturing Engineer,Median Base Pay,"$74,563",1.50%
Chicago,Job Title,2017-12,Retail Key Holder,Median Base Pay,"$30,977",-0.20%
Chicago,Job Title,2017-12,Paralegal,Median Base Pay,"$56,826",4.30%
Chicago,Job Title,2017-12,Java Developer,Median Base Pay,"$78,536",-2.90%
Chicago,Job Title,2017-12,Warehouse Associate,Median Base Pay,"$47,905",3.70%
Chicago,Job Title,2017-12,Property Manager,Median Base Pay,"$55,517",-0.30%
Chicago,Job Title,2017-12,Producer,Median Base Pay,"$65,927",1.70%
Chicago,Job Title,2017-12,Quality Engineer,Median Base Pay,"$74,699",0.40%
Chicago,Job Title,2017-12,Operations Analyst,Median Base Pay,"$60,903",-0.30%
Chicago,Job Title,2017-12,Medical Assistant,Median Base Pay,"$36,569",0.90%
Chicago,Job Title,2017-12,Tax Manager,Median Base Pay,"$104,591",-1.10%
Chicago,Job Title,2017-12,Technical Editor,Median Base Pay,"$55,613",0.60%
Chicago,Job Title,2017-12,Truck Driver,Median Base Pay,"$57,772",2.90%
Chicago,Job Title,2017-12,Insurance Agent,Median Base Pay,"$41,520",2.00%
Chicago,Job Title,2017-12,Medical Technologist,Median Base Pay,"$55,530",5.80%
Chicago,Job Title,2017-12,Field Engineer,Median Base Pay,"$68,831",1.70%
Chicago,Job Title,2017-12,Machine Operator,Median Base Pay,"$39,856",-2.30%
Chicago,Job Title,2017-12,Communications Manager,Median Base Pay,"$77,346",0.60%
Chicago,Job Title,2017-12,Construction Laborer,Median Base Pay,"$43,300",0.50%
Chicago,Job Title,2017-12,Emergency Medical Technician,Median Base Pay,"$32,790",3.30%
Chicago,Job Title,2017-12,Web Designer,Median Base Pay,"$60,637",0.90%
Chicago,Job Title,2017-12,Maintenance Worker,Median Base Pay,"$42,582",-1.80%
Chicago,Job Title,2017-12,Barista,Median Base Pay,"$25,841",2.80%
Chicago,Job Title,2017-12,Bartender,Median Base Pay,"$33,447",-7.10%
Chicago,Job Title,2017-12,Civil Engineer,Median Base Pay,"$70,980",-2.00%
Chicago,Job Title,2017-12,Claims Adjuster,Median Base Pay,"$54,812",1.20%
Chicago,Job Title,2017-12,Certified Nursing Assistant,Median Base Pay,"$30,057",1.60%
Chicago,Job Title,2017-12,Customer Service Representative,Median Base Pay,"$40,097",1.70%
Chicago,Job Title,2017-12,Delivery Driver,Median Base Pay,"$39,562",2.90%
Chicago,Job Title,2017-12,Financial Advisor,Median Base Pay,"$52,568",1.00%
Chicago,Job Title,2017-12,Licensed Practical Nurse,Median Base Pay,"$49,678",1.50%
Chicago,Job Title,2017-12,Loan Officer,Median Base Pay,"$41,379",-6.50%
Chicago,Job Title,2017-12,Maintenance Technician,Median Base Pay,"$47,369",1.40%
Chicago,Job Title,2017-12,Material Handler,Median Base Pay,"$36,184",1.50%
Chicago,Job Title,2017-12,Network Engineer,Median Base Pay,"$78,116",0.40%
Chicago,Job Title,2017-12,Office Manager,Median Base Pay,"$50,307",-1.50%
Chicago,Job Title,2017-12,Pharmacist,Median Base Pay,"$121,887",1.50%
Chicago,Job Title,2017-12,Process Engineer,Median Base Pay,"$81,276",1.40%
Chicago,Job Title,2017-12,Program Manager,Median Base Pay,"$84,693",-1.00%
Chicago,Job Title,2017-12,Research Assistant,Median Base Pay,"$32,766",-0.30%
Chicago,Job Title,2017-12,Restaurant Manager,Median Base Pay,"$53,336",-1.10%
Chicago,Job Title,2017-12,Security Officer,Median Base Pay,"$36,072",1.70%
Chicago,Job Title,2017-12,Server,Median Base Pay,"$35,188",2.20%
Chicago,Job Title,2017-12,Solutions Architect,Median Base Pay,"$109,749",-1.70%
Chicago,Job Title,2017-12,Systems Engineer,Median Base Pay,"$82,128",0.90%
Chicago,Job Title,2017-12,Technical Support,Median Base Pay,"$52,423",3.00%
Chicago,Job Title,2017-12,UX Designer,Median Base Pay,"$79,959",-1.60%
Boston,Job Title,2017-12,Software Engineer,Median Base Pay,"$96,366",2.40%
Boston,Job Title,2017-12,Programmer Analyst,Median Base Pay,"$76,610",1.20%
Boston,Job Title,2017-12,Consultant,Median Base Pay,"$94,371",0.80%
Boston,Job Title,2017-12,Project Manager,Median Base Pay,"$82,781",1.90%
Boston,Job Title,2017-12,Store Manager,Median Base Pay,"$57,419",2.70%
Boston,Job Title,2017-12,Business Analyst,Median Base Pay,"$75,875",4.00%
Boston,Job Title,2017-12,Cashier,Median Base Pay,"$30,418",4.40%
Boston,Job Title,2017-12,Financial Analyst,Median Base Pay,"$68,011",2.10%
Boston,Job Title,2017-12,Administrative Assistant,Median Base Pay,"$48,807",1.70%
Boston,Job Title,2017-12,Accountant,Median Base Pay,"$62,535",1.60%
Boston,Job Title,2017-12,Sales Representative,Median Base Pay,"$54,070",3.90%
Boston,Job Title,2017-12,Professor,Median Base Pay,"$122,491",0.40%
Boston,Job Title,2017-12,Registered Nurse,Median Base Pay,"$77,286",2.20%
Boston,Job Title,2017-12,Marketing Manager,Median Base Pay,"$82,557",1.40%
Boston,Job Title,2017-12,Operations Manager,Median Base Pay,"$75,271",0.70%
Boston,Job Title,2017-12,Product Manager,Median Base Pay,"$105,434",0.70%
Boston,Job Title,2017-12,Sales Manager,Median Base Pay,"$74,430",0.80%
Boston,Job Title,2017-12,Teacher,Median Base Pay,"$57,952",2.30%
Boston,Job Title,2017-12,Bank Teller,Median Base Pay,"$32,340",4.30%
Boston,Job Title,2017-12,Customer Service Manager,Median Base Pay,"$62,609",1.30%
Boston,Job Title,2017-12,Physical Therapist,Median Base Pay,"$74,449",0.50%
Boston,Job Title,2017-12,Mechanical Engineer,Median Base Pay,"$80,407",1.40%
Boston,Job Title,2017-12,Recruiter,Median Base Pay,"$57,500",2.30%
Boston,Job Title,2017-12,Design Engineer,Median Base Pay,"$90,600",4.70%
Boston,Job Title,2017-12,Pharmacy Technician,Median Base Pay,"$32,096",2.70%
Boston,Job Title,2017-12,Graphic Designer,Median Base Pay,"$55,657",2.40%
Boston,Job Title,2017-12,Web Developer,Median Base Pay,"$83,382",3.10%
Boston,Job Title,2017-12,Business Development Manager,Median Base Pay,"$78,866",1.90%
Boston,Job Title,2017-12,Data Scientist,Median Base Pay,"$108,717",1.80%
Boston,Job Title,2017-12,Buyer,Median Base Pay,"$59,409",2.90%
Boston,Job Title,2017-12,Data Analyst,Median Base Pay,"$69,998",1.80%
Boston,Job Title,2017-12,Electrical Engineer,Median Base Pay,"$84,003",2.00%
Boston,Job Title,2017-12,Attorney,Median Base Pay,"$103,629",1.60%
Boston,Job Title,2017-12,Human Resources Manager,Median Base Pay,"$85,391",2.50%
Boston,Job Title,2017-12,Technician,Median Base Pay,"$47,619",1.20%
Boston,Job Title,2017-12,Restaurant Cook,Median Base Pay,"$33,592",5.50%
Boston,Job Title,2017-12,Production Manager,Median Base Pay,"$70,876",1.40%
Boston,Job Title,2017-12,Manufacturing Engineer,Median Base Pay,"$79,400",2.70%
Boston,Job Title,2017-12,Retail Key Holder,Median Base Pay,"$33,572",1.00%
Boston,Job Title,2017-12,Paralegal,Median Base Pay,"$58,077",5.50%
Boston,Job Title,2017-12,Java Developer,Median Base Pay,"$88,625",-1.80%
Boston,Job Title,2017-12,Warehouse Associate,Median Base Pay,"$48,428",4.90%
Boston,Job Title,2017-12,Property Manager,Median Base Pay,"$62,777",0.90%
Boston,Job Title,2017-12,Producer,Median Base Pay,"$68,975",2.90%
Boston,Job Title,2017-12,Quality Engineer,Median Base Pay,"$85,251",1.50%
Boston,Job Title,2017-12,Operations Analyst,Median Base Pay,"$59,432",0.80%
Boston,Job Title,2017-12,Medical Assistant,Median Base Pay,"$40,811",2.10%
Boston,Job Title,2017-12,Tax Manager,Median Base Pay,"$108,511",0.00%
Boston,Job Title,2017-12,Technical Editor,Median Base Pay,"$58,677",1.80%
Boston,Job Title,2017-12,Truck Driver,Median Base Pay,"$59,105",4.10%
Boston,Job Title,2017-12,Insurance Agent,Median Base Pay,"$43,862",3.20%
Boston,Job Title,2017-12,Medical Technologist,Median Base Pay,"$64,971",7.00%
Boston,Job Title,2017-12,Field Engineer,Median Base Pay,"$75,278",2.90%
Boston,Job Title,2017-12,Machine Operator,Median Base Pay,"$42,444",-1.20%
Boston,Job Title,2017-12,Communications Manager,Median Base Pay,"$79,837",1.80%
Boston,Job Title,2017-12,Construction Laborer,Median Base Pay,"$47,941",1.70%
Boston,Job Title,2017-12,Emergency Medical Technician,Median Base Pay,"$41,463",4.60%
Boston,Job Title,2017-12,Web Designer,Median Base Pay,"$64,460",2.10%
Boston,Job Title,2017-12,Maintenance Worker,Median Base Pay,"$44,374",-0.70%
Boston,Job Title,2017-12,Barista,Median Base Pay,"$27,288",4.10%
Boston,Job Title,2017-12,Bartender,Median Base Pay,"$40,236",-6.00%
Boston,Job Title,2017-12,Civil Engineer,Median Base Pay,"$70,007",-0.80%
Boston,Job Title,2017-12,Claims Adjuster,Median Base Pay,"$52,773",2.40%
Boston,Job Title,2017-12,Certified Nursing Assistant,Median Base Pay,"$34,588",2.80%
Boston,Job Title,2017-12,Customer Service Representative,Median Base Pay,"$44,268",3.00%
Boston,Job Title,2017-12,Delivery Driver,Median Base Pay,"$42,787",4.10%
Boston,Job Title,2017-12,Financial Advisor,Median Base Pay,"$62,209",2.20%
Boston,Job Title,2017-12,Licensed Practical Nurse,Median Base Pay,"$54,784",2.70%
Boston,Job Title,2017-12,Loan Officer,Median Base Pay,"$45,683",-5.40%
Boston,Job Title,2017-12,Maintenance Technician,Median Base Pay,"$53,253",2.60%
Boston,Job Title,2017-12,Material Handler,Median Base Pay,"$45,568",2.80%
Boston,Job Title,2017-12,Network Engineer,Median Base Pay,"$85,238",1.60%
Boston,Job Title,2017-12,Office Manager,Median Base Pay,"$56,592",-0.30%
Boston,Job Title,2017-12,Pharmacist,Median Base Pay,"$120,942",2.70%
Boston,Job Title,2017-12,Process Engineer,Median Base Pay,"$84,814",2.60%
Boston,Job Title,2017-12,Program Manager,Median Base Pay,"$85,572",0.20%
Boston,Job Title,2017-12,Research Assistant,Median Base Pay,"$36,789",0.90%
Boston,Job Title,2017-12,Restaurant Manager,Median Base Pay,"$61,505",0.10%
Boston,Job Title,2017-12,Security Officer,Median Base Pay,"$41,182",2.90%
Boston,Job Title,2017-12,Server,Median Base Pay,"$40,354",3.40%
Boston,Job Title,2017-12,Solutions Architect,Median Base Pay,"$110,103",-0.50%
Boston,Job Title,2017-12,Systems Engineer,Median Base Pay,"$88,097",2.10%
Boston,Job Title,2017-12,Technical Support,Median Base Pay,"$56,587",4.20%
Boston,Job Title,2017-12,UX Designer,Median Base Pay,"$84,449",-0.40%
Washington DC,Job Title,2017-12,Software Engineer,Median Base Pay,"$95,602",2.00%
Washington DC,Job Title,2017-12,Programmer Analyst,Median Base Pay,"$77,754",0.90%
Washington DC,Job Title,2017-12,Consultant,Median Base Pay,"$81,431",0.40%
Washington DC,Job Title,2017-12,Project Manager,Median Base Pay,"$88,322",1.60%
Washington DC,Job Title,2017-12,Store Manager,Median Base Pay,"$56,360",2.40%
Washington DC,Job Title,2017-12,Business Analyst,Median Base Pay,"$77,205",3.60%
Washington DC,Job Title,2017-12,Cashier,Median Base Pay,"$28,966",4.10%
Washington DC,Job Title,2017-12,Financial Analyst,Median Base Pay,"$72,097",1.80%
Washington DC,Job Title,2017-12,Administrative Assistant,Median Base Pay,"$47,144",1.40%
Washington DC,Job Title,2017-12,Accountant,Median Base Pay,"$64,662",1.30%
Washington DC,Job Title,2017-12,Sales Representative,Median Base Pay,"$51,090",3.60%
Washington DC,Job Title,2017-12,Professor,Median Base Pay,"$99,294",0.10%
Washington DC,Job Title,2017-12,Registered Nurse,Median Base Pay,"$72,338",1.90%
Washington DC,Job Title,2017-12,Marketing Manager,Median Base Pay,"$77,804",1.10%
Washington DC,Job Title,2017-12,Operations Manager,Median Base Pay,"$74,760",0.40%
Washington DC,Job Title,2017-12,Product Manager,Median Base Pay,"$105,216",0.40%
Washington DC,Job Title,2017-12,Sales Manager,Median Base Pay,"$68,612",0.50%
Washington DC,Job Title,2017-12,Teacher,Median Base Pay,"$57,504",2.00%
Washington DC,Job Title,2017-12,Bank Teller,Median Base Pay,"$32,226",4.00%
Washington DC,Job Title,2017-12,Customer Service Manager,Median Base Pay,"$57,711",1.00%
Washington DC,Job Title,2017-12,Physical Therapist,Median Base Pay,"$80,305",0.20%
Washington DC,Job Title,2017-12,Mechanical Engineer,Median Base Pay,"$78,057",1.10%
Washington DC,Job Title,2017-12,Recruiter,Median Base Pay,"$60,367",1.90%
Washington DC,Job Title,2017-12,Design Engineer,Median Base Pay,"$83,265",4.40%
Washington DC,Job Title,2017-12,Pharmacy Technician,Median Base Pay,"$32,278",2.40%
Washington DC,Job Title,2017-12,Graphic Designer,Median Base Pay,"$55,648",2.10%
Washington DC,Job Title,2017-12,Web Developer,Median Base Pay,"$84,324",2.80%
Washington DC,Job Title,2017-12,Business Development Manager,Median Base Pay,"$85,850",1.60%
Washington DC,Job Title,2017-12,Data Scientist,Median Base Pay,"$103,204",1.50%
Washington DC,Job Title,2017-12,Buyer,Median Base Pay,"$60,063",2.60%
Washington DC,Job Title,2017-12,Data Analyst,Median Base Pay,"$71,996",1.50%
Washington DC,Job Title,2017-12,Electrical Engineer,Median Base Pay,"$84,794",1.70%
Washington DC,Job Title,2017-12,Attorney,Median Base Pay,"$129,539",1.30%
Washington DC,Job Title,2017-12,Human Resources Manager,Median Base Pay,"$82,885",2.20%
Washington DC,Job Title,2017-12,Technician,Median Base Pay,"$50,030",0.80%
Washington DC,Job Title,2017-12,Restaurant Cook,Median Base Pay,"$31,137",5.20%
Washington DC,Job Title,2017-12,Production Manager,Median Base Pay,"$73,765",1.10%
Washington DC,Job Title,2017-12,Manufacturing Engineer,Median Base Pay,"$79,643",2.40%
Washington DC,Job Title,2017-12,Retail Key Holder,Median Base Pay,"$32,151",0.70%
Washington DC,Job Title,2017-12,Paralegal,Median Base Pay,"$58,386",5.20%
Washington DC,Job Title,2017-12,Java Developer,Median Base Pay,"$80,623",-2.10%
Washington DC,Job Title,2017-12,Warehouse Associate,Median Base Pay,"$40,737",4.60%
Washington DC,Job Title,2017-12,Property Manager,Median Base Pay,"$61,564",0.60%
Washington DC,Job Title,2017-12,Producer,Median Base Pay,"$72,267",2.60%
Washington DC,Job Title,2017-12,Quality Engineer,Median Base Pay,"$78,405",1.20%
Washington DC,Job Title,2017-12,Operations Analyst,Median Base Pay,"$71,970",0.50%
Washington DC,Job Title,2017-12,Medical Assistant,Median Base Pay,"$38,861",1.80%
Washington DC,Job Title,2017-12,Tax Manager,Median Base Pay,"$113,728",-0.30%
Washington DC,Job Title,2017-12,Technical Editor,Median Base Pay,"$63,002",1.50%
Washington DC,Job Title,2017-12,Truck Driver,Median Base Pay,"$53,274",3.80%
Washington DC,Job Title,2017-12,Insurance Agent,Median Base Pay,"$43,387",2.90%
Washington DC,Job Title,2017-12,Medical Technologist,Median Base Pay,"$58,548",6.70%
Washington DC,Job Title,2017-12,Field Engineer,Median Base Pay,"$73,576",2.60%
Washington DC,Job Title,2017-12,Machine Operator,Median Base Pay,"$44,321",-1.50%
Washington DC,Job Title,2017-12,Communications Manager,Median Base Pay,"$82,733",1.50%
Washington DC,Job Title,2017-12,Construction Laborer,Median Base Pay,"$41,302",1.40%
Washington DC,Job Title,2017-12,Emergency Medical Technician,Median Base Pay,"$43,545",4.20%
Washington DC,Job Title,2017-12,Web Designer,Median Base Pay,"$66,450",1.80%
Washington DC,Job Title,2017-12,Maintenance Worker,Median Base Pay,"$41,779",-1.00%
Washington DC,Job Title,2017-12,Barista,Median Base Pay,"$26,666",3.70%
Washington DC,Job Title,2017-12,Bartender,Median Base Pay,"$34,954",-6.20%
Washington DC,Job Title,2017-12,Civil Engineer,Median Base Pay,"$74,692",-1.10%
Washington DC,Job Title,2017-12,Claims Adjuster,Median Base Pay,"$53,342",2.10%
Washington DC,Job Title,2017-12,Certified Nursing Assistant,Median Base Pay,"$32,281",2.50%
Washington DC,Job Title,2017-12,Customer Service Representative,Median Base Pay,"$41,202",2.60%
Washington DC,Job Title,2017-12,Delivery Driver,Median Base Pay,"$39,435",3.80%
Washington DC,Job Title,2017-12,Financial Advisor,Median Base Pay,"$57,713",1.90%
Washington DC,Job Title,2017-12,Licensed Practical Nurse,Median Base Pay,"$48,027",2.40%
Washington DC,Job Title,2017-12,Loan Officer,Median Base Pay,"$49,525",-5.70%
Washington DC,Job Title,2017-12,Maintenance Technician,Median Base Pay,"$48,887",2.30%
Washington DC,Job Title,2017-12,Material Handler,Median Base Pay,"$39,310",2.40%
Washington DC,Job Title,2017-12,Network Engineer,Median Base Pay,"$87,626",1.30%
Washington DC,Job Title,2017-12,Office Manager,Median Base Pay,"$55,550",-0.70%
Washington DC,Job Title,2017-12,Pharmacist,Median Base Pay,"$127,109",2.40%
Washington DC,Job Title,2017-12,Process Engineer,Median Base Pay,"$87,978",2.30%
Washington DC,Job Title,2017-12,Program Manager,Median Base Pay,"$97,085",-0.10%
Washington DC,Job Title,2017-12,Research Assistant,Median Base Pay,"$35,543",0.60%
Washington DC,Job Title,2017-12,Restaurant Manager,Median Base Pay,"$58,013",-0.20%
Washington DC,Job Title,2017-12,Security Officer,Median Base Pay,"$46,187",2.60%
Washington DC,Job Title,2017-12,Server,Median Base Pay,"$35,944",3.10%
Washington DC,Job Title,2017-12,Solutions Architect,Median Base Pay,"$116,367",-0.80%
Washington DC,Job Title,2017-12,Systems Engineer,Median Base Pay,"$91,015",1.80%
Washington DC,Job Title,2017-12,Technical Support,Median Base Pay,"$57,973",3.90%
Washington DC,Job Title,2017-12,UX Designer,Median Base Pay,"$86,273",-0.70%
National,Company Size,2017-12,1001-5000,Median Base Pay,50953,
National,Company Size,2017-12,<51,Median Base Pay,46184,
National,Company Size,2017-12,201-500,Median Base Pay,49049,
National,Company Size,2017-12,5000+,Median Base Pay,51834,
National,Company Size,2017-12,501-1000,Median Base Pay,49840,
National,Company Size,2017-12,51-200,Median Base Pay,48155,
New York City,Company Size,2017-12,1001-5000,Median Base Pay,60860,
New York City,Company Size,2017-12,<51,Median Base Pay,55164,
New York City,Company Size,2017-12,201-500,Median Base Pay,58585,
New York City,Company Size,2017-12,5000+,Median Base Pay,61913,
New York City,Company Size,2017-12,501-1000,Median Base Pay,59530,
New York City,Company Size,2017-12,51-200,Median Base Pay,57518,
Los Angeles,Company Size,2017-12,1001-5000,Median Base Pay,59131,
Los Angeles,Company Size,2017-12,<51,Median Base Pay,53597,
Los Angeles,Company Size,2017-12,201-500,Median Base Pay,56921,
Los Angeles,Company Size,2017-12,5000+,Median Base Pay,60154,
Los Angeles,Company Size,2017-12,501-1000,Median Base Pay,57839,
Los Angeles,Company Size,2017-12,51-200,Median Base Pay,55884,
Chicago,Company Size,2017-12,1001-5000,Median Base Pay,54651,
Chicago,Company Size,2017-12,<51,Median Base Pay,49536,
Chicago,Company Size,2017-12,201-500,Median Base Pay,52609,
Chicago,Company Size,2017-12,5000+,Median Base Pay,55597,
Chicago,Company Size,2017-12,501-1000,Median Base Pay,53457,
Chicago,Company Size,2017-12,51-200,Median Base Pay,51651,
