Metro,Type,Month,Dimension,Measure,Value,YoY
Los Angeles,Job Title,2018-06,Java Developer,Median Base Pay,"$89,387 ",5.80%
Los Angeles,Job Title,2018-06,Warehouse Associate,Median Base Pay,"$49,609 ",7.70%
Los Angeles,Job Title,2018-06,Property Manager,Median Base Pay,"$62,465 ",5.10%
Los Angeles,Job Title,2018-06,Producer,Median Base Pay,"$77,336 ",-1.50%
Los Angeles,Job Title,2018-06,Quality Engineer,Median Base Pay,"$83,120 ",2.10%
Los Angeles,Job Title,2018-06,Operations Analyst,Median Base Pay,"$62,464 ",4.00%
Los Angeles,Job Title,2018-06,Medical Assistant,Median Base Pay,"$38,975 ",5.30%
Los Angeles,Job Title,2018-06,Tax Manager,Median Base Pay,"$115,145 ",5.90%
Los Angeles,Job Title,2018-06,Technical Editor,Median Base Pay,"$63,553 ",2.40%
Los Angeles,Job Title,2018-06,Truck Driver,Median Base Pay,"$56,877 ",8.10%
Los Angeles,Job Title,2018-06,Insurance Agent,Median Base Pay,"$47,433 ",2.30%
Los Angeles,Job Title,2018-06,Medical Technologist,Median Base Pay,"$63,167 ",3.10%
Los Angeles,Job Title,2018-06,Field Engineer,Median Base Pay,"$76,670 ",2.90%
Los Angeles,Job Title,2018-06,Machine Operator,Median Base Pay,"$37,272 ",2.40%
Los Angeles,Job Title,2018-06,Communications Manager,Median Base Pay,"$80,170 ",0.10%
Los Angeles,Job Title,2018-06,Construction Laborer,Median Base Pay,"$41,005 ",3.70%
Los Angeles,Job Title,2018-06,Emergency Medical Technician,Median Base Pay,"$34,952 ",3.30%
Los Angeles,Job Title,2018-06,Web Designer,Median Base Pay,"$62,269 ",0.00%
Los Angeles,Job Title,2018-06,Maintenance Worker,Median Base Pay,"$45,638 ",2.20%
Los Angeles,Job Title,2018-06,Barista,Median Base Pay,"$26,855 ",4.30%
Los Angeles,Job Title,2018-06,Bartender,Median Base Pay,"$35,069 ",5.40%
Los Angeles,Job Title,2018-06,Civil Engineer,Median Base Pay,"$80,853 ",1.70%
Los Angeles,Job Title,2018-06,Claims Adjuster,Median Base Pay,"$59,575 ",4.40%
Los Angeles,Job Title,2018-06,Certified Nursing Assistant,Median Base Pay,"$35,142 ",4.40%
Los Angeles,Job Title,2018-06,Customer Service Representative,Median Base Pay,"$43,806 ",3.10%
Los Angeles,Job Title,2018-06,Delivery Driver,Median Base Pay,"$41,818 ",2.80%
Los Angeles,Job Title,2018-06,Financial Advisor,Median Base Pay,"$59,745 ",5.40%
Los Angeles,Job Title,2018-06,Licensed Practical Nurse,Median Base Pay,"$50,718 ",3.20%
Los Angeles,Job Title,2018-06,Loan Officer,Median Base Pay,"$46,674 ",-2.60%
Los Angeles,Job Title,2018-06,Maintenance Technician,Median Base Pay,"$47,102 ",4.30%
Los Angeles,Job Title,2018-06,Material Handler,Median Base Pay,"$38,043 ",5.90%
Los Angeles,Job Title,2018-06,Network Engineer,Median Base Pay,"$80,028 ",-3.00%
Los Angeles,Job Title,2018-06,Office Manager,Median Base Pay,"$57,240 ",2.40%
Los Angeles,Job Title,2018-06,Pharmacist,Median Base Pay,"$137,739 ",3.80%
Los Angeles,Job Title,2018-06,Process Engineer,Median Base Pay,"$84,384 ",1.10%
Los Angeles,Job Title,2018-06,Program Manager,Median Base Pay,"$91,976 ",1.60%
Los Angeles,Job Title,2018-06,Research Assistant,Median Base Pay,"$33,981 ",0.70%
Los Angeles,Job Title,2018-06,Restaurant Manager,Median Base Pay,"$60,088 ",2.40%
Los Angeles,Job Title,2018-06,Security Officer,Median Base Pay,"$38,979 ",5.50%
Los Angeles,Job Title,2018-06,Server,Median Base Pay,"$33,800 ",3.30%
Los Angeles,Job Title,2018-06,Solutions Architect,Median Base Pay,"$118,442 ",4.90%
Los Angeles,Job Title,2018-06,Systems Engineer,Median Base Pay,"$91,674 ",2.70%
Los Angeles,Job Title,2018-06,Technical Support,Median Base Pay,"$55,366 ",3.80%
Los Angeles,Job Title,2018-06,UX Designer,Median Base Pay,"$89,377 ",0.70%
Philadelphia,Job Title,2018-06,Software Engineer,Median Base Pay,"$86,061 ",2.90%
Philadelphia,Job Title,2018-06,Programmer Analyst,Median Base Pay,"$73,695 ",1.60%
Philadelphia,Job Title,2018-06,Consultant,Median Base Pay,"$81,227 ",2.90%
Philadelphia,Job Title,2018-06,Project Manager,Median Base Pay,"$77,399 ",0.50%
Philadelphia,Job Title,2018-06,Store Manager,Median Base Pay,"$54,641 ",2.80%
Philadelphia,Job Title,2018-06,Business Analyst,Median Base Pay,"$69,854 ",1.80%
Philadelphia,Job Title,2018-06,Cashier,Median Base Pay,"$27,685 ",6.00%
Philadelphia,Job Title,2018-06,Financial Analyst,Median Base Pay,"$65,116 ",3.20%
Philadelphia,Job Title,2018-06,Administrative Assistant,Median Base Pay,"$42,836 ",2.90%
Philadelphia,Job Title,2018-06,Accountant,Median Base Pay,"$59,051 ",3.50%
Philadelphia,Job Title,2018-06,Sales Representative,Median Base Pay,"$52,314 ",2.10%
Philadelphia,Job Title,2018-06,Professor,Median Base Pay,"$100,084 ",0.90%
Philadelphia,Job Title,2018-06,Registered Nurse,Median Base Pay,"$74,323 ",2.30%
Philadelphia,Job Title,2018-06,Marketing Manager,Median Base Pay,"$78,782 ",2.50%
Philadelphia,Job Title,2018-06,Operations Manager,Median Base Pay,"$72,766 ",1.40%
Philadelphia,Job Title,2018-06,Product Manager,Median Base Pay,"$97,395 ",3.30%
Philadelphia,Job Title,2018-06,Sales Manager,Median Base Pay,"$68,950 ",3.50%
Philadelphia,Job Title,2018-06,Teacher,Median Base Pay,"$51,821 ",3.90%
Philadelphia,Job Title,2018-06,Bank Teller,Median Base Pay,"$32,428 ",9.20%
Philadelphia,Job Title,2018-06,Customer Service Manager,Median Base Pay,"$58,574 ",4.20%
Philadelphia,Job Title,2018-06,Physical Therapist,Median Base Pay,"$77,134 ",-1.30%
Philadelphia,Job Title,2018-06,Mechanical Engineer,Median Base Pay,"$77,952 ",4.10%
Philadelphia,Job Title,2018-06,Recruiter,Median Base Pay,"$53,999 ",3.00%
Philadelphia,Job Title,2018-06,Design Engineer,Median Base Pay,"$77,645 ",6.60%
Philadelphia,Job Title,2018-06,Pharmacy Technician,Median Base Pay,"$29,496 ",3.40%
Philadelphia,Job Title,2018-06,Graphic Designer,Median Base Pay,"$50,075 ",3.90%
Philadelphia,Job Title,2018-06,Web Developer,Median Base Pay,"$73,362 ",5.30%
Philadelphia,Job Title,2018-06,Business Development Manager,Median Base Pay,"$72,392 ",5.40%
Philadelphia,Job Title,2018-06,Data Scientist,Median Base Pay,"$99,129 ",0.80%
Philadelphia,Job Title,2018-06,Buyer,Median Base Pay,"$60,324 ",3.40%
Philadelphia,Job Title,2018-06,Data Analyst,Median Base Pay,"$64,201 ",3.00%
Philadelphia,Job Title,2018-06,Electrical Engineer,Median Base Pay,"$82,122 ",2.70%
Philadelphia,Job Title,2018-06,Attorney,Median Base Pay,"$109,056 ",2.70%
Philadelphia,Job Title,2018-06,Human Resources Manager,Median Base Pay,"$76,965 ",2.80%
Philadelphia,Job Title,2018-06,Technician,Median Base Pay,"$49,929 ",3.00%
Philadelphia,Job Title,2018-06,Restaurant Cook,Median Base Pay,"$30,575 ",2.30%
Philadelphia,Job Title,2018-06,Production Manager,Median Base Pay,"$67,931 ",3.20%
Philadelphia,Job Title,2018-06,Manufacturing Engineer,Median Base Pay,"$74,696 ",1.60%
Philadelphia,Job Title,2018-06,Retail Key Holder,Median Base Pay,"$31,000 ",6.00%
Philadelphia,Job Title,2018-06,Paralegal,Median Base Pay,"$51,402 ",2.60%
Philadelphia,Job Title,2018-06,Java Developer,Median Base Pay,"$81,530 ",6.10%
Philadelphia,Job Title,2018-06,Warehouse Associate,Median Base Pay,"$45,209 ",8.00%
Philadelphia,Job Title,2018-06,Property Manager,Median Base Pay,"$59,889 ",5.40%
Philadelphia,Job Title,2018-06,Producer,Median Base Pay,"$57,768 ",-1.20%
Philadelphia,Job Title,2018-06,Quality Engineer,Median Base Pay,"$77,753 ",2.40%
Philadelphia,Job Title,2018-06,Operations Analyst,Median Base Pay,"$60,643 ",4.20%
Philadelphia,Job Title,2018-06,Medical Assistant,Median Base Pay,"$37,684 ",5.60%
Philadelphia,Job Title,2018-06,Tax Manager,Median Base Pay,"$105,589 ",6.20%
Philadelphia,Job Title,2018-06,Technical Editor,Median Base Pay,"$58,323 ",2.70%
Philadelphia,Job Title,2018-06,Truck Driver,Median Base Pay,"$59,018 ",8.40%
Philadelphia,Job Title,2018-06,Insurance Agent,Median Base Pay,"$44,312 ",2.60%
Philadelphia,Job Title,2018-06,Medical Technologist,Median Base Pay,"$59,797 ",3.30%
Philadelphia,Job Title,2018-06,Field Engineer,Median Base Pay,"$69,206 ",3.20%
Philadelphia,Job Title,2018-06,Machine Operator,Median Base Pay,"$42,966 ",2.70%
Philadelphia,Job Title,2018-06,Communications Manager,Median Base Pay,"$72,859 ",0.40%
Philadelphia,Job Title,2018-06,Construction Laborer,Median Base Pay,"$42,920 ",3.90%
Philadelphia,Job Title,2018-06,Emergency Medical Technician,Median Base Pay,"$37,761 ",3.60%
Philadelphia,Job Title,2018-06,Web Designer,Median Base Pay,"$56,985 ",0.30%
Philadelphia,Job Title,2018-06,Maintenance Worker,Median Base Pay,"$42,054 ",2.50%
Philadelphia,Job Title,2018-06,Barista,Median Base Pay,"$23,235 ",4.60%
Philadelphia,Job Title,2018-06,Bartender,Median Base Pay,"$35,684 ",5.70%
Philadelphia,Job Title,2018-06,Civil Engineer,Median Base Pay,"$74,955 ",2.00%
Philadelphia,Job Title,2018-06,Claims Adjuster,Median Base Pay,"$54,305 ",4.70%
Philadelphia,Job Title,2018-06,Certified Nursing Assistant,Median Base Pay,"$32,228 ",4.70%
Philadelphia,Job Title,2018-06,Customer Service Representative,Median Base Pay,"$41,180 ",3.40%
Philadelphia,Job Title,2018-06,Delivery Driver,Median Base Pay,"$39,644 ",3.10%
Philadelphia,Job Title,2018-06,Financial Advisor,Median Base Pay,"$62,248 ",5.70%
Philadelphia,Job Title,2018-06,Licensed Practical Nurse,Median Base Pay,"$53,552 ",3.50%
Philadelphia,Job Title,2018-06,Loan Officer,Median Base Pay,"$43,078 ",-2.30%
Philadelphia,Job Title,2018-06,Maintenance Technician,Median Base Pay,"$46,023 ",4.50%
Philadelphia,Job Title,2018-06,Material Handler,Median Base Pay,"$36,826 ",6.20%
Philadelphia,Job Title,2018-06,Network Engineer,Median Base Pay,"$71,838 ",-2.70%
Philadelphia,Job Title,2018-06,Office Manager,Median Base Pay,"$52,862 ",2.70%
Philadelphia,Job Title,2018-06,Pharmacist,Median Base Pay,"$122,265 ",4.10%
Philadelphia,Job Title,2018-06,Process Engineer,Median Base Pay,"$81,363 ",1.40%
Philadelphia,Job Title,2018-06,Program Manager,Median Base Pay,"$80,939 ",1.90%
Philadelphia,Job Title,2018-06,Research Assistant,Median Base Pay,"$31,872 ",1.00%
Philadelphia,Job Title,2018-06,Restaurant Manager,Median Base Pay,"$53,544 ",2.70%
Philadelphia,Job Title,2018-06,Security Officer,Median Base Pay,"$35,934 ",5.80%
Philadelphia,Job Title,2018-06,Server,Median Base Pay,"$36,662 ",3.60%
Philadelphia,Job Title,2018-06,Solutions Architect,Median Base Pay,"$113,315 ",5.20%
Philadelphia,Job Title,2018-06,Systems Engineer,Median Base Pay,"$80,235 ",3.00%
Philadelphia,Job Title,2018-06,Technical Support,Median Base Pay,"$50,832 ",4.10%
Philadelphia,Job Title,2018-06,UX Designer,Median Base Pay,"$76,666 ",0.90%
Houston,Job Title,2018-06,Software Engineer,Median Base Pay,"$85,420 ",2.30%
Houston,Job Title,2018-06,Programmer Analyst,Median Base Pay,"$71,762 ",1.00%
Houston,Job Title,2018-06,Consultant,Median Base Pay,"$81,732 ",2.20%
Houston,Job Title,2018-06,Project Manager,Median Base Pay,"$82,976 ",-0.10%
Houston,Job Title,2018-06,Store Manager,Median Base Pay,"$52,230 ",2.20%
Houston,Job Title,2018-06,Business Analyst,Median Base Pay,"$72,276 ",1.20%
Houston,Job Title,2018-06,Cashier,Median Base Pay,"$27,232 ",5.30%
Houston,Job Title,2018-06,Financial Analyst,Median Base Pay,"$69,680 ",2.60%
Houston,Job Title,2018-06,Administrative Assistant,Median Base Pay,"$42,652 ",2.30%
Houston,Job Title,2018-06,Accountant,Median Base Pay,"$60,052 ",2.90%
Houston,Job Title,2018-06,Sales Representative,Median Base Pay,"$50,748 ",1.50%
Houston,Job Title,2018-06,Professor,Median Base Pay,"$100,301 ",0.30%
Houston,Job Title,2018-06,Registered Nurse,Median Base Pay,"$72,697 ",1.70%
Houston,Job Title,2018-06,Marketing Manager,Median Base Pay,"$75,293 ",1.90%
Houston,Job Title,2018-06,Operations Manager,Median Base Pay,"$72,154 ",0.80%
Houston,Job Title,2018-06,Product Manager,Median Base Pay,"$99,767 ",2.70%
Houston,Job Title,2018-06,Sales Manager,Median Base Pay,"$68,829 ",2.80%
Houston,Job Title,2018-06,Teacher,Median Base Pay,"$52,121 ",3.30%
Houston,Job Title,2018-06,Bank Teller,Median Base Pay,"$30,959 ",8.60%
Houston,Job Title,2018-06,Customer Service Manager,Median Base Pay,"$56,086 ",3.60%
Houston,Job Title,2018-06,Physical Therapist,Median Base Pay,"$73,766 ",-1.90%
Houston,Job Title,2018-06,Mechanical Engineer,Median Base Pay,"$82,118 ",3.50%
Houston,Job Title,2018-06,Recruiter,Median Base Pay,"$54,597 ",2.40%
Houston,Job Title,2018-06,Design Engineer,Median Base Pay,"$84,429 ",6.00%
Houston,Job Title,2018-06,Pharmacy Technician,Median Base Pay,"$32,856 ",2.70%
Houston,Job Title,2018-06,Graphic Designer,Median Base Pay,"$48,617 ",3.30%
Houston,Job Title,2018-06,Web Developer,Median Base Pay,"$74,048 ",4.70%
Houston,Job Title,2018-06,Business Development Manager,Median Base Pay,"$78,692 ",4.70%
Houston,Job Title,2018-06,Data Scientist,Median Base Pay,"$104,052 ",0.20%
Houston,Job Title,2018-06,Buyer,Median Base Pay,"$60,891 ",2.70%
Houston,Job Title,2018-06,Data Analyst,Median Base Pay,"$64,763 ",2.40%
Houston,Job Title,2018-06,Electrical Engineer,Median Base Pay,"$84,365 ",2.00%
Houston,Job Title,2018-06,Attorney,Median Base Pay,"$123,411 ",2.10%
Houston,Job Title,2018-06,Human Resources Manager,Median Base Pay,"$80,625 ",2.20%
Houston,Job Title,2018-06,Technician,Median Base Pay,"$49,473 ",2.40%
Houston,Job Title,2018-06,Restaurant Cook,Median Base Pay,"$27,073 ",1.70%
Houston,Job Title,2018-06,Production Manager,Median Base Pay,"$69,895 ",2.60%
Houston,Job Title,2018-06,Manufacturing Engineer,Median Base Pay,"$76,339 ",0.90%
Houston,Job Title,2018-06,Retail Key Holder,Median Base Pay,"$29,717 ",5.40%
Houston,Job Title,2018-06,Paralegal,Median Base Pay,"$55,473 ",1.90%
Houston,Job Title,2018-06,Java Developer,Median Base Pay,"$86,587 ",5.50%
Houston,Job Title,2018-06,Warehouse Associate,Median Base Pay,"$42,646 ",7.30%
Houston,Job Title,2018-06,Property Manager,Median Base Pay,"$54,441 ",4.80%
Houston,Job Title,2018-06,Producer,Median Base Pay,"$57,212 ",-1.80%
Houston,Job Title,2018-06,Quality Engineer,Median Base Pay,"$76,512 ",1.70%
Houston,Job Title,2018-06,Operations Analyst,Median Base Pay,"$63,863 ",3.60%
Houston,Job Title,2018-06,Medical Assistant,Median Base Pay,"$36,565 ",5.00%
Houston,Job Title,2018-06,Tax Manager,Median Base Pay,"$106,022 ",5.60%
Houston,Job Title,2018-06,Technical Editor,Median Base Pay,"$58,074 ",2.00%
Houston,Job Title,2018-06,Truck Driver,Median Base Pay,"$55,828 ",7.80%
Houston,Job Title,2018-06,Insurance Agent,Median Base Pay,"$38,115 ",1.90%
Houston,Job Title,2018-06,Medical Technologist,Median Base Pay,"$55,686 ",2.70%
Houston,Job Title,2018-06,Field Engineer,Median Base Pay,"$72,383 ",2.60%
Houston,Job Title,2018-06,Machine Operator,Median Base Pay,"$39,837 ",2.10%
Houston,Job Title,2018-06,Communications Manager,Median Base Pay,"$70,059 ",-0.30%
Houston,Job Title,2018-06,Construction Laborer,Median Base Pay,"$37,519 ",3.30%
Houston,Job Title,2018-06,Emergency Medical Technician,Median Base Pay,"$38,122 ",2.90%
Houston,Job Title,2018-06,Web Designer,Median Base Pay,"$54,607 ",-0.30%
Houston,Job Title,2018-06,Maintenance Worker,Median Base Pay,"$41,107 ",1.90%
Houston,Job Title,2018-06,Barista,Median Base Pay,"$22,222 ",4.00%
Houston,Job Title,2018-06,Bartender,Median Base Pay,"$36,647 ",5.00%
Houston,Job Title,2018-06,Civil Engineer,Median Base Pay,"$77,103 ",1.30%
Houston,Job Title,2018-06,Claims Adjuster,Median Base Pay,"$52,154 ",4.10%
Houston,Job Title,2018-06,Certified Nursing Assistant,Median Base Pay,"$28,536 ",4.10%
Houston,Job Title,2018-06,Customer Service Representative,Median Base Pay,"$38,064 ",2.70%
Houston,Job Title,2018-06,Delivery Driver,Median Base Pay,"$36,671 ",2.50%
Houston,Job Title,2018-06,Financial Advisor,Median Base Pay,"$53,096 ",5.00%
Houston,Job Title,2018-06,Licensed Practical Nurse,Median Base Pay,"$46,644 ",2.90%
Houston,Job Title,2018-06,Loan Officer,Median Base Pay,"$43,001 ",-2.90%
Houston,Job Title,2018-06,Maintenance Technician,Median Base Pay,"$43,824 ",3.90%
Houston,Job Title,2018-06,Material Handler,Median Base Pay,"$36,443 ",5.50%
Houston,Job Title,2018-06,Network Engineer,Median Base Pay,"$73,735 ",-3.30%
Houston,Job Title,2018-06,Office Manager,Median Base Pay,"$50,509 ",2.00%
Houston,Job Title,2018-06,Pharmacist,Median Base Pay,"$117,194 ",3.40%
Houston,Job Title,2018-06,Process Engineer,Median Base Pay,"$90,780 ",0.80%
Houston,Job Title,2018-06,Program Manager,Median Base Pay,"$79,925 ",1.20%
Houston,Job Title,2018-06,Research Assistant,Median Base Pay,"$30,870 ",0.40%
Houston,Job Title,2018-06,Restaurant Manager,Median Base Pay,"$53,552 ",2.00%
Houston,Job Title,2018-06,Security Officer,Median Base Pay,"$35,873 ",5.20%
Houston,Job Title,2018-06,Server,Median Base Pay,"$31,106 ",3.00%
Houston,Job Title,2018-06,Solutions Architect,Median Base Pay,"$107,283 ",4.50%
Houston,Job Title,2018-06,Systems Engineer,Median Base Pay,"$76,156 ",2.40%
Houston,Job Title,2018-06,Technical Support,Median Base Pay,"$49,234 ",3.40%
Houston,Job Title,2018-06,UX Designer,Median Base Pay,"$80,679 ",0.30%
Seattle,Job Title,2018-06,Software Engineer,Median Base Pay,"$113,718 ",2.70%
Seattle,Job Title,2018-06,Programmer Analyst,Median Base Pay,"$85,859 ",1.40%
Seattle,Job Title,2018-06,Consultant,Median Base Pay,"$88,272 ",2.60%
Seattle,Job Title,2018-06,Project Manager,Median Base Pay,"$84,002 ",0.30%
Seattle,Job Title,2018-06,Store Manager,Median Base Pay,"$58,966 ",2.60%
Seattle,Job Title,2018-06,Business Analyst,Median Base Pay,"$78,345 ",1.60%
Seattle,Job Title,2018-06,Cashier,Median Base Pay,"$35,233 ",5.70%
Seattle,Job Title,2018-06,Financial Analyst,Median Base Pay,"$74,254 ",3.00%
Seattle,Job Title,2018-06,Administrative Assistant,Median Base Pay,"$48,625 ",2.70%
Seattle,Job Title,2018-06,Accountant,Median Base Pay,"$63,030 ",3.30%
Seattle,Job Title,2018-06,Sales Representative,Median Base Pay,"$54,958 ",1.90%
Seattle,Job Title,2018-06,Professor,Median Base Pay,"$101,230 ",0.70%
Seattle,Job Title,2018-06,Registered Nurse,Median Base Pay,"$78,596 ",2.10%
Seattle,Job Title,2018-06,Marketing Manager,Median Base Pay,"$89,016 ",2.30%
Seattle,Job Title,2018-06,Operations Manager,Median Base Pay,"$78,622 ",1.20%
Seattle,Job Title,2018-06,Product Manager,Median Base Pay,"$113,955 ",3.10%
Seattle,Job Title,2018-06,Sales Manager,Median Base Pay,"$74,549 ",3.20%
Seattle,Job Title,2018-06,Teacher,Median Base Pay,"$55,508 ",3.70%
Seattle,Job Title,2018-06,Bank Teller,Median Base Pay,"$34,937 ",9.00%
Seattle,Job Title,2018-06,Customer Service Manager,Median Base Pay,"$63,966 ",4.00%
Seattle,Job Title,2018-06,Physical Therapist,Median Base Pay,"$74,828 ",-1.50%
Seattle,Job Title,2018-06,Mechanical Engineer,Median Base Pay,"$84,849 ",3.90%
Seattle,Job Title,2018-06,Recruiter,Median Base Pay,"$63,168 ",2.80%
Seattle,Job Title,2018-06,Design Engineer,Median Base Pay,"$86,000 ",6.40%
Seattle,Job Title,2018-06,Pharmacy Technician,Median Base Pay,"$41,675 ",3.20%
Seattle,Job Title,2018-06,Graphic Designer,Median Base Pay,"$60,169 ",3.70%
Seattle,Job Title,2018-06,Web Developer,Median Base Pay,"$88,982 ",5.10%
Seattle,Job Title,2018-06,Business Development Manager,Median Base Pay,"$85,685 ",5.20%
Seattle,Job Title,2018-06,Data Scientist,Median Base Pay,"$124,038 ",0.60%
Seattle,Job Title,2018-06,Buyer,Median Base Pay,"$70,753 ",3.10%
Seattle,Job Title,2018-06,Data Analyst,Median Base Pay,"$71,924 ",2.80%
Seattle,Job Title,2018-06,Electrical Engineer,Median Base Pay,"$90,784 ",2.40%
Seattle,Job Title,2018-06,Attorney,Median Base Pay,"$115,713 ",2.50%
Seattle,Job Title,2018-06,Human Resources Manager,Median Base Pay,"$85,346 ",2.60%
Seattle,Job Title,2018-06,Technician,Median Base Pay,"$54,086 ",2.80%
Seattle,Job Title,2018-06,Restaurant Cook,Median Base Pay,"$34,878 ",2.10%
Seattle,Job Title,2018-06,Production Manager,Median Base Pay,"$71,508 ",3.00%
Seattle,Job Title,2018-06,Manufacturing Engineer,Median Base Pay,"$79,104 ",1.30%
Seattle,Job Title,2018-06,Retail Key Holder,Median Base Pay,"$35,579 ",5.80%
Seattle,Job Title,2018-06,Paralegal,Median Base Pay,"$62,805 ",2.30%
Seattle,Job Title,2018-06,Java Developer,Median Base Pay,"$89,884 ",5.90%
Seattle,Job Title,2018-06,Warehouse Associate,Median Base Pay,"$54,524 ",7.70%
Seattle,Job Title,2018-06,Property Manager,Median Base Pay,"$61,885 ",5.20%
Seattle,Job Title,2018-06,Producer,Median Base Pay,"$77,261 ",-1.40%
Seattle,Job Title,2018-06,Quality Engineer,Median Base Pay,"$83,880 ",2.10%
Seattle,Job Title,2018-06,Operations Analyst,Median Base Pay,"$67,963 ",4.00%
Seattle,Job Title,2018-06,Medical Assistant,Median Base Pay,"$46,548 ",5.40%
Seattle,Job Title,2018-06,Tax Manager,Median Base Pay,"$107,457 ",6.00%
Seattle,Job Title,2018-06,Technical Editor,Median Base Pay,"$82,956 ",2.40%
Seattle,Job Title,2018-06,Truck Driver,Median Base Pay,"$58,442 ",8.20%
Seattle,Job Title,2018-06,Insurance Agent,Median Base Pay,"$41,725 ",2.30%
Seattle,Job Title,2018-06,Medical Technologist,Median Base Pay,"$65,245 ",3.10%
Seattle,Job Title,2018-06,Field Engineer,Median Base Pay,"$75,112 ",3.00%
Seattle,Job Title,2018-06,Machine Operator,Median Base Pay,"$43,496 ",2.50%
Seattle,Job Title,2018-06,Communications Manager,Median Base Pay,"$83,196 ",0.10%
Seattle,Job Title,2018-06,Construction Laborer,Median Base Pay,"$51,864 ",3.70%
Seattle,Job Title,2018-06,Emergency Medical Technician,Median Base Pay,"$41,035 ",3.30%
Seattle,Job Title,2018-06,Web Designer,Median Base Pay,"$63,251 ",0.00%
Seattle,Job Title,2018-06,Maintenance Worker,Median Base Pay,"$54,011 ",2.30%
Seattle,Job Title,2018-06,Barista,Median Base Pay,"$29,065 ",4.40%
Seattle,Job Title,2018-06,Bartender,Median Base Pay,"$39,226 ",5.50%
Seattle,Job Title,2018-06,Civil Engineer,Median Base Pay,"$76,441 ",1.70%
Seattle,Job Title,2018-06,Claims Adjuster,Median Base Pay,"$55,561 ",4.50%
Seattle,Job Title,2018-06,Certified Nursing Assistant,Median Base Pay,"$37,171 ",4.50%
Seattle,Job Title,2018-06,Customer Service Representative,Median Base Pay,"$44,559 ",3.10%
Seattle,Job Title,2018-06,Delivery Driver,Median Base Pay,"$46,387 ",2.90%
Seattle,Job Title,2018-06,Financial Advisor,Median Base Pay,"$55,556 ",5.50%
Seattle,Job Title,2018-06,Licensed Practical Nurse,Median Base Pay,"$52,522 ",3.30%
Seattle,Job Title,2018-06,Loan Officer,Median Base Pay,"$46,988 ",-2.50%
Seattle,Job Title,2018-06,Maintenance Technician,Median Base Pay,"$51,839 ",4.30%
Seattle,Job Title,2018-06,Material Handler,Median Base Pay,"$41,017 ",5.90%
Seattle,Job Title,2018-06,Network Engineer,Median Base Pay,"$86,640 ",-2.90%
Seattle,Job Title,2018-06,Office Manager,Median Base Pay,"$57,320 ",2.40%
Seattle,Job Title,2018-06,Pharmacist,Median Base Pay,"$128,659 ",3.80%
Seattle,Job Title,2018-06,Process Engineer,Median Base Pay,"$89,955 ",1.20%
Seattle,Job Title,2018-06,Program Manager,Median Base Pay,"$100,891 ",1.60%
Seattle,Job Title,2018-06,Research Assistant,Median Base Pay,"$33,756 ",0.80%
Seattle,Job Title,2018-06,Restaurant Manager,Median Base Pay,"$54,634 ",2.40%
Seattle,Job Title,2018-06,Security Officer,Median Base Pay,"$45,984 ",5.60%
Seattle,Job Title,2018-06,Server,Median Base Pay,"$37,780 ",3.40%
Seattle,Job Title,2018-06,Solutions Architect,Median Base Pay,"$118,935 ",5.00%
Seattle,Job Title,2018-06,Systems Engineer,Median Base Pay,"$93,587 ",2.80%
Seattle,Job Title,2018-06,Technical Support,Median Base Pay,"$53,549 ",3.90%
Seattle,Job Title,2018-06,UX Designer,Median Base Pay,"$96,973 ",0.70%
San Francisco,Job Title,2018-06,Software Engineer,Median Base Pay,"$120,816 ",2.90%
San Francisco,Job Title,2018-06,Programmer Analyst,Median Base Pay,"$90,819 ",1.60%
San Francisco,Job Title,2018-06,Consultant,Median Base Pay,"$96,304 ",2.80%
San Francisco,Job Title,2018-06,Project Manager,Median Base Pay,"$93,563 ",0.50%
San Francisco,Job Title,2018-06,Store Manager,Median Base Pay,"$66,852 ",2.80%
San Francisco,Job Title,2018-06,Business Analyst,Median Base Pay,"$87,115 ",1.80%
San Francisco,Job Title,2018-06,Cashier,Median Base Pay,"$34,894 ",5.90%
San Francisco,Job Title,2018-06,Financial Analyst,Median Base Pay,"$84,461 ",3.20%
San Francisco,Job Title,2018-06,Administrative Assistant,Median Base Pay,"$55,249 ",2.90%
San Francisco,Job Title,2018-06,Accountant,Median Base Pay,"$72,295 ",3.50%
San Francisco,Job Title,2018-06,Sales Representative,Median Base Pay,"$62,591 ",2.10%
San Francisco,Job Title,2018-06,Professor,Median Base Pay,"$123,400 ",0.90%
San Francisco,Job Title,2018-06,Registered Nurse,Median Base Pay,"$115,506 ",2.30%
San Francisco,Job Title,2018-06,Marketing Manager,Median Base Pay,"$101,961 ",2.50%
San Francisco,Job Title,2018-06,Operations Manager,Median Base Pay,"$89,331 ",1.40%
San Francisco,Job Title,2018-06,Product Manager,Median Base Pay,"$129,674 ",3.30%
San Francisco,Job Title,2018-06,Sales Manager,Median Base Pay,"$83,313 ",3.40%
San Francisco,Job Title,2018-06,Teacher,Median Base Pay,"$66,782 ",3.90%
San Francisco,Job Title,2018-06,Bank Teller,Median Base Pay,"$36,479 ",9.20%
San Francisco,Job Title,2018-06,Customer Service Manager,Median Base Pay,"$74,246 ",4.20%
San Francisco,Job Title,2018-06,Physical Therapist,Median Base Pay,"$95,004 ",-1.30%
San Francisco,Job Title,2018-06,Mechanical Engineer,Median Base Pay,"$95,789 ",4.10%
