Metro,Type,Month,Dimension,Measure,Value,YoY
San Francisco,Job Title,2018-09,Mechanical Engineer,Median Base Pay,"$96,987 ",2.80%
San Francisco,Job Title,2018-09,Recruiter,Median Base Pay,"$74,801 ",1.20%
San Francisco,Job Title,2018-09,Design Engineer,Median Base Pay,"$97,111 ",4.60%
San Francisco,Job Title,2018-09,Pharmacy Technician,Median Base Pay,"$46,447 ",8.10%
San Francisco,Job Title,2018-09,Graphic Designer,Median Base Pay,"$72,093 ",4.30%
San Francisco,Job Title,2018-09,Web Developer,Median Base Pay,"$100,727 ",3.80%
San Francisco,Job Title,2018-09,Business Development Manager,Median Base Pay,"$97,133 ",4.50%
San Francisco,Job Title,2018-09,Data Scientist,Median Base Pay,"$138,676 ",2.50%
San Francisco,Job Title,2018-09,Buyer,Median Base Pay,"$79,901 ",4.20%
San Francisco,Job Title,2018-09,Data Analyst,Median Base Pay,"$88,861 ",2.70%
San Francisco,Job Title,2018-09,Electrical Engineer,Median Base Pay,"$102,479 ",3.30%
San Francisco,Job Title,2018-09,Attorney,Median Base Pay,"$150,498 ",6.30%
San Francisco,Job Title,2018-09,Human Resources Manager,Median Base Pay,"$101,025 ",5.20%
San Francisco,Job Title,2018-09,Technician,Median Base Pay,"$58,872 ",3.60%
San Francisco,Job Title,2018-09,Restaurant Cook,Median Base Pay,"$38,729 ",7.20%
San Francisco,Job Title,2018-09,Production Manager,Median Base Pay,"$89,582 ",5.30%
San Francisco,Job Title,2018-09,Manufacturing Engineer,Median Base Pay,"$94,875 ",3.70%
San Francisco,Job Title,2018-09,Retail Key Holder,Median Base Pay,"$38,518 ",4.20%
San Francisco,Job Title,2018-09,Paralegal,Median Base Pay,"$72,282 ",3.10%
San Francisco,Job Title,2018-09,Java Developer,Median Base Pay,"$103,057 ",3.70%
San Francisco,Job Title,2018-09,Warehouse Associate,Median Base Pay,"$53,876 ",-1.50%
San Francisco,Job Title,2018-09,Property Manager,Median Base Pay,"$74,054 ",7.50%
San Francisco,Job Title,2018-09,Producer,Median Base Pay,"$80,690 ",-0.50%
San Francisco,Job Title,2018-09,Quality Engineer,Median Base Pay,"$93,458 ",3.50%
San Francisco,Job Title,2018-09,Operations Analyst,Median Base Pay,"$76,342 ",4.20%
San Francisco,Job Title,2018-09,Medical Assistant,Median Base Pay,"$48,010 ",4.10%
San Francisco,Job Title,2018-09,Tax Manager,Median Base Pay,"$117,385 ",1.30%
San Francisco,Job Title,2018-09,Technical Editor,Median Base Pay,"$70,852 ",3.90%
San Francisco,Job Title,2018-09,Truck Driver,Median Base Pay,"$67,401 ",5.00%
San Francisco,Job Title,2018-09,Insurance Agent,Median Base Pay,"$47,951 ",-6.00%
San Francisco,Job Title,2018-09,Medical Technologist,Median Base Pay,"$73,009 ",3.30%
San Francisco,Job Title,2018-09,Field Engineer,Median Base Pay,"$78,580 ",1.10%
San Francisco,Job Title,2018-09,Machine Operator,Median Base Pay,"$52,034 ",3.30%
San Francisco,Job Title,2018-09,Communications Manager,Median Base Pay,"$103,402 ",3.20%
San Francisco,Job Title,2018-09,Construction Laborer,Median Base Pay,"$56,191 ",2.80%
San Francisco,Job Title,2018-09,Emergency Medical Technician,Median Base Pay,"$45,040 ",7.00%
San Francisco,Job Title,2018-09,Web Designer,Median Base Pay,"$83,350 ",4.10%
San Francisco,Job Title,2018-09,Maintenance Worker,Median Base Pay,"$56,218 ",9.60%
San Francisco,Job Title,2018-09,Barista,Median Base Pay,"$31,112 ",6.80%
San Francisco,Job Title,2018-09,Bartender,Median Base Pay,"$40,752 ",8.00%
San Francisco,Job Title,2018-09,Civil Engineer,Median Base Pay,"$88,973 ",4.90%
San Francisco,Job Title,2018-09,Claims Adjuster,Median Base Pay,"$65,081 ",2.50%
San Francisco,Job Title,2018-09,Certified Nursing Assistant,Median Base Pay,"$40,963 ",5.40%
San Francisco,Job Title,2018-09,Customer Service Representative,Median Base Pay,"$49,771 ",4.60%
San Francisco,Job Title,2018-09,Delivery Driver,Median Base Pay,"$49,000 ",4.50%
San Francisco,Job Title,2018-09,Financial Advisor,Median Base Pay,"$70,153 ",8.80%
San Francisco,Job Title,2018-09,Licensed Practical Nurse,Median Base Pay,"$61,895 ",3.70%
San Francisco,Job Title,2018-09,Loan Officer,Median Base Pay,"$58,196 ",7.50%
San Francisco,Job Title,2018-09,Maintenance Technician,Median Base Pay,"$57,060 ",1.50%
San Francisco,Job Title,2018-09,Material Handler,Median Base Pay,"$44,499 ",4.90%
San Francisco,Job Title,2018-09,IT Manager,Median Base Pay,"$122,685 ",5.80%
San Francisco,Job Title,2018-09,Office Manager,Median Base Pay,"$67,740 ",4.70%
San Francisco,Job Title,2018-09,Pharmacist,Median Base Pay,"$140,862 ",2.90%
San Francisco,Job Title,2018-09,Process Engineer,Median Base Pay,"$101,017 ",4.60%
San Francisco,Job Title,2018-09,Program Manager,Median Base Pay,"$101,789 ",0.80%
San Francisco,Job Title,2018-09,Research Assistant,Median Base Pay,"$39,912 ",2.00%
San Francisco,Job Title,2018-09,Restaurant Manager,Median Base Pay,"$62,595 ",1.20%
San Francisco,Job Title,2018-09,Security Officer,Median Base Pay,"$49,198 ",4.60%
San Francisco,Job Title,2018-09,Server,Median Base Pay,"$38,702 ",3.90%
San Francisco,Job Title,2018-09,Solutions Architect,Median Base Pay,"$127,238 ",1.90%
San Francisco,Job Title,2018-09,Systems Engineer,Median Base Pay,"$101,599 ",2.60%
San Francisco,Job Title,2018-09,Technical Support,Median Base Pay,"$65,722 ",4.00%
San Francisco,Job Title,2018-09,UX Designer,Median Base Pay,"$109,817 ",4.90%
Chicago,Job Title,2018-09,Software Engineer,Median Base Pay,"$88,930 ",3.50%
Chicago,Job Title,2018-09,Programmer Analyst,Median Base Pay,"$76,118 ",5.70%
Chicago,Job Title,2018-09,Consultant,Median Base Pay,"$85,167 ",1.30%
Chicago,Job Title,2018-09,Project Manager,Median Base Pay,"$76,987 ",-3.50%
Chicago,Job Title,2018-09,Store Manager,Median Base Pay,"$54,627 ",2.20%
Chicago,Job Title,2018-09,Business Analyst,Median Base Pay,"$74,422 ",1.90%
Chicago,Job Title,2018-09,Cashier,Median Base Pay,"$29,283 ",5.30%
Chicago,Job Title,2018-09,Financial Analyst,Median Base Pay,"$68,148 ",2.70%
Chicago,Job Title,2018-09,Administrative Assistant,Median Base Pay,"$46,957 ",3.50%
Chicago,Job Title,2018-09,Accountant,Median Base Pay,"$61,422 ",3.00%
Chicago,Job Title,2018-09,Sales Representative,Median Base Pay,"$52,625 ",3.00%
Chicago,Job Title,2018-09,Professor,Median Base Pay,"$96,457 ",-0.40%
Chicago,Job Title,2018-09,Registered Nurse,Median Base Pay,"$69,920 ",2.10%
Chicago,Job Title,2018-09,Marketing Manager,Median Base Pay,"$80,021 ",1.00%
Chicago,Job Title,2018-09,Operations Manager,Median Base Pay,"$72,822 ",0.60%
Chicago,Job Title,2018-09,Product Manager,Median Base Pay,"$100,998 ",3.80%
Chicago,Job Title,2018-09,Sales Manager,Median Base Pay,"$71,162 ",2.50%
Chicago,Job Title,2018-09,Teacher,Median Base Pay,"$54,635 ",2.80%
Chicago,Job Title,2018-09,Bank Teller,Median Base Pay,"$31,399 ",7.70%
Chicago,Job Title,2018-09,Customer Service Manager,Median Base Pay,"$61,154 ",3.70%
Chicago,Job Title,2018-09,Physical Therapist,Median Base Pay,"$75,225 ",-1.60%
Chicago,Job Title,2018-09,Mechanical Engineer,Median Base Pay,"$75,544 ",1.70%
Chicago,Job Title,2018-09,Recruiter,Median Base Pay,"$54,592 ",0.20%
Chicago,Job Title,2018-09,Design Engineer,Median Base Pay,"$76,934 ",3.50%
Chicago,Job Title,2018-09,Pharmacy Technician,Median Base Pay,"$34,291 ",7.00%
Chicago,Job Title,2018-09,Graphic Designer,Median Base Pay,"$52,270 ",3.20%
Chicago,Job Title,2018-09,Web Developer,Median Base Pay,"$76,520 ",2.70%
Chicago,Job Title,2018-09,Business Development Manager,Median Base Pay,"$75,176 ",3.40%
Chicago,Job Title,2018-09,Data Scientist,Median Base Pay,"$105,684 ",1.40%
Chicago,Job Title,2018-09,Buyer,Median Base Pay,"$65,070 ",3.10%
Chicago,Job Title,2018-09,Data Analyst,Median Base Pay,"$65,066 ",1.70%
Chicago,Job Title,2018-09,Electrical Engineer,Median Base Pay,"$81,084 ",2.20%
Chicago,Job Title,2018-09,Attorney,Median Base Pay,"$113,251 ",5.20%
Chicago,Job Title,2018-09,Human Resources Manager,Median Base Pay,"$83,267 ",4.10%
Chicago,Job Title,2018-09,Technician,Median Base Pay,"$48,867 ",2.50%
Chicago,Job Title,2018-09,Restaurant Cook,Median Base Pay,"$30,472 ",6.00%
Chicago,Job Title,2018-09,Production Manager,Median Base Pay,"$70,472 ",4.20%
Chicago,Job Title,2018-09,Manufacturing Engineer,Median Base Pay,"$76,215 ",2.60%
Chicago,Job Title,2018-09,Retail Key Holder,Median Base Pay,"$32,097 ",3.10%
Chicago,Job Title,2018-09,Paralegal,Median Base Pay,"$57,735 ",2.00%
Chicago,Job Title,2018-09,Java Developer,Median Base Pay,"$83,441 ",2.60%
Chicago,Job Title,2018-09,Warehouse Associate,Median Base Pay,"$42,526 ",-2.50%
Chicago,Job Title,2018-09,Property Manager,Median Base Pay,"$60,935 ",6.30%
Chicago,Job Title,2018-09,Producer,Median Base Pay,"$62,206 ",-1.60%
Chicago,Job Title,2018-09,Quality Engineer,Median Base Pay,"$75,987 ",2.40%
Chicago,Job Title,2018-09,Operations Analyst,Median Base Pay,"$63,237 ",3.10%
Chicago,Job Title,2018-09,Medical Assistant,Median Base Pay,"$35,971 ",3.00%
Chicago,Job Title,2018-09,Tax Manager,Median Base Pay,"$99,750 ",0.30%
Chicago,Job Title,2018-09,Technical Editor,Median Base Pay,"$57,332 ",2.80%
Chicago,Job Title,2018-09,Truck Driver,Median Base Pay,"$59,403 ",3.90%
Chicago,Job Title,2018-09,Insurance Agent,Median Base Pay,"$38,337 ",-7.00%
Chicago,Job Title,2018-09,Medical Technologist,Median Base Pay,"$55,664 ",2.20%
Chicago,Job Title,2018-09,Field Engineer,Median Base Pay,"$67,948 ",0.10%
Chicago,Job Title,2018-09,Machine Operator,Median Base Pay,"$41,281 ",2.20%
Chicago,Job Title,2018-09,Communications Manager,Median Base Pay,"$79,462 ",2.10%
Chicago,Job Title,2018-09,Construction Laborer,Median Base Pay,"$44,579 ",1.70%
Chicago,Job Title,2018-09,Emergency Medical Technician,Median Base Pay,"$33,987 ",5.90%
Chicago,Job Title,2018-09,Web Designer,Median Base Pay,"$65,025 ",3.00%
Chicago,Job Title,2018-09,Maintenance Worker,Median Base Pay,"$45,836 ",8.40%
Chicago,Job Title,2018-09,Barista,Median Base Pay,"$26,197 ",5.60%
Chicago,Job Title,2018-09,Bartender,Median Base Pay,"$38,210 ",6.80%
Chicago,Job Title,2018-09,Civil Engineer,Median Base Pay,"$73,570 ",3.80%
Chicago,Job Title,2018-09,Claims Adjuster,Median Base Pay,"$55,694 ",1.40%
Chicago,Job Title,2018-09,Certified Nursing Assistant,Median Base Pay,"$30,731 ",4.30%
Chicago,Job Title,2018-09,Customer Service Representative,Median Base Pay,"$42,117 ",3.50%
Chicago,Job Title,2018-09,Delivery Driver,Median Base Pay,"$41,348 ",3.40%
Chicago,Job Title,2018-09,Financial Advisor,Median Base Pay,"$57,147 ",7.70%
Chicago,Job Title,2018-09,Licensed Practical Nurse,Median Base Pay,"$51,271 ",2.60%
Chicago,Job Title,2018-09,Loan Officer,Median Base Pay,"$43,453 ",6.30%
Chicago,Job Title,2018-09,Maintenance Technician,Median Base Pay,"$47,070 ",0.40%
Chicago,Job Title,2018-09,Material Handler,Median Base Pay,"$36,760 ",3.80%
Chicago,Job Title,2018-09,IT Manager,Median Base Pay,"$103,334 ",4.70%
Chicago,Job Title,2018-09,Office Manager,Median Base Pay,"$52,497 ",3.60%
Chicago,Job Title,2018-09,Pharmacist,Median Base Pay,"$119,691 ",1.80%
Chicago,Job Title,2018-09,Process Engineer,Median Base Pay,"$83,215 ",3.50%
Chicago,Job Title,2018-09,Program Manager,Median Base Pay,"$83,110 ",-0.30%
Chicago,Job Title,2018-09,Research Assistant,Median Base Pay,"$32,385 ",0.90%
Chicago,Job Title,2018-09,Restaurant Manager,Median Base Pay,"$52,171 ",0.20%
Chicago,Job Title,2018-09,Security Officer,Median Base Pay,"$36,790 ",3.50%
Chicago,Job Title,2018-09,Server,Median Base Pay,"$35,654 ",2.80%
Chicago,Job Title,2018-09,Solutions Architect,Median Base Pay,"$110,561 ",0.80%
Chicago,Job Title,2018-09,Systems Engineer,Median Base Pay,"$82,111 ",1.50%
Chicago,Job Title,2018-09,Technical Support,Median Base Pay,"$52,584 ",2.90%
Chicago,Job Title,2018-09,UX Designer,Median Base Pay,"$85,219 ",3.80%
Boston,Job Title,2018-09,Software Engineer,Median Base Pay,"$97,954 ",2.60%
Boston,Job Title,2018-09,Programmer Analyst,Median Base Pay,"$76,962 ",4.80%
Boston,Job Title,2018-09,Consultant,Median Base Pay,"$90,834 ",0.50%
Boston,Job Title,2018-09,Project Manager,Median Base Pay,"$79,173 ",-4.30%
Boston,Job Title,2018-09,Store Manager,Median Base Pay,"$58,699 ",1.30%
Boston,Job Title,2018-09,Business Analyst,Median Base Pay,"$75,495 ",1.10%
Boston,Job Title,2018-09,Cashier,Median Base Pay,"$30,911 ",4.40%
Boston,Job Title,2018-09,Financial Analyst,Median Base Pay,"$69,272 ",1.90%
Boston,Job Title,2018-09,Administrative Assistant,Median Base Pay,"$51,521 ",2.70%
Boston,Job Title,2018-09,Accountant,Median Base Pay,"$63,280 ",2.10%
Boston,Job Title,2018-09,Sales Representative,Median Base Pay,"$58,351 ",2.20%
Boston,Job Title,2018-09,Professor,Median Base Pay,"$118,827 ",-1.20%
Boston,Job Title,2018-09,Registered Nurse,Median Base Pay,"$76,649 ",1.30%
Boston,Job Title,2018-09,Marketing Manager,Median Base Pay,"$82,594 ",0.20%
Boston,Job Title,2018-09,Operations Manager,Median Base Pay,"$78,466 ",-0.20%
Boston,Job Title,2018-09,Product Manager,Median Base Pay,"$109,041 ",3.00%
Boston,Job Title,2018-09,Sales Manager,Median Base Pay,"$76,988 ",1.70%
Boston,Job Title,2018-09,Teacher,Median Base Pay,"$59,238 ",2.00%
Boston,Job Title,2018-09,Bank Teller,Median Base Pay,"$34,389 ",6.90%
Boston,Job Title,2018-09,Customer Service Manager,Median Base Pay,"$63,163 ",2.80%
Boston,Job Title,2018-09,Physical Therapist,Median Base Pay,"$75,745 ",-2.40%
Boston,Job Title,2018-09,Mechanical Engineer,Median Base Pay,"$82,369 ",0.90%
Boston,Job Title,2018-09,Recruiter,Median Base Pay,"$58,689 ",-0.60%
Boston,Job Title,2018-09,Design Engineer,Median Base Pay,"$91,444 ",2.60%
Boston,Job Title,2018-09,Pharmacy Technician,Median Base Pay,"$34,532 ",6.10%
Boston,Job Title,2018-09,Graphic Designer,Median Base Pay,"$56,599 ",2.30%
Boston,Job Title,2018-09,Web Developer,Median Base Pay,"$83,019 ",1.90%
Boston,Job Title,2018-09,Business Development Manager,Median Base Pay,"$81,600 ",2.60%
Boston,Job Title,2018-09,Data Scientist,Median Base Pay,"$110,367 ",0.60%
Boston,Job Title,2018-09,Buyer,Median Base Pay,"$61,836 ",2.30%
Boston,Job Title,2018-09,Data Analyst,Median Base Pay,"$69,741 ",0.80%
Boston,Job Title,2018-09,Electrical Engineer,Median Base Pay,"$86,593 ",1.40%
Boston,Job Title,2018-09,Attorney,Median Base Pay,"$109,891 ",4.30%
Boston,Job Title,2018-09,Human Resources Manager,Median Base Pay,"$87,663 ",3.30%
Boston,Job Title,2018-09,Technician,Median Base Pay,"$49,829 ",1.70%
Boston,Job Title,2018-09,Restaurant Cook,Median Base Pay,"$34,831 ",5.20%
Boston,Job Title,2018-09,Production Manager,Median Base Pay,"$72,145 ",3.40%
Boston,Job Title,2018-09,Manufacturing Engineer,Median Base Pay,"$80,312 ",1.80%
Boston,Job Title,2018-09,Retail Key Holder,Median Base Pay,"$34,745 ",2.30%
Boston,Job Title,2018-09,Paralegal,Median Base Pay,"$58,063 ",1.20%
Boston,Job Title,2018-09,Java Developer,Median Base Pay,"$92,185 ",1.80%
Boston,Job Title,2018-09,Warehouse Associate,Median Base Pay,"$45,971 ",-3.30%
Boston,Job Title,2018-09,Property Manager,Median Base Pay,"$68,020 ",5.50%
Boston,Job Title,2018-09,Producer,Median Base Pay,"$64,464 ",-2.40%
Boston,Job Title,2018-09,Quality Engineer,Median Base Pay,"$86,308 ",1.60%
Boston,Job Title,2018-09,Operations Analyst,Median Base Pay,"$61,381 ",2.30%
Boston,Job Title,2018-09,Medical Assistant,Median Base Pay,"$40,425 ",2.10%
Boston,Job Title,2018-09,Tax Manager,Median Base Pay,"$97,866 ",-0.50%
Boston,Job Title,2018-09,Technical Editor,Median Base Pay,"$60,457 ",2.00%
Boston,Job Title,2018-09,Truck Driver,Median Base Pay,"$61,026 ",3.00%
Boston,Job Title,2018-09,Insurance Agent,Median Base Pay,"$41,619 ",-7.70%
Boston,Job Title,2018-09,Medical Technologist,Median Base Pay,"$64,427 ",1.40%
Boston,Job Title,2018-09,Field Engineer,Median Base Pay,"$73,925 ",-0.70%
Boston,Job Title,2018-09,Machine Operator,Median Base Pay,"$43,608 ",1.30%
Boston,Job Title,2018-09,Communications Manager,Median Base Pay,"$83,992 ",1.30%
Boston,Job Title,2018-09,Construction Laborer,Median Base Pay,"$50,260 ",0.90%
Boston,Job Title,2018-09,Emergency Medical Technician,Median Base Pay,"$42,509 ",5.00%
Boston,Job Title,2018-09,Web Designer,Median Base Pay,"$69,330 ",2.20%
Boston,Job Title,2018-09,Maintenance Worker,Median Base Pay,"$46,723 ",7.60%
Boston,Job Title,2018-09,Barista,Median Base Pay,"$27,665 ",4.80%
Boston,Job Title,2018-09,Bartender,Median Base Pay,"$44,154 ",6.00%
Boston,Job Title,2018-09,Civil Engineer,Median Base Pay,"$73,520 ",3.00%
Boston,Job Title,2018-09,Claims Adjuster,Median Base Pay,"$54,482 ",0.60%
Boston,Job Title,2018-09,Certified Nursing Assistant,Median Base Pay,"$35,249 ",3.50%
Boston,Job Title,2018-09,Customer Service Representative,Median Base Pay,"$45,682 ",2.70%
Boston,Job Title,2018-09,Delivery Driver,Median Base Pay,"$43,996 ",2.60%
Boston,Job Title,2018-09,Financial Advisor,Median Base Pay,"$64,109 ",6.80%
Boston,Job Title,2018-09,Licensed Practical Nurse,Median Base Pay,"$55,877 ",1.80%
Boston,Job Title,2018-09,Loan Officer,Median Base Pay,"$50,729 ",5.50%
Boston,Job Title,2018-09,Maintenance Technician,Median Base Pay,"$51,347 ",-0.40%
Boston,Job Title,2018-09,Material Handler,Median Base Pay,"$44,390 ",3.00%
Boston,Job Title,2018-09,IT Manager,Median Base Pay,"$105,983 ",3.90%
Boston,Job Title,2018-09,Office Manager,Median Base Pay,"$59,196 ",2.80%
Boston,Job Title,2018-09,Pharmacist,Median Base Pay,"$117,970 ",1.00%
Boston,Job Title,2018-09,Process Engineer,Median Base Pay,"$86,415 ",2.70%
Boston,Job Title,2018-09,Program Manager,Median Base Pay,"$84,962 ",-1.10%
Boston,Job Title,2018-09,Research Assistant,Median Base Pay,"$36,361 ",0.10%
Boston,Job Title,2018-09,Restaurant Manager,Median Base Pay,"$56,512 ",-0.60%
Boston,Job Title,2018-09,Security Officer,Median Base Pay,"$41,658 ",2.70%
Boston,Job Title,2018-09,Server,Median Base Pay,"$40,869 ",2.00%
Boston,Job Title,2018-09,Solutions Architect,Median Base Pay,"$110,355 ",0.00%
Boston,Job Title,2018-09,Systems Engineer,Median Base Pay,"$87,436 ",0.70%
Boston,Job Title,2018-09,Technical Support,Median Base Pay,"$57,091 ",2.00%
Boston,Job Title,2018-09,UX Designer,Median Base Pay,"$90,193 ",2.90%
Washington DC,Job Title,2018-09,Software Engineer,Median Base Pay,"$96,854 ",2.60%
Washington DC,Job Title,2018-09,Programmer Analyst,Median Base Pay,"$79,875 ",4.80%
Washington DC,Job Title,2018-09,Consultant,Median Base Pay,"$80,958 ",0.40%
Washington DC,Job Title,2018-09,Project Manager,Median Base Pay,"$85,079 ",-4.30%
Washington DC,Job Title,2018-09,Store Manager,Median Base Pay,"$57,728 ",1.30%
Washington DC,Job Title,2018-09,Business Analyst,Median Base Pay,"$77,428 ",1.00%
Washington DC,Job Title,2018-09,Cashier,Median Base Pay,"$29,320 ",4.40%
Washington DC,Job Title,2018-09,Financial Analyst,Median Base Pay,"$73,009 ",1.90%
Washington DC,Job Title,2018-09,Administrative Assistant,Median Base Pay,"$49,903 ",2.60%
Washington DC,Job Title,2018-09,Accountant,Median Base Pay,"$66,148 ",2.10%
Washington DC,Job Title,2018-09,Sales Representative,Median Base Pay,"$55,157 ",2.10%
Washington DC,Job Title,2018-09,Professor,Median Base Pay,"$97,899 ",-1.20%
Washington DC,Job Title,2018-09,Registered Nurse,Median Base Pay,"$71,595 ",1.30%
Washington DC,Job Title,2018-09,Marketing Manager,Median Base Pay,"$78,103 ",0.20%
Washington DC,Job Title,2018-09,Operations Manager,Median Base Pay,"$77,502 ",-0.20%
Washington DC,Job Title,2018-09,Product Manager,Median Base Pay,"$109,036 ",3.00%
Washington DC,Job Title,2018-09,Sales Manager,Median Base Pay,"$71,518 ",1.70%
Washington DC,Job Title,2018-09,Teacher,Median Base Pay,"$59,362 ",1.90%
Washington DC,Job Title,2018-09,Bank Teller,Median Base Pay,"$34,424 ",6.80%
Washington DC,Job Title,2018-09,Customer Service Manager,Median Base Pay,"$59,526 ",2.80%
Washington DC,Job Title,2018-09,Physical Therapist,Median Base Pay,"$80,619 ",-2.40%
Washington DC,Job Title,2018-09,Mechanical Engineer,Median Base Pay,"$79,864 ",0.90%
Washington DC,Job Title,2018-09,Recruiter,Median Base Pay,"$61,840 ",-0.70%
Washington DC,Job Title,2018-09,Design Engineer,Median Base Pay,"$85,776 ",2.60%
Washington DC,Job Title,2018-09,Pharmacy Technician,Median Base Pay,"$34,093 ",6.10%
Washington DC,Job Title,2018-09,Graphic Designer,Median Base Pay,"$57,247 ",2.30%
Washington DC,Job Title,2018-09,Web Developer,Median Base Pay,"$87,174 ",1.90%
Washington DC,Job Title,2018-09,Business Development Manager,Median Base Pay,"$88,654 ",2.60%
Washington DC,Job Title,2018-09,Data Scientist,Median Base Pay,"$105,302 ",0.60%
Washington DC,Job Title,2018-09,Buyer,Median Base Pay,"$61,712 ",2.20%
Washington DC,Job Title,2018-09,Data Analyst,Median Base Pay,"$72,485 ",0.80%
Washington DC,Job Title,2018-09,Electrical Engineer,Median Base Pay,"$87,321 ",1.40%
Washington DC,Job Title,2018-09,Attorney,Median Base Pay,"$136,312 ",4.30%
Washington DC,Job Title,2018-09,Human Resources Manager,Median Base Pay,"$85,427 ",3.20%
Washington DC,Job Title,2018-09,Technician,Median Base Pay,"$51,792 ",1.60%
Washington DC,Job Title,2018-09,Restaurant Cook,Median Base Pay,"$32,350 ",5.20%
Washington DC,Job Title,2018-09,Production Manager,Median Base Pay,"$72,745 ",3.30%
Washington DC,Job Title,2018-09,Manufacturing Engineer,Median Base Pay,"$79,197 ",1.80%
Washington DC,Job Title,2018-09,Retail Key Holder,Median Base Pay,"$33,289 ",2.30%
Washington DC,Job Title,2018-09,Paralegal,Median Base Pay,"$59,095 ",1.10%
Washington DC,Job Title,2018-09,Java Developer,Median Base Pay,"$83,292 ",1.80%
Washington DC,Job Title,2018-09,Warehouse Associate,Median Base Pay,"$41,137 ",-3.30%
Washington DC,Job Title,2018-09,Property Manager,Median Base Pay,"$66,236 ",5.50%
Washington DC,Job Title,2018-09,Producer,Median Base Pay,"$67,798 ",-2.40%
Washington DC,Job Title,2018-09,Quality Engineer,Median Base Pay,"$82,818 ",1.60%
Washington DC,Job Title,2018-09,Operations Analyst,Median Base Pay,"$73,023 ",2.30%
Washington DC,Job Title,2018-09,Medical Assistant,Median Base Pay,"$38,315 ",2.10%
Washington DC,Job Title,2018-09,Tax Manager,Median Base Pay,"$107,602 ",-0.60%
Washington DC,Job Title,2018-09,Technical Editor,Median Base Pay,"$66,369 ",1.90%
Washington DC,Job Title,2018-09,Truck Driver,Median Base Pay,"$55,820 ",3.00%
Washington DC,Job Title,2018-09,Insurance Agent,Median Base Pay,"$42,205 ",-7.80%
Washington DC,Job Title,2018-09,Medical Technologist,Median Base Pay,"$58,508 ",1.30%
Washington DC,Job Title,2018-09,Field Engineer,Median Base Pay,"$72,191 ",-0.80%
Washington DC,Job Title,2018-09,Machine Operator,Median Base Pay,"$45,621 ",1.30%
Washington DC,Job Title,2018-09,Communications Manager,Median Base Pay,"$85,914 ",1.20%
Washington DC,Job Title,2018-09,Construction Laborer,Median Base Pay,"$41,101 ",0.90%
Washington DC,Job Title,2018-09,Emergency Medical Technician,Median Base Pay,"$43,717 ",5.00%
Washington DC,Job Title,2018-09,Web Designer,Median Base Pay,"$70,391 ",2.20%
Washington DC,Job Title,2018-09,Maintenance Worker,Median Base Pay,"$45,129 ",7.50%
Washington DC,Job Title,2018-09,Barista,Median Base Pay,"$27,126 ",4.80%
Washington DC,Job Title,2018-09,Bartender,Median Base Pay,"$39,860 ",5.90%
Washington DC,Job Title,2018-09,Civil Engineer,Median Base Pay,"$77,097 ",3.00%
Washington DC,Job Title,2018-09,Claims Adjuster,Median Base Pay,"$54,733 ",0.50%
Washington DC,Job Title,2018-09,Certified Nursing Assistant,Median Base Pay,"$32,789 ",3.50%
Washington DC,Job Title,2018-09,Customer Service Representative,Median Base Pay,"$42,486 ",2.70%
Washington DC,Job Title,2018-09,Delivery Driver,Median Base Pay,"$41,622 ",2.60%
Washington DC,Job Title,2018-09,Financial Advisor,Median Base Pay,"$59,392 ",6.80%
Washington DC,Job Title,2018-09,Licensed Practical Nurse,Median Base Pay,"$48,815 ",1.80%
Washington DC,Job Title,2018-09,Loan Officer,Median Base Pay,"$52,639 ",5.40%
Washington DC,Job Title,2018-09,Maintenance Technician,Median Base Pay,"$49,115 ",-0.40%
Washington DC,Job Title,2018-09,Material Handler,Median Base Pay,"$38,884 ",3.00%
Washington DC,Job Title,2018-09,IT Manager,Median Base Pay,"$108,580 ",3.90%
Washington DC,Job Title,2018-09,Office Manager,Median Base Pay,"$57,195 ",2.80%
Washington DC,Job Title,2018-09,Pharmacist,Median Base Pay,"$123,020 ",0.90%
Washington DC,Job Title,2018-09,Process Engineer,Median Base Pay,"$86,256 ",2.60%
Washington DC,Job Title,2018-09,Program Manager,Median Base Pay,"$96,061 ",-1.10%
Washington DC,Job Title,2018-09,Research Assistant,Median Base Pay,"$34,774 ",0.10%
Washington DC,Job Title,2018-09,Restaurant Manager,Median Base Pay,"$55,011 ",-0.70%
Washington DC,Job Title,2018-09,Security Officer,Median Base Pay,"$47,250 ",2.70%
Washington DC,Job Title,2018-09,Server,Median Base Pay,"$35,997 ",1.90%
Washington DC,Job Title,2018-09,Solutions Architect,Median Base Pay,"$116,953 ",0.00%
Washington DC,Job Title,2018-09,Systems Engineer,Median Base Pay,"$90,994 ",0.70%
Washington DC,Job Title,2018-09,Technical Support,Median Base Pay,"$57,467 ",2.00%
Washington DC,Job Title,2018-09,UX Designer,Median Base Pay,"$91,743 ",2.90%
National,Company Size,2018-09,1001-5000,Median Base Pay,52581,
National,Company Size,2018-09,<51,Median Base Pay,47591,
National,Company Size,2018-09,201-500,Median Base Pay,50605,
National,Company Size,2018-09,5000+,Median Base Pay,53227,
National,Company Size,2018-09,501-1000,Median Base Pay,51177,
National,Company Size,2018-09,51-200,Median Base Pay,49536,
New York City,Company Size,2018-09,1001-5000,Median Base Pay,62530,
New York City,Company Size,2018-09,<51,Median Base Pay,56596,
