Metro,Type,Month,Dimension,Measure,Value,YoY
Seattle,Job Title,2018-02,Program Manager,Median Base Pay,"$101,020 ",0.20%
Seattle,Job Title,2018-02,Research Assistant,Median Base Pay,"$33,474 ",-1.00%
Seattle,Job Title,2018-02,Restaurant Manager,Median Base Pay,"$54,855 ",0.40%
Seattle,Job Title,2018-02,Security Officer,Median Base Pay,"$44,845 ",2.50%
Seattle,Job Title,2018-02,Server,Median Base Pay,"$37,284 ",1.70%
Seattle,Job Title,2018-02,Solutions Architect,Median Base Pay,"$117,308 ",0.40%
Seattle,Job Title,2018-02,Systems Engineer,Median Base Pay,"$92,457 ",1.30%
Seattle,Job Title,2018-02,Technical Support,Median Base Pay,"$51,801 ",1.70%
Seattle,Job Title,2018-02,UX Designer,Median Base Pay,"$95,384 ",-0.90%
San Francisco,Job Title,2018-02,Software Engineer,Median Base Pay,"$119,438 ",3.40%
San Francisco,Job Title,2018-02,Programmer Analyst,Median Base Pay,"$91,071 ",1.30%
San Francisco,Job Title,2018-02,Consultant,Median Base Pay,"$97,743 ",1.50%
San Francisco,Job Title,2018-02,Project Manager,Median Base Pay,"$95,414 ",2.00%
San Francisco,Job Title,2018-02,Store Manager,Median Base Pay,"$66,575 ",1.80%
San Francisco,Job Title,2018-02,Business Analyst,Median Base Pay,"$87,502 ",3.20%
San Francisco,Job Title,2018-02,Cashier,Median Base Pay,"$33,916 ",4.50%
San Francisco,Job Title,2018-02,Financial Analyst,Median Base Pay,"$83,196 ",2.90%
San Francisco,Job Title,2018-02,Administrative Assistant,Median Base Pay,"$54,527 ",2.20%
San Francisco,Job Title,2018-02,Accountant,Median Base Pay,"$71,634 ",2.60%
San Francisco,Job Title,2018-02,Sales Representative,Median Base Pay,"$62,175 ",4.50%
San Francisco,Job Title,2018-02,Professor,Median Base Pay,"$127,425 ",-0.80%
San Francisco,Job Title,2018-02,Registered Nurse,Median Base Pay,"$114,391 ",3.20%
San Francisco,Job Title,2018-02,Marketing Manager,Median Base Pay,"$101,688 ",2.20%
San Francisco,Job Title,2018-02,Operations Manager,Median Base Pay,"$87,632 ",1.50%
San Francisco,Job Title,2018-02,Product Manager,Median Base Pay,"$128,286 ",3.60%
San Francisco,Job Title,2018-02,Sales Manager,Median Base Pay,"$81,720 ",2.50%
San Francisco,Job Title,2018-02,Teacher,Median Base Pay,"$66,635 ",4.20%
San Francisco,Job Title,2018-02,Bank Teller,Median Base Pay,"$34,437 ",6.30%
San Francisco,Job Title,2018-02,Customer Service Manager,Median Base Pay,"$72,285 ",3.00%
San Francisco,Job Title,2018-02,Physical Therapist,Median Base Pay,"$97,882 ",1.80%
San Francisco,Job Title,2018-02,Mechanical Engineer,Median Base Pay,"$95,420 ",3.30%
San Francisco,Job Title,2018-02,Recruiter,Median Base Pay,"$74,062 ",2.50%
San Francisco,Job Title,2018-02,Design Engineer,Median Base Pay,"$95,588 ",4.00%
San Francisco,Job Title,2018-02,Pharmacy Technician,Median Base Pay,"$45,838 ",4.60%
San Francisco,Job Title,2018-02,Graphic Designer,Median Base Pay,"$71,467 ",4.10%
San Francisco,Job Title,2018-02,Web Developer,Median Base Pay,"$100,438 ",5.40%
San Francisco,Job Title,2018-02,Business Development Manager,Median Base Pay,"$93,137 ",2.10%
San Francisco,Job Title,2018-02,Data Scientist,Median Base Pay,"$135,888 ",3.00%
San Francisco,Job Title,2018-02,Buyer,Median Base Pay,"$77,806 ",3.50%
San Francisco,Job Title,2018-02,Data Analyst,Median Base Pay,"$89,102 ",3.20%
San Francisco,Job Title,2018-02,Electrical Engineer,Median Base Pay,"$99,053 ",2.90%
San Francisco,Job Title,2018-02,Attorney,Median Base Pay,"$151,907 ",5.60%
San Francisco,Job Title,2018-02,Human Resources Manager,Median Base Pay,"$97,314 ",4.10%
San Francisco,Job Title,2018-02,Technician,Median Base Pay,"$58,428 ",2.70%
San Francisco,Job Title,2018-02,Restaurant Cook,Median Base Pay,"$37,343 ",6.80%
San Francisco,Job Title,2018-02,Production Manager,Median Base Pay,"$87,666 ",3.40%
San Francisco,Job Title,2018-02,Manufacturing Engineer,Median Base Pay,"$94,279 ",3.70%
San Francisco,Job Title,2018-02,Retail Key Holder,Median Base Pay,"$36,995 ",2.90%
San Francisco,Job Title,2018-02,Paralegal,Median Base Pay,"$71,666 ",4.30%
San Francisco,Job Title,2018-02,Java Developer,Median Base Pay,"$103,451 ",3.40%
San Francisco,Job Title,2018-02,Warehouse Associate,Median Base Pay,"$54,260 ",1.60%
San Francisco,Job Title,2018-02,Property Manager,Median Base Pay,"$72,955 ",3.20%
San Francisco,Job Title,2018-02,Producer,Median Base Pay,"$85,213 ",3.70%
San Francisco,Job Title,2018-02,Quality Engineer,Median Base Pay,"$89,431 ",0.10%
San Francisco,Job Title,2018-02,Operations Analyst,Median Base Pay,"$73,230 ",3.90%
San Francisco,Job Title,2018-02,Medical Assistant,Median Base Pay,"$50,833 ",3.40%
San Francisco,Job Title,2018-02,Tax Manager,Median Base Pay,"$123,015 ",2.50%
San Francisco,Job Title,2018-02,Technical Editor,Median Base Pay,"$71,011 ",3.10%
San Francisco,Job Title,2018-02,Truck Driver,Median Base Pay,"$65,749 ",6.60%
San Francisco,Job Title,2018-02,Insurance Agent,Median Base Pay,"$52,959 ",0.60%
San Francisco,Job Title,2018-02,Medical Technologist,Median Base Pay,"$72,750 ",6.00%
San Francisco,Job Title,2018-02,Field Engineer,Median Base Pay,"$80,987 ",5.10%
San Francisco,Job Title,2018-02,Machine Operator,Median Base Pay,"$50,293 ",2.60%
San Francisco,Job Title,2018-02,Communications Manager,Median Base Pay,"$98,660 ",0.70%
San Francisco,Job Title,2018-02,Construction Laborer,Median Base Pay,"$52,436 ",2.80%
San Francisco,Job Title,2018-02,Emergency Medical Technician,Median Base Pay,"$43,986 ",4.90%
San Francisco,Job Title,2018-02,Web Designer,Median Base Pay,"$80,565 ",4.80%
San Francisco,Job Title,2018-02,Maintenance Worker,Median Base Pay,"$48,180 ",-0.40%
San Francisco,Job Title,2018-02,Barista,Median Base Pay,"$30,800 ",5.10%
San Francisco,Job Title,2018-02,Bartender,Median Base Pay,"$34,984 ",-4.80%
San Francisco,Job Title,2018-02,Civil Engineer,Median Base Pay,"$86,419 ",3.20%
San Francisco,Job Title,2018-02,Claims Adjuster,Median Base Pay,"$65,198 ",5.10%
San Francisco,Job Title,2018-02,Certified Nursing Assistant,Median Base Pay,"$40,157 ",3.40%
San Francisco,Job Title,2018-02,Customer Service Representative,Median Base Pay,"$48,414 ",4.00%
San Francisco,Job Title,2018-02,Delivery Driver,Median Base Pay,"$54,849 ",7.60%
San Francisco,Job Title,2018-02,Financial Advisor,Median Base Pay,"$68,486 ",6.60%
San Francisco,Job Title,2018-02,Licensed Practical Nurse,Median Base Pay,"$56,362 ",4.00%
San Francisco,Job Title,2018-02,Loan Officer,Median Base Pay,"$56,615 ",1.00%
San Francisco,Job Title,2018-02,Maintenance Technician,Median Base Pay,"$56,764 ",3.00%
San Francisco,Job Title,2018-02,Material Handler,Median Base Pay,"$44,509 ",4.40%
San Francisco,Job Title,2018-02,Network Engineer,Median Base Pay,"$100,426 ",5.70%
San Francisco,Job Title,2018-02,Office Manager,Median Base Pay,"$66,056 ",2.00%
San Francisco,Job Title,2018-02,Pharmacist,Median Base Pay,"$142,225 ",3.40%
San Francisco,Job Title,2018-02,Process Engineer,Median Base Pay,"$99,112 ",3.90%
San Francisco,Job Title,2018-02,Program Manager,Median Base Pay,"$105,499 ",2.30%
San Francisco,Job Title,2018-02,Research Assistant,Median Base Pay,"$40,607 ",1.00%
San Francisco,Job Title,2018-02,Restaurant Manager,Median Base Pay,"$65,778 ",2.40%
San Francisco,Job Title,2018-02,Security Officer,Median Base Pay,"$48,763 ",4.50%
San Francisco,Job Title,2018-02,Server,Median Base Pay,"$38,615 ",3.70%
San Francisco,Job Title,2018-02,Solutions Architect,Median Base Pay,"$127,800 ",2.40%
San Francisco,Job Title,2018-02,Systems Engineer,Median Base Pay,"$100,385 ",3.40%
San Francisco,Job Title,2018-02,Technical Support,Median Base Pay,"$65,220 ",3.80%
San Francisco,Job Title,2018-02,UX Designer,Median Base Pay,"$104,524 ",1.10%
Chicago,Job Title,2018-02,Software Engineer,Median Base Pay,"$87,013 ",0.30%
Chicago,Job Title,2018-02,Programmer Analyst,Median Base Pay,"$75,636 ",-1.80%
Chicago,Job Title,2018-02,Consultant,Median Base Pay,"$86,618 ",-1.50%
Chicago,Job Title,2018-02,Project Manager,Median Base Pay,"$80,402 ",-1.00%
Chicago,Job Title,2018-02,Store Manager,Median Base Pay,"$54,050 ",-1.20%
Chicago,Job Title,2018-02,Business Analyst,Median Base Pay,"$74,029 ",0.20%
Chicago,Job Title,2018-02,Cashier,Median Base Pay,"$28,618 ",1.40%
Chicago,Job Title,2018-02,Financial Analyst,Median Base Pay,"$66,857 ",-0.20%
Chicago,Job Title,2018-02,Administrative Assistant,Median Base Pay,"$44,189 ",-0.90%
Chicago,Job Title,2018-02,Accountant,Median Base Pay,"$60,149 ",-0.50%
Chicago,Job Title,2018-02,Sales Representative,Median Base Pay,"$50,975 ",1.40%
Chicago,Job Title,2018-02,Professor,Median Base Pay,"$97,835 ",-3.80%
Chicago,Job Title,2018-02,Registered Nurse,Median Base Pay,"$69,467 ",0.10%
Chicago,Job Title,2018-02,Marketing Manager,Median Base Pay,"$80,566 ",-0.80%
Chicago,Job Title,2018-02,Operations Manager,Median Base Pay,"$71,288 ",-1.50%
Chicago,Job Title,2018-02,Product Manager,Median Base Pay,"$99,245 ",0.50%
Chicago,Job Title,2018-02,Sales Manager,Median Base Pay,"$69,955 ",-0.50%
Chicago,Job Title,2018-02,Teacher,Median Base Pay,"$54,301 ",1.10%
Chicago,Job Title,2018-02,Bank Teller,Median Base Pay,"$29,901 ",3.20%
Chicago,Job Title,2018-02,Customer Service Manager,Median Base Pay,"$60,434 ",0.00%
Chicago,Job Title,2018-02,Physical Therapist,Median Base Pay,"$76,270 ",-1.20%
Chicago,Job Title,2018-02,Mechanical Engineer,Median Base Pay,"$74,197 ",0.30%
Chicago,Job Title,2018-02,Recruiter,Median Base Pay,"$53,764 ",-0.50%
Chicago,Job Title,2018-02,Design Engineer,Median Base Pay,"$76,947 ",0.90%
Chicago,Job Title,2018-02,Pharmacy Technician,Median Base Pay,"$32,578 ",1.50%
Chicago,Job Title,2018-02,Graphic Designer,Median Base Pay,"$51,572 ",1.00%
Chicago,Job Title,2018-02,Web Developer,Median Base Pay,"$76,171 ",2.20%
Chicago,Job Title,2018-02,Business Development Manager,Median Base Pay,"$73,332 ",-1.00%
Chicago,Job Title,2018-02,Data Scientist,Median Base Pay,"$100,259 ",0.00%
Chicago,Job Title,2018-02,Buyer,Median Base Pay,"$63,748 ",0.40%
Chicago,Job Title,2018-02,Data Analyst,Median Base Pay,"$65,402 ",0.20%
Chicago,Job Title,2018-02,Electrical Engineer,Median Base Pay,"$78,960 ",-0.20%
Chicago,Job Title,2018-02,Attorney,Median Base Pay,"$114,138 ",2.50%
Chicago,Job Title,2018-02,Human Resources Manager,Median Base Pay,"$80,992 ",1.00%
Chicago,Job Title,2018-02,Technician,Median Base Pay,"$49,180 ",-0.30%
Chicago,Job Title,2018-02,Restaurant Cook,Median Base Pay,"$29,701 ",3.60%
Chicago,Job Title,2018-02,Production Manager,Median Base Pay,"$69,447 ",0.40%
Chicago,Job Title,2018-02,Manufacturing Engineer,Median Base Pay,"$74,155 ",0.60%
Chicago,Job Title,2018-02,Retail Key Holder,Median Base Pay,"$31,026 ",-0.20%
Chicago,Job Title,2018-02,Paralegal,Median Base Pay,"$57,055 ",1.20%
Chicago,Job Title,2018-02,Java Developer,Median Base Pay,"$82,401 ",0.40%
Chicago,Job Title,2018-02,Warehouse Associate,Median Base Pay,"$46,879 ",-1.40%
Chicago,Job Title,2018-02,Property Manager,Median Base Pay,"$60,617 ",0.10%
Chicago,Job Title,2018-02,Producer,Median Base Pay,"$65,042 ",0.60%
Chicago,Job Title,2018-02,Quality Engineer,Median Base Pay,"$73,563 ",-2.90%
Chicago,Job Title,2018-02,Operations Analyst,Median Base Pay,"$61,245 ",0.80%
Chicago,Job Title,2018-02,Medical Assistant,Median Base Pay,"$36,991 ",0.30%
Chicago,Job Title,2018-02,Tax Manager,Median Base Pay,"$105,180 ",-0.50%
Chicago,Job Title,2018-02,Technical Editor,Median Base Pay,"$57,714 ",0.00%
Chicago,Job Title,2018-02,Truck Driver,Median Base Pay,"$58,558 ",3.40%
Chicago,Job Title,2018-02,Insurance Agent,Median Base Pay,"$42,551 ",-2.50%
Chicago,Job Title,2018-02,Medical Technologist,Median Base Pay,"$54,834 ",2.90%
Chicago,Job Title,2018-02,Field Engineer,Median Base Pay,"$69,259 ",2.00%
Chicago,Job Title,2018-02,Machine Operator,Median Base Pay,"$40,452 ",-0.40%
Chicago,Job Title,2018-02,Communications Manager,Median Base Pay,"$75,299 ",-2.30%
Chicago,Job Title,2018-02,Construction Laborer,Median Base Pay,"$43,339 ",-0.20%
Chicago,Job Title,2018-02,Emergency Medical Technician,Median Base Pay,"$32,536 ",1.80%
Chicago,Job Title,2018-02,Web Designer,Median Base Pay,"$60,865 ",1.70%
Chicago,Job Title,2018-02,Maintenance Worker,Median Base Pay,"$43,179 ",-3.30%
Chicago,Job Title,2018-02,Barista,Median Base Pay,"$26,182 ",1.90%
Chicago,Job Title,2018-02,Bartender,Median Base Pay,"$32,793 ",-7.60%
Chicago,Job Title,2018-02,Civil Engineer,Median Base Pay,"$71,566 ",0.20%
Chicago,Job Title,2018-02,Claims Adjuster,Median Base Pay,"$55,194 ",2.00%
Chicago,Job Title,2018-02,Certified Nursing Assistant,Median Base Pay,"$30,348 ",0.30%
Chicago,Job Title,2018-02,Customer Service Representative,Median Base Pay,"$40,950 ",0.90%
Chicago,Job Title,2018-02,Delivery Driver,Median Base Pay,"$45,633 ",4.40%
Chicago,Job Title,2018-02,Financial Advisor,Median Base Pay,"$55,766 ",3.40%
Chicago,Job Title,2018-02,Licensed Practical Nurse,Median Base Pay,"$50,286 ",0.90%
Chicago,Job Title,2018-02,Loan Officer,Median Base Pay,"$42,049 ",-2.00%
Chicago,Job Title,2018-02,Maintenance Technician,Median Base Pay,"$47,616 ",-0.10%
Chicago,Job Title,2018-02,Material Handler,Median Base Pay,"$36,530 ",1.30%
Chicago,Job Title,2018-02,Network Engineer,Median Base Pay,"$77,796 ",2.60%
Chicago,Job Title,2018-02,Office Manager,Median Base Pay,"$51,348 ",-1.10%
Chicago,Job Title,2018-02,Pharmacist,Median Base Pay,"$121,291 ",0.30%
Chicago,Job Title,2018-02,Process Engineer,Median Base Pay,"$80,937 ",0.80%
Chicago,Job Title,2018-02,Program Manager,Median Base Pay,"$86,521 ",-0.80%
Chicago,Job Title,2018-02,Research Assistant,Median Base Pay,"$32,685 ",-2.00%
Chicago,Job Title,2018-02,Restaurant Manager,Median Base Pay,"$54,013 ",-0.60%
Chicago,Job Title,2018-02,Security Officer,Median Base Pay,"$36,687 ",1.40%
Chicago,Job Title,2018-02,Server,Median Base Pay,"$34,895 ",0.60%
Chicago,Job Title,2018-02,Solutions Architect,Median Base Pay,"$113,940 ",-0.60%
Chicago,Job Title,2018-02,Systems Engineer,Median Base Pay,"$81,210 ",0.30%
Chicago,Job Title,2018-02,Technical Support,Median Base Pay,"$51,471 ",0.70%
Chicago,Job Title,2018-02,UX Designer,Median Base Pay,"$81,964 ",-1.90%
Boston,Job Title,2018-02,Software Engineer,Median Base Pay,"$96,503 ",1.40%
Boston,Job Title,2018-02,Programmer Analyst,Median Base Pay,"$76,382 ",-0.70%
Boston,Job Title,2018-02,Consultant,Median Base Pay,"$93,387 ",-0.40%
Boston,Job Title,2018-02,Project Manager,Median Base Pay,"$83,121 ",0.10%
Boston,Job Title,2018-02,Store Manager,Median Base Pay,"$58,725 ",-0.10%
Boston,Job Title,2018-02,Business Analyst,Median Base Pay,"$75,821 ",1.30%
Boston,Job Title,2018-02,Cashier,Median Base Pay,"$30,138 ",2.50%
Boston,Job Title,2018-02,Financial Analyst,Median Base Pay,"$68,174 ",0.90%
Boston,Job Title,2018-02,Administrative Assistant,Median Base Pay,"$49,181 ",0.20%
Boston,Job Title,2018-02,Accountant,Median Base Pay,"$62,610 ",0.60%
Boston,Job Title,2018-02,Sales Representative,Median Base Pay,"$56,201 ",2.50%
Boston,Job Title,2018-02,Professor,Median Base Pay,"$121,662 ",-2.70%
Boston,Job Title,2018-02,Registered Nurse,Median Base Pay,"$76,777 ",1.20%
Boston,Job Title,2018-02,Marketing Manager,Median Base Pay,"$83,605 ",0.30%
Boston,Job Title,2018-02,Operations Manager,Median Base Pay,"$76,025 ",-0.40%
Boston,Job Title,2018-02,Product Manager,Median Base Pay,"$107,759 ",1.60%
Boston,Job Title,2018-02,Sales Manager,Median Base Pay,"$75,982 ",0.60%
Boston,Job Title,2018-02,Teacher,Median Base Pay,"$59,221 ",2.20%
Boston,Job Title,2018-02,Bank Teller,Median Base Pay,"$32,963 ",4.30%
Boston,Job Title,2018-02,Customer Service Manager,Median Base Pay,"$62,908 ",1.10%
Boston,Job Title,2018-02,Physical Therapist,Median Base Pay,"$75,176 ",-0.10%
Boston,Job Title,2018-02,Mechanical Engineer,Median Base Pay,"$81,333 ",1.40%
Boston,Job Title,2018-02,Recruiter,Median Base Pay,"$57,849 ",0.60%
Boston,Job Title,2018-02,Design Engineer,Median Base Pay,"$90,060 ",2.00%
Boston,Job Title,2018-02,Pharmacy Technician,Median Base Pay,"$32,627 ",2.60%
Boston,Job Title,2018-02,Graphic Designer,Median Base Pay,"$56,140 ",2.20%
Boston,Job Title,2018-02,Web Developer,Median Base Pay,"$84,526 ",3.30%
Boston,Job Title,2018-02,Business Development Manager,Median Base Pay,"$78,089 ",0.10%
Boston,Job Title,2018-02,Data Scientist,Median Base Pay,"$109,388 ",1.10%
Boston,Job Title,2018-02,Buyer,Median Base Pay,"$60,036 ",1.60%
Boston,Job Title,2018-02,Data Analyst,Median Base Pay,"$69,987 ",1.30%
Boston,Job Title,2018-02,Electrical Engineer,Median Base Pay,"$84,826 ",0.90%
Boston,Job Title,2018-02,Attorney,Median Base Pay,"$111,420 ",3.60%
Boston,Job Title,2018-02,Human Resources Manager,Median Base Pay,"$84,904 ",2.10%
Boston,Job Title,2018-02,Technician,Median Base Pay,"$49,179 ",0.80%
Boston,Job Title,2018-02,Restaurant Cook,Median Base Pay,"$33,769 ",4.70%
Boston,Job Title,2018-02,Production Manager,Median Base Pay,"$70,552 ",1.50%
Boston,Job Title,2018-02,Manufacturing Engineer,Median Base Pay,"$79,469 ",1.70%
Boston,Job Title,2018-02,Retail Key Holder,Median Base Pay,"$33,637 ",0.90%
Boston,Job Title,2018-02,Paralegal,Median Base Pay,"$57,987 ",2.30%
Boston,Job Title,2018-02,Java Developer,Median Base Pay,"$92,117 ",1.50%
Boston,Job Title,2018-02,Warehouse Associate,Median Base Pay,"$46,497 ",-0.30%
Boston,Job Title,2018-02,Property Manager,Median Base Pay,"$67,878 ",1.20%
Boston,Job Title,2018-02,Producer,Median Base Pay,"$68,185 ",1.70%
Boston,Job Title,2018-02,Quality Engineer,Median Base Pay,"$83,922 ",-1.80%
Boston,Job Title,2018-02,Operations Analyst,Median Base Pay,"$59,651 ",1.90%
Boston,Job Title,2018-02,Medical Assistant,Median Base Pay,"$41,241 ",1.40%
Boston,Job Title,2018-02,Tax Manager,Median Base Pay,"$109,071 ",0.60%
Boston,Job Title,2018-02,Technical Editor,Median Base Pay,"$60,851 ",1.10%
Boston,Job Title,2018-02,Truck Driver,Median Base Pay,"$60,232 ",4.50%
Boston,Job Title,2018-02,Insurance Agent,Median Base Pay,"$42,905 ",-1.40%
Boston,Job Title,2018-02,Medical Technologist,Median Base Pay,"$64,122 ",4.00%
Boston,Job Title,2018-02,Field Engineer,Median Base Pay,"$75,490 ",3.10%
Boston,Job Title,2018-02,Machine Operator,Median Base Pay,"$42,719 ",0.70%
Boston,Job Title,2018-02,Communications Manager,Median Base Pay,"$78,578 ",-1.30%
Boston,Job Title,2018-02,Construction Laborer,Median Base Pay,"$48,334 ",0.90%
Boston,Job Title,2018-02,Emergency Medical Technician,Median Base Pay,"$41,179 ",2.90%
Boston,Job Title,2018-02,Web Designer,Median Base Pay,"$65,889 ",2.80%
Boston,Job Title,2018-02,Maintenance Worker,Median Base Pay,"$44,693 ",-2.30%
Boston,Job Title,2018-02,Barista,Median Base Pay,"$27,649 ",3.10%
Boston,Job Title,2018-02,Bartender,Median Base Pay,"$38,477 ",-6.60%
Boston,Job Title,2018-02,Civil Engineer,Median Base Pay,"$71,902 ",1.30%
Boston,Job Title,2018-02,Claims Adjuster,Median Base Pay,"$53,358 ",3.10%
Boston,Job Title,2018-02,Certified Nursing Assistant,Median Base Pay,"$34,855 ",1.40%
Boston,Job Title,2018-02,Customer Service Representative,Median Base Pay,"$44,986 ",2.00%
Boston,Job Title,2018-02,Delivery Driver,Median Base Pay,"$48,869 ",5.50%
Boston,Job Title,2018-02,Financial Advisor,Median Base Pay,"$64,468 ",4.60%
Boston,Job Title,2018-02,Licensed Practical Nurse,Median Base Pay,"$55,373 ",2.00%
Boston,Job Title,2018-02,Loan Officer,Median Base Pay,"$48,435 ",-0.90%
Boston,Job Title,2018-02,Maintenance Technician,Median Base Pay,"$52,451 ",1.00%
Boston,Job Title,2018-02,Material Handler,Median Base Pay,"$45,576 ",2.40%
Boston,Job Title,2018-02,Network Engineer,Median Base Pay,"$84,876 ",3.70%
Boston,Job Title,2018-02,Office Manager,Median Base Pay,"$57,952 ",0.00%
Boston,Job Title,2018-02,Pharmacist,Median Base Pay,"$120,231 ",1.50%
Boston,Job Title,2018-02,Process Engineer,Median Base Pay,"$83,938 ",1.90%
Boston,Job Title,2018-02,Program Manager,Median Base Pay,"$88,610 ",0.30%
Boston,Job Title,2018-02,Research Assistant,Median Base Pay,"$36,814 ",-0.90%
Boston,Job Title,2018-02,Restaurant Manager,Median Base Pay,"$61,933 ",0.50%
Boston,Job Title,2018-02,Security Officer,Median Base Pay,"$41,702 ",2.50%
Boston,Job Title,2018-02,Server,Median Base Pay,"$40,921 ",1.70%
Boston,Job Title,2018-02,Solutions Architect,Median Base Pay,"$109,813 ",0.40%
Boston,Job Title,2018-02,Systems Engineer,Median Base Pay,"$86,893 ",1.40%
Boston,Job Title,2018-02,Technical Support,Median Base Pay,"$56,044 ",1.80%
Boston,Job Title,2018-02,UX Designer,Median Base Pay,"$86,117 ",-0.80%
Washington DC,Job Title,2018-02,Software Engineer,Median Base Pay,"$96,161 ",2.20%
Washington DC,Job Title,2018-02,Programmer Analyst,Median Base Pay,"$79,211 ",0.10%
Washington DC,Job Title,2018-02,Consultant,Median Base Pay,"$83,712 ",0.30%
Washington DC,Job Title,2018-02,Project Manager,Median Base Pay,"$89,206 ",0.80%
Washington DC,Job Title,2018-02,Store Manager,Median Base Pay,"$57,596 ",0.60%
Washington DC,Job Title,2018-02,Business Analyst,Median Base Pay,"$77,489 ",2.00%
Washington DC,Job Title,2018-02,Cashier,Median Base Pay,"$28,721 ",3.30%
Washington DC,Job Title,2018-02,Financial Analyst,Median Base Pay,"$72,357 ",1.60%
Washington DC,Job Title,2018-02,Administrative Assistant,Median Base Pay,"$47,584 ",1.00%
Washington DC,Job Title,2018-02,Accountant,Median Base Pay,"$64,956 ",1.40%
Washington DC,Job Title,2018-02,Sales Representative,Median Base Pay,"$53,577 ",3.30%
Washington DC,Job Title,2018-02,Professor,Median Base Pay,"$99,324 ",-2.00%
Washington DC,Job Title,2018-02,Registered Nurse,Median Base Pay,"$72,081 ",1.90%
Washington DC,Job Title,2018-02,Marketing Manager,Median Base Pay,"$78,973 ",1.00%
Washington DC,Job Title,2018-02,Operations Manager,Median Base Pay,"$75,969 ",0.30%
Washington DC,Job Title,2018-02,Product Manager,Median Base Pay,"$106,388 ",2.30%
Washington DC,Job Title,2018-02,Sales Manager,Median Base Pay,"$70,449 ",1.30%
Washington DC,Job Title,2018-02,Teacher,Median Base Pay,"$59,154 ",2.90%
Washington DC,Job Title,2018-02,Bank Teller,Median Base Pay,"$32,871 ",5.10%
Washington DC,Job Title,2018-02,Customer Service Manager,Median Base Pay,"$57,453 ",1.80%
Washington DC,Job Title,2018-02,Physical Therapist,Median Base Pay,"$81,072 ",0.60%
Washington DC,Job Title,2018-02,Mechanical Engineer,Median Base Pay,"$79,354 ",2.10%
Washington DC,Job Title,2018-02,Recruiter,Median Base Pay,"$61,677 ",1.30%
Washington DC,Job Title,2018-02,Design Engineer,Median Base Pay,"$83,070 ",2.80%
Washington DC,Job Title,2018-02,Pharmacy Technician,Median Base Pay,"$32,630 ",3.40%
Washington DC,Job Title,2018-02,Graphic Designer,Median Base Pay,"$56,158 ",2.90%
Washington DC,Job Title,2018-02,Web Developer,Median Base Pay,"$85,979 ",4.10%
Washington DC,Job Title,2018-02,Business Development Manager,Median Base Pay,"$85,894 ",0.80%
Washington DC,Job Title,2018-02,Data Scientist,Median Base Pay,"$105,217 ",1.80%
Washington DC,Job Title,2018-02,Buyer,Median Base Pay,"$60,261 ",2.30%
Washington DC,Job Title,2018-02,Data Analyst,Median Base Pay,"$72,260 ",2.00%
Washington DC,Job Title,2018-02,Electrical Engineer,Median Base Pay,"$85,152 ",1.70%
Washington DC,Job Title,2018-02,Attorney,Median Base Pay,"$137,648 ",4.30%
Washington DC,Job Title,2018-02,Human Resources Manager,Median Base Pay,"$82,816 ",2.90%
Washington DC,Job Title,2018-02,Technician,Median Base Pay,"$51,609 ",1.50%
Washington DC,Job Title,2018-02,Restaurant Cook,Median Base Pay,"$31,728 ",5.50%
Washington DC,Job Title,2018-02,Production Manager,Median Base Pay,"$72,392 ",2.20%
Washington DC,Job Title,2018-02,Manufacturing Engineer,Median Base Pay,"$79,580 ",2.50%
Washington DC,Job Title,2018-02,Retail Key Holder,Median Base Pay,"$32,213 ",1.70%
Washington DC,Job Title,2018-02,Paralegal,Median Base Pay,"$58,241 ",3.00%
Washington DC,Job Title,2018-02,Java Developer,Median Base Pay,"$84,052 ",2.20%
Washington DC,Job Title,2018-02,Warehouse Associate,Median Base Pay,"$40,315 ",0.40%
Washington DC,Job Title,2018-02,Property Manager,Median Base Pay,"$67,330 ",2.00%
Washington DC,Job Title,2018-02,Producer,Median Base Pay,"$70,622 ",2.50%
Washington DC,Job Title,2018-02,Quality Engineer,Median Base Pay,"$77,287 ",-1.10%
Washington DC,Job Title,2018-02,Operations Analyst,Median Base Pay,"$72,583 ",2.70%
Washington DC,Job Title,2018-02,Medical Assistant,Median Base Pay,"$39,657 ",2.10%
Washington DC,Job Title,2018-02,Tax Manager,Median Base Pay,"$114,543 ",1.30%
Washington DC,Job Title,2018-02,Technical Editor,Median Base Pay,"$67,494 ",1.90%
Washington DC,Job Title,2018-02,Truck Driver,Median Base Pay,"$55,257 ",5.30%
Washington DC,Job Title,2018-02,Insurance Agent,Median Base Pay,"$44,472 ",-0.70%
Washington DC,Job Title,2018-02,Medical Technologist,Median Base Pay,"$57,365 ",4.80%
Washington DC,Job Title,2018-02,Field Engineer,Median Base Pay,"$74,320 ",3.90%
Washington DC,Job Title,2018-02,Machine Operator,Median Base Pay,"$44,399 ",1.40%
Washington DC,Job Title,2018-02,Communications Manager,Median Base Pay,"$81,737 ",-0.50%
Washington DC,Job Title,2018-02,Construction Laborer,Median Base Pay,"$40,774 ",1.60%
Washington DC,Job Title,2018-02,Emergency Medical Technician,Median Base Pay,"$43,970 ",3.70%
Washington DC,Job Title,2018-02,Web Designer,Median Base Pay,"$67,638 ",3.60%
Washington DC,Job Title,2018-02,Maintenance Worker,Median Base Pay,"$42,039 ",-1.60%
