Metro,Type,Month,Dimension,Measure,Value,YoY
San Francisco,Job Title,2017-10,Customer Service Manager,Median Base Pay,"$69,820",0.90%
San Francisco,Job Title,2017-10,Physical Therapist,Median Base Pay,"$96,500",1.50%
San Francisco,Job Title,2017-10,Mechanical Engineer,Median Base Pay,"$93,920",2.70%
San Francisco,Job Title,2017-10,Recruiter,Median Base Pay,"$73,902",5.80%
San Francisco,Job Title,2017-10,Design Engineer,Median Base Pay,"$93,833",2.00%
San Francisco,Job Title,2017-10,Pharmacy Technician,Median Base Pay,"$44,766",3.10%
San Francisco,Job Title,2017-10,Graphic Designer,Median Base Pay,"$70,403",1.60%
San Francisco,Job Title,2017-10,Web Developer,Median Base Pay,"$99,844",1.40%
San Francisco,Job Title,2017-10,Business Development Manager,Median Base Pay,"$95,026",4.40%
San Francisco,Job Title,2017-10,Data Scientist,Median Base Pay,"$137,688",1.50%
San Francisco,Job Title,2017-10,Buyer,Median Base Pay,"$79,529",3.20%
San Francisco,Job Title,2017-10,Data Analyst,Median Base Pay,"$86,922",2.00%
San Francisco,Job Title,2017-10,Electrical Engineer,Median Base Pay,"$96,884",1.30%
San Francisco,Job Title,2017-10,Attorney,Median Base Pay,"$140,542",0.40%
San Francisco,Job Title,2017-10,Human Resources Manager,Median Base Pay,"$96,731",1.40%
San Francisco,Job Title,2017-10,Technician,Median Base Pay,"$57,088",1.20%
San Francisco,Job Title,2017-10,Restaurant Cook,Median Base Pay,"$36,107",5.30%
San Francisco,Job Title,2017-10,Production Manager,Median Base Pay,"$88,036",2.10%
San Francisco,Job Title,2017-10,Manufacturing Engineer,Median Base Pay,"$93,061",1.90%
San Francisco,Job Title,2017-10,Retail Key Holder,Median Base Pay,"$36,838",1.60%
San Francisco,Job Title,2017-10,Paralegal,Median Base Pay,"$70,526",2.60%
San Francisco,Job Title,2017-10,Java Developer,Median Base Pay,"$101,291",0.80%
San Francisco,Job Title,2017-10,Warehouse Associate,Median Base Pay,"$56,964",4.90%
San Francisco,Job Title,2017-10,Property Manager,Median Base Pay,"$70,235",2.50%
San Francisco,Job Title,2017-10,Producer,Median Base Pay,"$84,212",2.00%
San Francisco,Job Title,2017-10,Quality Engineer,Median Base Pay,"$90,690",0.30%
San Francisco,Job Title,2017-10,Operations Analyst,Median Base Pay,"$71,212",1.50%
San Francisco,Job Title,2017-10,Medical Assistant,Median Base Pay,"$49,428",1.40%
San Francisco,Job Title,2017-10,Tax Manager,Median Base Pay,"$120,040",1.80%
San Francisco,Job Title,2017-10,Technical Editor,Median Base Pay,"$68,132",2.10%
San Francisco,Job Title,2017-10,Truck Driver,Median Base Pay,"$65,187",4.70%
San Francisco,Job Title,2017-10,Insurance Agent,Median Base Pay,"$50,316",5.80%
San Francisco,Job Title,2017-10,Medical Technologist,Median Base Pay,"$72,022",3.30%
San Francisco,Job Title,2017-10,Field Engineer,Median Base Pay,"$78,774",2.70%
San Francisco,Job Title,2017-10,Machine Operator,Median Base Pay,"$50,865",1.10%
San Francisco,Job Title,2017-10,Communications Manager,Median Base Pay,"$99,794",2.60%
San Francisco,Job Title,2017-10,Construction Laborer,Median Base Pay,"$51,318",4.60%
San Francisco,Job Title,2017-10,Emergency Medical Technician,Median Base Pay,"$43,700",2.30%
San Francisco,Job Title,2017-10,Web Designer,Median Base Pay,"$80,616",4.10%
San Francisco,Job Title,2017-10,Maintenance Worker,Median Base Pay,"$50,543",-0.10%
San Francisco,Job Title,2017-10,Barista,Median Base Pay,"$29,910",5.80%
San Francisco,Job Title,2017-10,Bartender,Median Base Pay,"$38,228",1.70%
San Francisco,Job Title,2017-10,Civil Engineer,Median Base Pay,"$86,323",1.80%
San Francisco,Job Title,2017-10,Claims Adjuster,Median Base Pay,"$64,270",3.00%
San Francisco,Job Title,2017-10,Certified Nursing Assistant,Median Base Pay,"$39,220",2.80%
San Francisco,Job Title,2017-10,Customer Service Representative,Median Base Pay,"$47,937",3.50%
San Francisco,Job Title,2017-10,Delivery Driver,Median Base Pay,"$47,776",3.70%
San Francisco,Job Title,2017-10,Financial Advisor,Median Base Pay,"$67,210",4.40%
San Francisco,Job Title,2017-10,Licensed Practical Nurse,Median Base Pay,"$55,900",4.00%
San Francisco,Job Title,2017-10,Loan Officer,Median Base Pay,"$56,504",1.00%
San Francisco,Job Title,2017-10,Maintenance Technician,Median Base Pay,"$57,048",0.40%
San Francisco,Job Title,2017-10,Material Handler,Median Base Pay,"$43,619",3.30%
San Francisco,Job Title,2017-10,Network Engineer,Median Base Pay,"$99,324",1.20%
San Francisco,Job Title,2017-10,Office Manager,Median Base Pay,"$64,603",1.40%
San Francisco,Job Title,2017-10,Pharmacist,Median Base Pay,"$140,926",1.00%
San Francisco,Job Title,2017-10,Process Engineer,Median Base Pay,"$96,303",2.10%
San Francisco,Job Title,2017-10,Program Manager,Median Base Pay,"$100,674",1.30%
San Francisco,Job Title,2017-10,Research Assistant,Median Base Pay,"$40,314",2.10%
San Francisco,Job Title,2017-10,Restaurant Manager,Median Base Pay,"$65,245",2.70%
San Francisco,Job Title,2017-10,Security Officer,Median Base Pay,"$47,821",3.40%
San Francisco,Job Title,2017-10,Server,Median Base Pay,"$37,890",2.20%
San Francisco,Job Title,2017-10,Solutions Architect,Median Base Pay,"$127,201",2.60%
San Francisco,Job Title,2017-10,Systems Engineer,Median Base Pay,"$101,181",2.10%
San Francisco,Job Title,2017-10,Technical Support,Median Base Pay,"$66,040",2.60%
San Francisco,Job Title,2017-10,UX Designer,Median Base Pay,"$105,783",1.10%
Chicago,Job Title,2017-10,Software Engineer,Median Base Pay,"$86,842",2.20%
Chicago,Job Title,2017-10,Programmer Analyst,Median Base Pay,"$72,950",0.30%
Chicago,Job Title,2017-10,Consultant,Median Base Pay,"$87,844",0.20%
Chicago,Job Title,2017-10,Project Manager,Median Base Pay,"$79,578",0.60%
Chicago,Job Title,2017-10,Store Manager,Median Base Pay,"$53,905",4.10%
Chicago,Job Title,2017-10,Business Analyst,Median Base Pay,"$73,492",2.50%
Chicago,Job Title,2017-10,Cashier,Median Base Pay,"$28,876",3.80%
Chicago,Job Title,2017-10,Financial Analyst,Median Base Pay,"$66,623",1.60%
Chicago,Job Title,2017-10,Administrative Assistant,Median Base Pay,"$43,663",1.00%
Chicago,Job Title,2017-10,Accountant,Median Base Pay,"$59,913",1.90%
Chicago,Job Title,2017-10,Sales Representative,Median Base Pay,"$50,368",4.10%
Chicago,Job Title,2017-10,Professor,Median Base Pay,"$99,327",1.90%
Chicago,Job Title,2017-10,Registered Nurse,Median Base Pay,"$69,974",2.20%
Chicago,Job Title,2017-10,Marketing Manager,Median Base Pay,"$78,738",0.00%
Chicago,Job Title,2017-10,Operations Manager,Median Base Pay,"$70,656",2.10%
Chicago,Job Title,2017-10,Product Manager,Median Base Pay,"$97,506",1.20%
Chicago,Job Title,2017-10,Sales Manager,Median Base Pay,"$68,738",1.00%
Chicago,Job Title,2017-10,Teacher,Median Base Pay,"$53,380",2.90%
Chicago,Job Title,2017-10,Bank Teller,Median Base Pay,"$29,546",4.60%
Chicago,Job Title,2017-10,Customer Service Manager,Median Base Pay,"$59,166",0.50%
Chicago,Job Title,2017-10,Physical Therapist,Median Base Pay,"$75,648",1.10%
Chicago,Job Title,2017-10,Mechanical Engineer,Median Base Pay,"$73,676",2.30%
Chicago,Job Title,2017-10,Recruiter,Median Base Pay,"$54,239",5.40%
Chicago,Job Title,2017-10,Design Engineer,Median Base Pay,"$75,809",1.60%
Chicago,Job Title,2017-10,Pharmacy Technician,Median Base Pay,"$32,172",2.70%
Chicago,Job Title,2017-10,Graphic Designer,Median Base Pay,"$51,061",1.20%
Chicago,Job Title,2017-10,Web Developer,Median Base Pay,"$75,378",1.00%
Chicago,Job Title,2017-10,Business Development Manager,Median Base Pay,"$75,602",4.00%
Chicago,Job Title,2017-10,Data Scientist,Median Base Pay,"$100,866",1.10%
Chicago,Job Title,2017-10,Buyer,Median Base Pay,"$65,650",2.80%
Chicago,Job Title,2017-10,Data Analyst,Median Base Pay,"$64,332",1.60%
Chicago,Job Title,2017-10,Electrical Engineer,Median Base Pay,"$79,268",0.90%
Chicago,Job Title,2017-10,Attorney,Median Base Pay,"$107,710",0.00%
Chicago,Job Title,2017-10,Human Resources Manager,Median Base Pay,"$81,182",1.00%
Chicago,Job Title,2017-10,Technician,Median Base Pay,"$48,078",0.80%
Chicago,Job Title,2017-10,Restaurant Cook,Median Base Pay,"$29,170",4.90%
Chicago,Job Title,2017-10,Production Manager,Median Base Pay,"$69,797",1.70%
Chicago,Job Title,2017-10,Manufacturing Engineer,Median Base Pay,"$74,656",1.50%
Chicago,Job Title,2017-10,Retail Key Holder,Median Base Pay,"$31,256",1.20%
Chicago,Job Title,2017-10,Paralegal,Median Base Pay,"$56,071",2.30%
Chicago,Job Title,2017-10,Java Developer,Median Base Pay,"$80,273",0.50%
Chicago,Job Title,2017-10,Warehouse Associate,Median Base Pay,"$49,760",4.50%
Chicago,Job Title,2017-10,Property Manager,Median Base Pay,"$58,206",2.20%
Chicago,Job Title,2017-10,Producer,Median Base Pay,"$64,269",1.60%
Chicago,Job Title,2017-10,Quality Engineer,Median Base Pay,"$74,821",-0.10%
Chicago,Job Title,2017-10,Operations Analyst,Median Base Pay,"$60,868",1.10%
Chicago,Job Title,2017-10,Medical Assistant,Median Base Pay,"$36,415",1.00%
Chicago,Job Title,2017-10,Tax Manager,Median Base Pay,"$103,283",1.40%
Chicago,Job Title,2017-10,Technical Editor,Median Base Pay,"$55,748",1.70%
Chicago,Job Title,2017-10,Truck Driver,Median Base Pay,"$57,242",4.30%
Chicago,Job Title,2017-10,Insurance Agent,Median Base Pay,"$43,714",5.40%
Chicago,Job Title,2017-10,Medical Technologist,Median Base Pay,"$54,141",2.90%
Chicago,Job Title,2017-10,Field Engineer,Median Base Pay,"$67,785",2.30%
Chicago,Job Title,2017-10,Machine Operator,Median Base Pay,"$41,214",0.70%
Chicago,Job Title,2017-10,Communications Manager,Median Base Pay,"$77,592",2.20%
Chicago,Job Title,2017-10,Construction Laborer,Median Base Pay,"$44,847",4.20%
Chicago,Job Title,2017-10,Emergency Medical Technician,Median Base Pay,"$32,431",1.90%
Chicago,Job Title,2017-10,Web Designer,Median Base Pay,"$61,731",3.70%
Chicago,Job Title,2017-10,Maintenance Worker,Median Base Pay,"$43,202",-0.40%
Chicago,Job Title,2017-10,Barista,Median Base Pay,"$25,733",5.40%
Chicago,Job Title,2017-10,Bartender,Median Base Pay,"$35,815",1.30%
Chicago,Job Title,2017-10,Civil Engineer,Median Base Pay,"$71,767",1.40%
Chicago,Job Title,2017-10,Claims Adjuster,Median Base Pay,"$55,207",2.60%
Chicago,Job Title,2017-10,Certified Nursing Assistant,Median Base Pay,"$29,984",2.40%
Chicago,Job Title,2017-10,Customer Service Representative,Median Base Pay,"$40,572",3.10%
Chicago,Job Title,2017-10,Delivery Driver,Median Base Pay,"$39,081",3.30%
Chicago,Job Title,2017-10,Financial Advisor,Median Base Pay,"$53,320",4.00%
Chicago,Job Title,2017-10,Licensed Practical Nurse,Median Base Pay,"$50,160",3.60%
Chicago,Job Title,2017-10,Loan Officer,Median Base Pay,"$44,160",0.60%
Chicago,Job Title,2017-10,Maintenance Technician,Median Base Pay,"$47,321",0.00%
Chicago,Job Title,2017-10,Material Handler,Median Base Pay,"$35,991",2.90%
Chicago,Job Title,2017-10,Network Engineer,Median Base Pay,"$77,741",0.80%
Chicago,Job Title,2017-10,Office Manager,Median Base Pay,"$50,668",1.00%
Chicago,Job Title,2017-10,Pharmacist,Median Base Pay,"$121,591",0.60%
Chicago,Job Title,2017-10,Process Engineer,Median Base Pay,"$81,455",1.70%
Chicago,Job Title,2017-10,Program Manager,Median Base Pay,"$85,645",0.90%
Chicago,Job Title,2017-10,Research Assistant,Median Base Pay,"$33,124",1.70%
Chicago,Job Title,2017-10,Restaurant Manager,Median Base Pay,"$54,170",2.30%
Chicago,Job Title,2017-10,Security Officer,Median Base Pay,"$36,397",3.00%
Chicago,Job Title,2017-10,Server,Median Base Pay,"$35,143",1.80%
Chicago,Job Title,2017-10,Solutions Architect,Median Base Pay,"$110,082",2.20%
Chicago,Job Title,2017-10,Systems Engineer,Median Base Pay,"$82,447",1.70%
Chicago,Job Title,2017-10,Technical Support,Median Base Pay,"$52,451",2.20%
Chicago,Job Title,2017-10,UX Designer,Median Base Pay,"$82,979",0.70%
Boston,Job Title,2017-10,Software Engineer,Median Base Pay,"$95,703",2.20%
Boston,Job Title,2017-10,Programmer Analyst,Median Base Pay,"$74,348",0.30%
Boston,Job Title,2017-10,Consultant,Median Base Pay,"$93,751",0.10%
Boston,Job Title,2017-10,Project Manager,Median Base Pay,"$81,817",0.50%
Boston,Job Title,2017-10,Store Manager,Median Base Pay,"$57,973",4.10%
Boston,Job Title,2017-10,Business Analyst,Median Base Pay,"$75,011",2.50%
Boston,Job Title,2017-10,Cashier,Median Base Pay,"$30,188",3.80%
Boston,Job Title,2017-10,Financial Analyst,Median Base Pay,"$67,619",1.50%
Boston,Job Title,2017-10,Administrative Assistant,Median Base Pay,"$48,433",1.00%
Boston,Job Title,2017-10,Accountant,Median Base Pay,"$62,610",1.90%
Boston,Job Title,2017-10,Sales Representative,Median Base Pay,"$54,674",4.00%
Boston,Job Title,2017-10,Professor,Median Base Pay,"$122,400",1.90%
Boston,Job Title,2017-10,Registered Nurse,Median Base Pay,"$77,387",2.10%
Boston,Job Title,2017-10,Marketing Manager,Median Base Pay,"$80,999",0.00%
Boston,Job Title,2017-10,Operations Manager,Median Base Pay,"$75,590",2.10%
Boston,Job Title,2017-10,Product Manager,Median Base Pay,"$104,271",1.20%
Boston,Job Title,2017-10,Sales Manager,Median Base Pay,"$75,228",0.90%
Boston,Job Title,2017-10,Teacher,Median Base Pay,"$57,739",2.90%
Boston,Job Title,2017-10,Bank Teller,Median Base Pay,"$32,354",4.50%
Boston,Job Title,2017-10,Customer Service Manager,Median Base Pay,"$61,023",0.50%
Boston,Job Title,2017-10,Physical Therapist,Median Base Pay,"$75,166",1.00%
Boston,Job Title,2017-10,Mechanical Engineer,Median Base Pay,"$80,669",2.20%
Boston,Job Title,2017-10,Recruiter,Median Base Pay,"$58,499",5.40%
Boston,Job Title,2017-10,Design Engineer,Median Base Pay,"$88,874",1.50%
Boston,Job Title,2017-10,Pharmacy Technician,Median Base Pay,"$31,739",2.60%
Boston,Job Title,2017-10,Graphic Designer,Median Base Pay,"$54,966",1.20%
Boston,Job Title,2017-10,Web Developer,Median Base Pay,"$84,680",0.90%
Boston,Job Title,2017-10,Business Development Manager,Median Base Pay,"$79,790",4.00%
Boston,Job Title,2017-10,Data Scientist,Median Base Pay,"$110,158",1.00%
Boston,Job Title,2017-10,Buyer,Median Base Pay,"$60,539",2.70%
Boston,Job Title,2017-10,Data Analyst,Median Base Pay,"$68,558",1.50%
Boston,Job Title,2017-10,Electrical Engineer,Median Base Pay,"$84,217",0.90%
Boston,Job Title,2017-10,Attorney,Median Base Pay,"$104,448",0.00%
Boston,Job Title,2017-10,Human Resources Manager,Median Base Pay,"$84,490",0.90%
Boston,Job Title,2017-10,Technician,Median Base Pay,"$47,864",0.70%
Boston,Job Title,2017-10,Restaurant Cook,Median Base Pay,"$33,098",4.90%
Boston,Job Title,2017-10,Production Manager,Median Base Pay,"$70,921",1.70%
Boston,Job Title,2017-10,Manufacturing Engineer,Median Base Pay,"$78,522",1.40%
Boston,Job Title,2017-10,Retail Key Holder,Median Base Pay,"$33,702",1.20%
Boston,Job Title,2017-10,Paralegal,Median Base Pay,"$57,109",2.20%
Boston,Job Title,2017-10,Java Developer,Median Base Pay,"$90,015",0.40%
Boston,Job Title,2017-10,Warehouse Associate,Median Base Pay,"$48,993",4.40%
Boston,Job Title,2017-10,Property Manager,Median Base Pay,"$65,429",2.10%
Boston,Job Title,2017-10,Producer,Median Base Pay,"$67,433",1.60%
Boston,Job Title,2017-10,Quality Engineer,Median Base Pay,"$85,094",-0.10%
Boston,Job Title,2017-10,Operations Analyst,Median Base Pay,"$58,669",1.10%
Boston,Job Title,2017-10,Medical Assistant,Median Base Pay,"$40,326",1.00%
Boston,Job Title,2017-10,Tax Manager,Median Base Pay,"$106,823",1.40%
Boston,Job Title,2017-10,Technical Editor,Median Base Pay,"$58,597",1.70%
Boston,Job Title,2017-10,Truck Driver,Median Base Pay,"$58,755",4.30%
Boston,Job Title,2017-10,Insurance Agent,Median Base Pay,"$45,699",5.40%
Boston,Job Title,2017-10,Medical Technologist,Median Base Pay,"$63,260",2.90%
Boston,Job Title,2017-10,Field Engineer,Median Base Pay,"$74,180",2.30%
Boston,Job Title,2017-10,Machine Operator,Median Base Pay,"$42,483",0.60%
Boston,Job Title,2017-10,Communications Manager,Median Base Pay,"$80,150",2.20%
Boston,Job Title,2017-10,Construction Laborer,Median Base Pay,"$49,122",4.20%
Boston,Job Title,2017-10,Emergency Medical Technician,Median Base Pay,"$41,176",1.90%
Boston,Job Title,2017-10,Web Designer,Median Base Pay,"$65,132",3.70%
Boston,Job Title,2017-10,Maintenance Worker,Median Base Pay,"$45,626",-0.50%
Boston,Job Title,2017-10,Barista,Median Base Pay,"$27,056",5.40%
Boston,Job Title,2017-10,Bartender,Median Base Pay,"$43,168",1.30%
Boston,Job Title,2017-10,Civil Engineer,Median Base Pay,"$69,675",1.40%
Boston,Job Title,2017-10,Claims Adjuster,Median Base Pay,"$53,048",2.60%
Boston,Job Title,2017-10,Certified Nursing Assistant,Median Base Pay,"$34,266",2.40%
Boston,Job Title,2017-10,Customer Service Representative,Median Base Pay,"$44,519",3.10%
Boston,Job Title,2017-10,Delivery Driver,Median Base Pay,"$42,455",3.30%
Boston,Job Title,2017-10,Financial Advisor,Median Base Pay,"$63,229",4.00%
Boston,Job Title,2017-10,Licensed Practical Nurse,Median Base Pay,"$54,888",3.60%
Boston,Job Title,2017-10,Loan Officer,Median Base Pay,"$47,969",0.50%
Boston,Job Title,2017-10,Maintenance Technician,Median Base Pay,"$52,781",-0.10%
Boston,Job Title,2017-10,Material Handler,Median Base Pay,"$45,133",2.80%
Boston,Job Title,2017-10,Network Engineer,Median Base Pay,"$84,791",0.70%
Boston,Job Title,2017-10,Office Manager,Median Base Pay,"$56,671",0.90%
Boston,Job Title,2017-10,Pharmacist,Median Base Pay,"$119,558",0.60%
Boston,Job Title,2017-10,Process Engineer,Median Base Pay,"$84,685",1.60%
Boston,Job Title,2017-10,Program Manager,Median Base Pay,"$85,710",0.90%
Boston,Job Title,2017-10,Research Assistant,Median Base Pay,"$37,174",1.70%
Boston,Job Title,2017-10,Restaurant Manager,Median Base Pay,"$62,633",2.30%
Boston,Job Title,2017-10,Security Officer,Median Base Pay,"$41,378",2.90%
Boston,Job Title,2017-10,Server,Median Base Pay,"$40,370",1.70%
Boston,Job Title,2017-10,Solutions Architect,Median Base Pay,"$109,909",2.20%
Boston,Job Title,2017-10,Systems Engineer,Median Base Pay,"$87,841",1.60%
Boston,Job Title,2017-10,Technical Support,Median Base Pay,"$56,376",2.20%
Boston,Job Title,2017-10,UX Designer,Median Base Pay,"$87,255",0.70%
Washington DC,Job Title,2017-10,Software Engineer,Median Base Pay,"$94,513",1.60%
Washington DC,Job Title,2017-10,Programmer Analyst,Median Base Pay,"$75,562",-0.30%
Washington DC,Job Title,2017-10,Consultant,Median Base Pay,"$80,784",-0.40%
Washington DC,Job Title,2017-10,Project Manager,Median Base Pay,"$87,104",0.00%
Washington DC,Job Title,2017-10,Store Manager,Median Base Pay,"$56,719",3.50%
Washington DC,Job Title,2017-10,Business Analyst,Median Base Pay,"$76,013",1.90%
Washington DC,Job Title,2017-10,Cashier,Median Base Pay,"$28,646",3.20%
Washington DC,Job Title,2017-10,Financial Analyst,Median Base Pay,"$71,563",0.90%
Washington DC,Job Title,2017-10,Administrative Assistant,Median Base Pay,"$46,602",0.40%
Washington DC,Job Title,2017-10,Accountant,Median Base Pay,"$64,466",1.30%
Washington DC,Job Title,2017-10,Sales Representative,Median Base Pay,"$51,523",3.40%
Washington DC,Job Title,2017-10,Professor,Median Base Pay,"$99,981",1.30%
Washington DC,Job Title,2017-10,Registered Nurse,Median Base Pay,"$71,903",1.60%
Washington DC,Job Title,2017-10,Marketing Manager,Median Base Pay,"$76,100",-0.60%
Washington DC,Job Title,2017-10,Operations Manager,Median Base Pay,"$74,864",1.50%
Washington DC,Job Title,2017-10,Product Manager,Median Base Pay,"$103,508",0.60%
Washington DC,Job Title,2017-10,Sales Manager,Median Base Pay,"$68,797",0.40%
Washington DC,Job Title,2017-10,Teacher,Median Base Pay,"$57,393",2.30%
Washington DC,Job Title,2017-10,Bank Teller,Median Base Pay,"$32,189",3.90%
Washington DC,Job Title,2017-10,Customer Service Manager,Median Base Pay,"$55,230",-0.10%
Washington DC,Job Title,2017-10,Physical Therapist,Median Base Pay,"$80,033",0.50%
Washington DC,Job Title,2017-10,Mechanical Engineer,Median Base Pay,"$78,363",1.70%
Washington DC,Job Title,2017-10,Recruiter,Median Base Pay,"$61,366",4.80%
Washington DC,Job Title,2017-10,Design Engineer,Median Base Pay,"$80,814",1.00%
Washington DC,Job Title,2017-10,Pharmacy Technician,Median Base Pay,"$31,751",2.00%
Washington DC,Job Title,2017-10,Graphic Designer,Median Base Pay,"$54,719",0.60%
Washington DC,Job Title,2017-10,Web Developer,Median Base Pay,"$84,933",0.40%
Washington DC,Job Title,2017-10,Business Development Manager,Median Base Pay,"$86,126",3.40%
Washington DC,Job Title,2017-10,Data Scientist,Median Base Pay,"$103,970",0.50%
Washington DC,Job Title,2017-10,Buyer,Median Base Pay,"$61,324",2.10%
Washington DC,Job Title,2017-10,Data Analyst,Median Base Pay,"$70,004",1.00%
Washington DC,Job Title,2017-10,Electrical Engineer,Median Base Pay,"$84,654",0.30%
Washington DC,Job Title,2017-10,Attorney,Median Base Pay,"$129,666",-0.60%
Washington DC,Job Title,2017-10,Human Resources Manager,Median Base Pay,"$81,349",0.40%
Washington DC,Job Title,2017-10,Technician,Median Base Pay,"$50,432",0.20%
Washington DC,Job Title,2017-10,Restaurant Cook,Median Base Pay,"$30,882",4.30%
Washington DC,Job Title,2017-10,Production Manager,Median Base Pay,"$72,931",1.10%
Washington DC,Job Title,2017-10,Manufacturing Engineer,Median Base Pay,"$78,996",0.90%
Washington DC,Job Title,2017-10,Retail Key Holder,Median Base Pay,"$32,108",0.60%
Washington DC,Job Title,2017-10,Paralegal,Median Base Pay,"$57,425",1.60%
Washington DC,Job Title,2017-10,Java Developer,Median Base Pay,"$81,556",-0.20%
Washington DC,Job Title,2017-10,Warehouse Associate,Median Base Pay,"$41,013",3.80%
Washington DC,Job Title,2017-10,Property Manager,Median Base Pay,"$64,283",1.50%
Washington DC,Job Title,2017-10,Producer,Median Base Pay,"$69,507",1.00%
Washington DC,Job Title,2017-10,Quality Engineer,Median Base Pay,"$77,507",-0.70%
Washington DC,Job Title,2017-10,Operations Analyst,Median Base Pay,"$71,155",0.50%
Washington DC,Job Title,2017-10,Medical Assistant,Median Base Pay,"$38,633",0.40%
Washington DC,Job Title,2017-10,Tax Manager,Median Base Pay,"$111,438",0.80%
Washington DC,Job Title,2017-10,Technical Editor,Median Base Pay,"$62,828",1.10%
Washington DC,Job Title,2017-10,Truck Driver,Median Base Pay,"$52,302",3.70%
Washington DC,Job Title,2017-10,Insurance Agent,Median Base Pay,"$45,585",4.80%
Washington DC,Job Title,2017-10,Medical Technologist,Median Base Pay,"$56,888",2.30%
Washington DC,Job Title,2017-10,Field Engineer,Median Base Pay,"$72,355",1.70%
Washington DC,Job Title,2017-10,Machine Operator,Median Base Pay,"$45,243",0.10%
Washington DC,Job Title,2017-10,Communications Manager,Median Base Pay,"$83,490",1.60%
Washington DC,Job Title,2017-10,Construction Laborer,Median Base Pay,"$41,288",3.60%
Washington DC,Job Title,2017-10,Emergency Medical Technician,Median Base Pay,"$42,003",1.30%
Washington DC,Job Title,2017-10,Web Designer,Median Base Pay,"$67,355",3.10%
Washington DC,Job Title,2017-10,Maintenance Worker,Median Base Pay,"$42,375",-1.00%
Washington DC,Job Title,2017-10,Barista,Median Base Pay,"$26,285",4.80%
Washington DC,Job Title,2017-10,Bartender,Median Base Pay,"$37,510",0.70%
Washington DC,Job Title,2017-10,Civil Engineer,Median Base Pay,"$74,958",0.80%
Washington DC,Job Title,2017-10,Claims Adjuster,Median Base Pay,"$53,611",2.00%
Washington DC,Job Title,2017-10,Certified Nursing Assistant,Median Base Pay,"$32,010",1.80%
Washington DC,Job Title,2017-10,Customer Service Representative,Median Base Pay,"$41,341",2.50%
Washington DC,Job Title,2017-10,Delivery Driver,Median Base Pay,"$38,949",2.70%
Washington DC,Job Title,2017-10,Financial Advisor,Median Base Pay,"$58,441",3.40%
Washington DC,Job Title,2017-10,Licensed Practical Nurse,Median Base Pay,"$48,286",3.00%
Washington DC,Job Title,2017-10,Loan Officer,Median Base Pay,"$51,673",0.00%
Washington DC,Job Title,2017-10,Maintenance Technician,Median Base Pay,"$48,428",-0.60%
Washington DC,Job Title,2017-10,Material Handler,Median Base Pay,"$38,802",2.20%
Washington DC,Job Title,2017-10,Network Engineer,Median Base Pay,"$86,608",0.20%
Washington DC,Job Title,2017-10,Office Manager,Median Base Pay,"$55,431",0.40%
Washington DC,Job Title,2017-10,Pharmacist,Median Base Pay,"$126,349",0.00%
Washington DC,Job Title,2017-10,Process Engineer,Median Base Pay,"$87,565",1.10%
Washington DC,Job Title,2017-10,Program Manager,Median Base Pay,"$97,122",0.30%
Washington DC,Job Title,2017-10,Research Assistant,Median Base Pay,"$35,794",1.10%
Washington DC,Job Title,2017-10,Restaurant Manager,Median Base Pay,"$58,598",1.70%
Washington DC,Job Title,2017-10,Security Officer,Median Base Pay,"$46,302",2.40%
Washington DC,Job Title,2017-10,Server,Median Base Pay,"$35,212",1.20%
Washington DC,Job Title,2017-10,Solutions Architect,Median Base Pay,"$115,697",1.60%
Washington DC,Job Title,2017-10,Systems Engineer,Median Base Pay,"$90,464",1.10%
Washington DC,Job Title,2017-10,Technical Support,Median Base Pay,"$57,421",1.60%
Washington DC,Job Title,2017-10,UX Designer,Median Base Pay,"$88,789",0.10%
National,Company Size,2017-10,1001-5000,Median Base Pay,51173,
National,Company Size,2017-10,<51,Median Base Pay,46161,
National,Company Size,2017-10,201-500,Median Base Pay,49007,
National,Company Size,2017-10,5000+,Median Base Pay,51837,
National,Company Size,2017-10,501-1000,Median Base Pay,49668,
National,Company Size,2017-10,51-200,Median Base Pay,48095,
New York City,Company Size,2017-10,1001-5000,Median Base Pay,59803,
New York City,Company Size,2017-10,<51,Median Base Pay,53945,
New York City,Company Size,2017-10,201-500,Median Base Pay,57271,
New York City,Company Size,2017-10,5000+,Median Base Pay,60578,
New York City,Company Size,2017-10,501-1000,Median Base Pay,58044,
New York City,Company Size,2017-10,51-200,Median Base Pay,56205,
Los Angeles,Company Size,2017-10,1001-5000,Median Base Pay,59157,
Los Angeles,Company Size,2017-10,<51,Median Base Pay,53363,
Los Angeles,Company Size,2017-10,201-500,Median Base Pay,56653,
Los Angeles,Company Size,2017-10,5000+,Median Base Pay,59924,
Los Angeles,Company Size,2017-10,501-1000,Median Base Pay,57418,
Los Angeles,Company Size,2017-10,51-200,Median Base Pay,55599,
Chicago,Company Size,2017-10,1001-5000,Median Base Pay,55608,
Chicago,Company Size,2017-10,<51,Median Base Pay,50161,
Chicago,Company Size,2017-10,201-500,Median Base Pay,53254,
Chicago,Company Size,2017-10,5000+,Median Base Pay,56329,
Chicago,Company Size,2017-10,501-1000,Median Base Pay,53972,
Chicago,Company Size,2017-10,51-200,Median Base Pay,52263,
Houston,Company Size,2017-10,1001-5000,Median Base Pay,53650,
Houston,Company Size,2017-10,<51,Median Base Pay,48395,
