Metro,Type,Month,Dimension,Measure,Value,YoY
Los Angeles,Job Title,2018-05,Java Developer,Median Base Pay,"$86,790 ",2.20%
Los Angeles,Job Title,2018-05,Warehouse Associate,Median Base Pay,"$48,136 ",3.80%
Los Angeles,Job Title,2018-05,Property Manager,Median Base Pay,"$62,056 ",3.20%
Los Angeles,Job Title,2018-05,Producer,Median Base Pay,"$78,325 ",0.30%
Los Angeles,Job Title,2018-05,Quality Engineer,Median Base Pay,"$82,485 ",0.60%
Los Angeles,Job Title,2018-05,Operations Analyst,Median Base Pay,"$62,004 ",3.60%
Los Angeles,Job Title,2018-05,Medical Assistant,Median Base Pay,"$38,816 ",3.70%
Los Angeles,Job Title,2018-05,Tax Manager,Median Base Pay,"$116,847 ",5.70%
Los Angeles,Job Title,2018-05,Technical Editor,Median Base Pay,"$63,123 ",1.80%
Los Angeles,Job Title,2018-05,Truck Driver,Median Base Pay,"$56,919 ",6.50%
Los Angeles,Job Title,2018-05,Insurance Agent,Median Base Pay,"$47,408 ",-1.10%
Los Angeles,Job Title,2018-05,Medical Technologist,Median Base Pay,"$62,705 ",2.30%
Los Angeles,Job Title,2018-05,Field Engineer,Median Base Pay,"$76,229 ",2.40%
Los Angeles,Job Title,2018-05,Machine Operator,Median Base Pay,"$37,036 ",1.60%
Los Angeles,Job Title,2018-05,Communications Manager,Median Base Pay,"$79,130 ",-1.70%
Los Angeles,Job Title,2018-05,Construction Laborer,Median Base Pay,"$40,601 ",2.00%
Los Angeles,Job Title,2018-05,Emergency Medical Technician,Median Base Pay,"$35,050 ",3.40%
Los Angeles,Job Title,2018-05,Web Designer,Median Base Pay,"$62,939 ",1.40%
Los Angeles,Job Title,2018-05,Maintenance Worker,Median Base Pay,"$44,302 ",1.10%
Los Angeles,Job Title,2018-05,Barista,Median Base Pay,"$26,993 ",3.90%
Los Angeles,Job Title,2018-05,Bartender,Median Base Pay,"$33,116 ",-0.10%
Los Angeles,Job Title,2018-05,Civil Engineer,Median Base Pay,"$81,146 ",2.00%
Los Angeles,Job Title,2018-05,Claims Adjuster,Median Base Pay,"$59,420 ",4.20%
Los Angeles,Job Title,2018-05,Certified Nursing Assistant,Median Base Pay,"$35,053 ",3.20%
Los Angeles,Job Title,2018-05,Customer Service Representative,Median Base Pay,"$43,653 ",2.60%
Los Angeles,Job Title,2018-05,Delivery Driver,Median Base Pay,"$41,611 ",2.90%
Los Angeles,Job Title,2018-05,Financial Advisor,Median Base Pay,"$60,433 ",6.50%
Los Angeles,Job Title,2018-05,Licensed Practical Nurse,Median Base Pay,"$51,082 ",2.90%
Los Angeles,Job Title,2018-05,Loan Officer,Median Base Pay,"$47,539 ",-2.20%
Los Angeles,Job Title,2018-05,Maintenance Technician,Median Base Pay,"$46,574 ",2.90%
Los Angeles,Job Title,2018-05,Material Handler,Median Base Pay,"$37,985 ",4.60%
Los Angeles,Job Title,2018-05,Network Engineer,Median Base Pay,"$83,109 ",0.90%
Los Angeles,Job Title,2018-05,Office Manager,Median Base Pay,"$57,286 ",2.50%
Los Angeles,Job Title,2018-05,Pharmacist,Median Base Pay,"$136,739 ",2.70%
Los Angeles,Job Title,2018-05,Process Engineer,Median Base Pay,"$84,785 ",1.30%
Los Angeles,Job Title,2018-05,Program Manager,Median Base Pay,"$92,181 ",1.00%
Los Angeles,Job Title,2018-05,Research Assistant,Median Base Pay,"$33,813 ",-0.30%
Los Angeles,Job Title,2018-05,Restaurant Manager,Median Base Pay,"$59,834 ",1.80%
Los Angeles,Job Title,2018-05,Security Officer,Median Base Pay,"$38,889 ",4.80%
Los Angeles,Job Title,2018-05,Server,Median Base Pay,"$33,414 ",1.80%
Los Angeles,Job Title,2018-05,Solutions Architect,Median Base Pay,"$119,329 ",5.40%
Los Angeles,Job Title,2018-05,Systems Engineer,Median Base Pay,"$91,572 ",2.40%
Los Angeles,Job Title,2018-05,Technical Support,Median Base Pay,"$55,267 ",2.90%
Los Angeles,Job Title,2018-05,UX Designer,Median Base Pay,"$89,078 ",0.30%
Philadelphia,Job Title,2018-05,Software Engineer,Median Base Pay,"$85,351 ",2.30%
Philadelphia,Job Title,2018-05,Programmer Analyst,Median Base Pay,"$73,150 ",0.50%
Philadelphia,Job Title,2018-05,Consultant,Median Base Pay,"$80,583 ",1.60%
Philadelphia,Job Title,2018-05,Project Manager,Median Base Pay,"$77,825 ",0.20%
Philadelphia,Job Title,2018-05,Store Manager,Median Base Pay,"$54,361 ",2.00%
Philadelphia,Job Title,2018-05,Business Analyst,Median Base Pay,"$69,292 ",1.00%
Philadelphia,Job Title,2018-05,Cashier,Median Base Pay,"$27,568 ",4.50%
Philadelphia,Job Title,2018-05,Financial Analyst,Median Base Pay,"$64,925 ",2.80%
Philadelphia,Job Title,2018-05,Administrative Assistant,Median Base Pay,"$42,384 ",1.30%
Philadelphia,Job Title,2018-05,Accountant,Median Base Pay,"$58,583 ",2.20%
Philadelphia,Job Title,2018-05,Sales Representative,Median Base Pay,"$52,532 ",2.90%
Philadelphia,Job Title,2018-05,Professor,Median Base Pay,"$100,016 ",-0.30%
Philadelphia,Job Title,2018-05,Registered Nurse,Median Base Pay,"$73,881 ",1.70%
Philadelphia,Job Title,2018-05,Marketing Manager,Median Base Pay,"$78,950 ",2.60%
Philadelphia,Job Title,2018-05,Operations Manager,Median Base Pay,"$72,216 ",0.60%
Philadelphia,Job Title,2018-05,Product Manager,Median Base Pay,"$97,268 ",2.80%
Philadelphia,Job Title,2018-05,Sales Manager,Median Base Pay,"$68,245 ",2.90%
Philadelphia,Job Title,2018-05,Teacher,Median Base Pay,"$51,826 ",3.50%
Philadelphia,Job Title,2018-05,Bank Teller,Median Base Pay,"$31,644 ",7.10%
Philadelphia,Job Title,2018-05,Customer Service Manager,Median Base Pay,"$57,524 ",2.60%
Philadelphia,Job Title,2018-05,Physical Therapist,Median Base Pay,"$78,685 ",-0.60%
Philadelphia,Job Title,2018-05,Mechanical Engineer,Median Base Pay,"$77,827 ",3.50%
Philadelphia,Job Title,2018-05,Recruiter,Median Base Pay,"$53,630 ",1.70%
Philadelphia,Job Title,2018-05,Design Engineer,Median Base Pay,"$76,632 ",4.20%
Philadelphia,Job Title,2018-05,Pharmacy Technician,Median Base Pay,"$28,873 ",3.50%
Philadelphia,Job Title,2018-05,Graphic Designer,Median Base Pay,"$49,767 ",3.30%
Philadelphia,Job Title,2018-05,Web Developer,Median Base Pay,"$73,154 ",5.30%
Philadelphia,Job Title,2018-05,Business Development Manager,Median Base Pay,"$72,355 ",4.80%
Philadelphia,Job Title,2018-05,Data Scientist,Median Base Pay,"$99,217 ",0.80%
Philadelphia,Job Title,2018-05,Buyer,Median Base Pay,"$59,378 ",1.70%
Philadelphia,Job Title,2018-05,Data Analyst,Median Base Pay,"$63,418 ",1.30%
Philadelphia,Job Title,2018-05,Electrical Engineer,Median Base Pay,"$81,142 ",2.00%
Philadelphia,Job Title,2018-05,Attorney,Median Base Pay,"$110,748 ",3.60%
Philadelphia,Job Title,2018-05,Human Resources Manager,Median Base Pay,"$76,166 ",2.20%
Philadelphia,Job Title,2018-05,Technician,Median Base Pay,"$48,590 ",0.80%
Philadelphia,Job Title,2018-05,Restaurant Cook,Median Base Pay,"$30,490 ",2.10%
Philadelphia,Job Title,2018-05,Production Manager,Median Base Pay,"$67,553 ",2.00%
Philadelphia,Job Title,2018-05,Manufacturing Engineer,Median Base Pay,"$74,869 ",1.60%
Philadelphia,Job Title,2018-05,Retail Key Holder,Median Base Pay,"$30,454 ",3.80%
Philadelphia,Job Title,2018-05,Paralegal,Median Base Pay,"$50,881 ",1.20%
Philadelphia,Job Title,2018-05,Java Developer,Median Base Pay,"$78,775 ",2.20%
Philadelphia,Job Title,2018-05,Warehouse Associate,Median Base Pay,"$43,688 ",3.80%
Philadelphia,Job Title,2018-05,Property Manager,Median Base Pay,"$59,255 ",3.20%
Philadelphia,Job Title,2018-05,Producer,Median Base Pay,"$57,679 ",0.30%
Philadelphia,Job Title,2018-05,Quality Engineer,Median Base Pay,"$76,880 ",0.70%
Philadelphia,Job Title,2018-05,Operations Analyst,Median Base Pay,"$60,363 ",3.60%
Philadelphia,Job Title,2018-05,Medical Assistant,Median Base Pay,"$37,205 ",3.80%
Philadelphia,Job Title,2018-05,Tax Manager,Median Base Pay,"$106,267 ",5.70%
Philadelphia,Job Title,2018-05,Technical Editor,Median Base Pay,"$57,656 ",1.90%
Philadelphia,Job Title,2018-05,Truck Driver,Median Base Pay,"$58,526 ",6.60%
Philadelphia,Job Title,2018-05,Insurance Agent,Median Base Pay,"$43,980 ",-1.00%
Philadelphia,Job Title,2018-05,Medical Technologist,Median Base Pay,"$59,325 ",2.40%
Philadelphia,Job Title,2018-05,Field Engineer,Median Base Pay,"$68,447 ",2.40%
Philadelphia,Job Title,2018-05,Machine Operator,Median Base Pay,"$42,250 ",1.60%
Philadelphia,Job Title,2018-05,Communications Manager,Median Base Pay,"$71,421 ",-1.70%
Philadelphia,Job Title,2018-05,Construction Laborer,Median Base Pay,"$42,335 ",2.00%
Philadelphia,Job Title,2018-05,Emergency Medical Technician,Median Base Pay,"$37,768 ",3.40%
Philadelphia,Job Title,2018-05,Web Designer,Median Base Pay,"$57,267 ",1.40%
Philadelphia,Job Title,2018-05,Maintenance Worker,Median Base Pay,"$40,183 ",1.20%
Philadelphia,Job Title,2018-05,Barista,Median Base Pay,"$23,276 ",4.00%
Philadelphia,Job Title,2018-05,Bartender,Median Base Pay,"$33,702 ",-0.10%
Philadelphia,Job Title,2018-05,Civil Engineer,Median Base Pay,"$74,806 ",2.00%
Philadelphia,Job Title,2018-05,Claims Adjuster,Median Base Pay,"$53,719 ",4.20%
Philadelphia,Job Title,2018-05,Certified Nursing Assistant,Median Base Pay,"$32,070 ",3.20%
Philadelphia,Job Title,2018-05,Customer Service Representative,Median Base Pay,"$40,826 ",2.60%
Philadelphia,Job Title,2018-05,Delivery Driver,Median Base Pay,"$39,307 ",2.90%
Philadelphia,Job Title,2018-05,Financial Advisor,Median Base Pay,"$62,788 ",6.50%
Philadelphia,Job Title,2018-05,Licensed Practical Nurse,Median Base Pay,"$53,664 ",2.90%
Philadelphia,Job Title,2018-05,Loan Officer,Median Base Pay,"$43,584 ",-2.20%
Philadelphia,Job Title,2018-05,Maintenance Technician,Median Base Pay,"$45,116 ",3.00%
Philadelphia,Job Title,2018-05,Material Handler,Median Base Pay,"$36,660 ",4.60%
Philadelphia,Job Title,2018-05,Network Engineer,Median Base Pay,"$74,255 ",0.90%
Philadelphia,Job Title,2018-05,Office Manager,Median Base Pay,"$52,908 ",2.50%
Philadelphia,Job Title,2018-05,Pharmacist,Median Base Pay,"$121,037 ",2.70%
Philadelphia,Job Title,2018-05,Process Engineer,Median Base Pay,"$81,300 ",1.30%
Philadelphia,Job Title,2018-05,Program Manager,Median Base Pay,"$80,778 ",1.00%
Philadelphia,Job Title,2018-05,Research Assistant,Median Base Pay,"$31,620 ",-0.30%
Philadelphia,Job Title,2018-05,Restaurant Manager,Median Base Pay,"$53,145 ",1.80%
Philadelphia,Job Title,2018-05,Security Officer,Median Base Pay,"$35,698 ",4.80%
Philadelphia,Job Title,2018-05,Server,Median Base Pay,"$35,932 ",1.80%
Philadelphia,Job Title,2018-05,Solutions Architect,Median Base Pay,"$112,716 ",5.40%
Philadelphia,Job Title,2018-05,Systems Engineer,Median Base Pay,"$79,755 ",2.40%
Philadelphia,Job Title,2018-05,Technical Support,Median Base Pay,"$50,389 ",3.00%
Philadelphia,Job Title,2018-05,UX Designer,Median Base Pay,"$76,129 ",0.30%
Houston,Job Title,2018-05,Software Engineer,Median Base Pay,"$85,295 ",2.30%
Houston,Job Title,2018-05,Programmer Analyst,Median Base Pay,"$71,779 ",0.50%
Houston,Job Title,2018-05,Consultant,Median Base Pay,"$81,652 ",1.60%
Houston,Job Title,2018-05,Project Manager,Median Base Pay,"$83,929 ",0.30%
Houston,Job Title,2018-05,Store Manager,Median Base Pay,"$52,636 ",2.10%
Houston,Job Title,2018-05,Business Analyst,Median Base Pay,"$72,495 ",1.00%
Houston,Job Title,2018-05,Cashier,Median Base Pay,"$27,311 ",4.50%
Houston,Job Title,2018-05,Financial Analyst,Median Base Pay,"$70,023 ",2.80%
Houston,Job Title,2018-05,Administrative Assistant,Median Base Pay,"$42,634 ",1.30%
Houston,Job Title,2018-05,Accountant,Median Base Pay,"$60,095 ",2.20%
Houston,Job Title,2018-05,Sales Representative,Median Base Pay,"$51,484 ",2.90%
Houston,Job Title,2018-05,Professor,Median Base Pay,"$100,071 ",-0.30%
Houston,Job Title,2018-05,Registered Nurse,Median Base Pay,"$72,714 ",1.70%
Houston,Job Title,2018-05,Marketing Manager,Median Base Pay,"$75,985 ",2.70%
Houston,Job Title,2018-05,Operations Manager,Median Base Pay,"$72,076 ",0.60%
Houston,Job Title,2018-05,Product Manager,Median Base Pay,"$100,158 ",2.80%
Houston,Job Title,2018-05,Sales Manager,Median Base Pay,"$68,687 ",2.90%
Houston,Job Title,2018-05,Teacher,Median Base Pay,"$52,536 ",3.50%
Houston,Job Title,2018-05,Bank Teller,Median Base Pay,"$30,419 ",7.10%
Houston,Job Title,2018-05,Customer Service Manager,Median Base Pay,"$55,691 ",2.60%
Houston,Job Title,2018-05,Physical Therapist,Median Base Pay,"$75,453 ",-0.60%
Houston,Job Title,2018-05,Mechanical Engineer,Median Base Pay,"$82,565 ",3.50%
Houston,Job Title,2018-05,Recruiter,Median Base Pay,"$54,491 ",1.80%
Houston,Job Title,2018-05,Design Engineer,Median Base Pay,"$84,010 ",4.30%
Houston,Job Title,2018-05,Pharmacy Technician,Median Base Pay,"$32,675 ",3.50%
Houston,Job Title,2018-05,Graphic Designer,Median Base Pay,"$48,451 ",3.30%
Houston,Job Title,2018-05,Web Developer,Median Base Pay,"$74,347 ",5.30%
Houston,Job Title,2018-05,Business Development Manager,Median Base Pay,"$79,522 ",4.80%
Houston,Job Title,2018-05,Data Scientist,Median Base Pay,"$105,370 ",0.80%
Houston,Job Title,2018-05,Buyer,Median Base Pay,"$60,335 ",1.70%
Houston,Job Title,2018-05,Data Analyst,Median Base Pay,"$64,602 ",1.30%
Houston,Job Title,2018-05,Electrical Engineer,Median Base Pay,"$83,845 ",2.00%
Houston,Job Title,2018-05,Attorney,Median Base Pay,"$126,015 ",3.60%
Houston,Job Title,2018-05,Human Resources Manager,Median Base Pay,"$80,676 ",2.20%
Houston,Job Title,2018-05,Technician,Median Base Pay,"$49,019 ",0.80%
Houston,Job Title,2018-05,Restaurant Cook,Median Base Pay,"$27,207 ",2.10%
Houston,Job Title,2018-05,Production Manager,Median Base Pay,"$70,129 ",2.10%
Houston,Job Title,2018-05,Manufacturing Engineer,Median Base Pay,"$76,874 ",1.70%
Houston,Job Title,2018-05,Retail Key Holder,Median Base Pay,"$29,330 ",3.80%
Houston,Job Title,2018-05,Paralegal,Median Base Pay,"$54,798 ",1.20%
Houston,Job Title,2018-05,Java Developer,Median Base Pay,"$83,757 ",2.20%
Houston,Job Title,2018-05,Warehouse Associate,Median Base Pay,"$41,207 ",3.80%
Houston,Job Title,2018-05,Property Manager,Median Base Pay,"$54,211 ",3.30%
Houston,Job Title,2018-05,Producer,Median Base Pay,"$58,043 ",0.40%
Houston,Job Title,2018-05,Quality Engineer,Median Base Pay,"$76,310 ",0.70%
Houston,Job Title,2018-05,Operations Analyst,Median Base Pay,"$64,428 ",3.70%
Houston,Job Title,2018-05,Medical Assistant,Median Base Pay,"$36,501 ",3.80%
Houston,Job Title,2018-05,Tax Manager,Median Base Pay,"$107,823 ",5.80%
Houston,Job Title,2018-05,Technical Editor,Median Base Pay,"$57,918 ",1.90%
Houston,Job Title,2018-05,Truck Driver,Median Base Pay,"$55,689 ",6.60%
Houston,Job Title,2018-05,Insurance Agent,Median Base Pay,"$37,874 ",-1.00%
Houston,Job Title,2018-05,Medical Technologist,Median Base Pay,"$55,591 ",2.40%
Houston,Job Title,2018-05,Field Engineer,Median Base Pay,"$72,241 ",2.50%
Houston,Job Title,2018-05,Machine Operator,Median Base Pay,"$39,928 ",1.60%
Houston,Job Title,2018-05,Communications Manager,Median Base Pay,"$69,283 ",-1.70%
Houston,Job Title,2018-05,Construction Laborer,Median Base Pay,"$37,180 ",2.00%
Houston,Job Title,2018-05,Emergency Medical Technician,Median Base Pay,"$38,358 ",3.40%
Houston,Job Title,2018-05,Web Designer,Median Base Pay,"$55,992 ",1.40%
Houston,Job Title,2018-05,Maintenance Worker,Median Base Pay,"$39,264 ",1.20%
Houston,Job Title,2018-05,Barista,Median Base Pay,"$22,424 ",4.00%
Houston,Job Title,2018-05,Bartender,Median Base Pay,"$34,868 ",-0.10%
Houston,Job Title,2018-05,Civil Engineer,Median Base Pay,"$77,367 ",2.00%
Houston,Job Title,2018-05,Claims Adjuster,Median Base Pay,"$52,371 ",4.20%
Houston,Job Title,2018-05,Certified Nursing Assistant,Median Base Pay,"$28,613 ",3.20%
Houston,Job Title,2018-05,Customer Service Representative,Median Base Pay,"$38,034 ",2.60%
Houston,Job Title,2018-05,Delivery Driver,Median Base Pay,"$36,733 ",2.90%
Houston,Job Title,2018-05,Financial Advisor,Median Base Pay,"$53,709 ",6.50%
Houston,Job Title,2018-05,Licensed Practical Nurse,Median Base Pay,"$47,093 ",3.00%
Houston,Job Title,2018-05,Loan Officer,Median Base Pay,"$44,307 ",-2.20%
Houston,Job Title,2018-05,Maintenance Technician,Median Base Pay,"$43,385 ",3.00%
Houston,Job Title,2018-05,Material Handler,Median Base Pay,"$36,538 ",4.60%
Houston,Job Title,2018-05,Network Engineer,Median Base Pay,"$76,465 ",1.00%
Houston,Job Title,2018-05,Office Manager,Median Base Pay,"$50,846 ",2.50%
Houston,Job Title,2018-05,Pharmacist,Median Base Pay,"$116,964 ",2.80%
Houston,Job Title,2018-05,Process Engineer,Median Base Pay,"$91,271 ",1.30%
Houston,Job Title,2018-05,Program Manager,Median Base Pay,"$80,432 ",1.00%
Houston,Job Title,2018-05,Research Assistant,Median Base Pay,"$30,835 ",-0.30%
Houston,Job Title,2018-05,Restaurant Manager,Median Base Pay,"$53,722 ",1.80%
Houston,Job Title,2018-05,Security Officer,Median Base Pay,"$35,951 ",4.80%
Houston,Job Title,2018-05,Server,Median Base Pay,"$30,851 ",1.90%
Houston,Job Title,2018-05,Solutions Architect,Median Base Pay,"$108,414 ",5.40%
Houston,Job Title,2018-05,Systems Engineer,Median Base Pay,"$75,968 ",2.40%
Houston,Job Title,2018-05,Technical Support,Median Base Pay,"$49,418 ",3.00%
Houston,Job Title,2018-05,UX Designer,Median Base Pay,"$80,950 ",0.40%
Seattle,Job Title,2018-05,Software Engineer,Median Base Pay,"$113,102 ",2.90%
Seattle,Job Title,2018-05,Programmer Analyst,Median Base Pay,"$85,619 ",1.10%
Seattle,Job Title,2018-05,Consultant,Median Base Pay,"$88,018 ",2.20%
Seattle,Job Title,2018-05,Project Manager,Median Base Pay,"$84,565 ",0.90%
Seattle,Job Title,2018-05,Store Manager,Median Base Pay,"$58,844 ",2.70%
Seattle,Job Title,2018-05,Business Analyst,Median Base Pay,"$78,105 ",1.70%
Seattle,Job Title,2018-05,Cashier,Median Base Pay,"$35,171 ",5.20%
Seattle,Job Title,2018-05,Financial Analyst,Median Base Pay,"$74,312 ",3.50%
Seattle,Job Title,2018-05,Administrative Assistant,Median Base Pay,"$48,411 ",2.00%
Seattle,Job Title,2018-05,Accountant,Median Base Pay,"$62,806 ",2.80%
Seattle,Job Title,2018-05,Sales Representative,Median Base Pay,"$55,405 ",3.50%
Seattle,Job Title,2018-05,Professor,Median Base Pay,"$102,217 ",0.40%
Seattle,Job Title,2018-05,Registered Nurse,Median Base Pay,"$78,398 ",2.30%
Seattle,Job Title,2018-05,Marketing Manager,Median Base Pay,"$89,566 ",3.30%
Seattle,Job Title,2018-05,Operations Manager,Median Base Pay,"$78,198 ",1.30%
Seattle,Job Title,2018-05,Product Manager,Median Base Pay,"$114,311 ",3.50%
Seattle,Job Title,2018-05,Sales Manager,Median Base Pay,"$74,154 ",3.50%
Seattle,Job Title,2018-05,Teacher,Median Base Pay,"$56,292 ",4.20%
Seattle,Job Title,2018-05,Bank Teller,Median Base Pay,"$34,237 ",7.80%
Seattle,Job Title,2018-05,Customer Service Manager,Median Base Pay,"$63,231 ",3.30%
Seattle,Job Title,2018-05,Physical Therapist,Median Base Pay,"$76,348 ",0.10%
Seattle,Job Title,2018-05,Mechanical Engineer,Median Base Pay,"$85,135 ",4.20%
Seattle,Job Title,2018-05,Recruiter,Median Base Pay,"$63,046 ",2.40%
Seattle,Job Title,2018-05,Design Engineer,Median Base Pay,"$85,251 ",4.90%
Seattle,Job Title,2018-05,Pharmacy Technician,Median Base Pay,"$41,277 ",4.20%
Seattle,Job Title,2018-05,Graphic Designer,Median Base Pay,"$60,057 ",4.00%
Seattle,Job Title,2018-05,Web Developer,Median Base Pay,"$89,187 ",6.00%
Seattle,Job Title,2018-05,Business Development Manager,Median Base Pay,"$85,677 ",5.40%
Seattle,Job Title,2018-05,Data Scientist,Median Base Pay,"$124,773 ",1.40%
Seattle,Job Title,2018-05,Buyer,Median Base Pay,"$69,691 ",2.40%
Seattle,Job Title,2018-05,Data Analyst,Median Base Pay,"$71,072 ",1.90%
Seattle,Job Title,2018-05,Electrical Engineer,Median Base Pay,"$90,024 ",2.60%
Seattle,Job Title,2018-05,Attorney,Median Base Pay,"$118,260 ",4.30%
Seattle,Job Title,2018-05,Human Resources Manager,Median Base Pay,"$85,253 ",2.80%
Seattle,Job Title,2018-05,Technician,Median Base Pay,"$53,168 ",1.40%
Seattle,Job Title,2018-05,Restaurant Cook,Median Base Pay,"$34,833 ",2.80%
Seattle,Job Title,2018-05,Production Manager,Median Base Pay,"$71,444 ",2.70%
Seattle,Job Title,2018-05,Manufacturing Engineer,Median Base Pay,"$79,394 ",2.30%
Seattle,Job Title,2018-05,Retail Key Holder,Median Base Pay,"$34,929 ",4.50%
Seattle,Job Title,2018-05,Paralegal,Median Base Pay,"$62,351 ",1.90%
Seattle,Job Title,2018-05,Java Developer,Median Base Pay,"$87,200 ",2.90%
Seattle,Job Title,2018-05,Warehouse Associate,Median Base Pay,"$52,885 ",4.50%
Seattle,Job Title,2018-05,Property Manager,Median Base Pay,"$61,604 ",3.90%
Seattle,Job Title,2018-05,Producer,Median Base Pay,"$78,151 ",1.00%
Seattle,Job Title,2018-05,Quality Engineer,Median Base Pay,"$83,319 ",1.30%
Seattle,Job Title,2018-05,Operations Analyst,Median Base Pay,"$67,927 ",4.30%
Seattle,Job Title,2018-05,Medical Assistant,Median Base Pay,"$46,214 ",4.50%
Seattle,Job Title,2018-05,Tax Manager,Median Base Pay,"$108,880 ",6.40%
Seattle,Job Title,2018-05,Technical Editor,Median Base Pay,"$82,387 ",2.50%
Seattle,Job Title,2018-05,Truck Driver,Median Base Pay,"$57,618 ",7.20%
Seattle,Job Title,2018-05,Insurance Agent,Median Base Pay,"$41,681 ",-0.40%
Seattle,Job Title,2018-05,Medical Technologist,Median Base Pay,"$64,348 ",3.00%
Seattle,Job Title,2018-05,Field Engineer,Median Base Pay,"$74,603 ",3.10%
Seattle,Job Title,2018-05,Machine Operator,Median Base Pay,"$43,295 ",2.30%
Seattle,Job Title,2018-05,Communications Manager,Median Base Pay,"$82,300 ",-1.10%
Seattle,Job Title,2018-05,Construction Laborer,Median Base Pay,"$50,543 ",2.70%
Seattle,Job Title,2018-05,Emergency Medical Technician,Median Base Pay,"$41,261 ",4.10%
Seattle,Job Title,2018-05,Web Designer,Median Base Pay,"$63,897 ",2.10%
Seattle,Job Title,2018-05,Maintenance Worker,Median Base Pay,"$52,406 ",1.80%
Seattle,Job Title,2018-05,Barista,Median Base Pay,"$29,166 ",4.60%
Seattle,Job Title,2018-05,Bartender,Median Base Pay,"$37,166 ",0.50%
Seattle,Job Title,2018-05,Civil Engineer,Median Base Pay,"$76,390 ",2.70%
Seattle,Job Title,2018-05,Claims Adjuster,Median Base Pay,"$55,505 ",4.90%
Seattle,Job Title,2018-05,Certified Nursing Assistant,Median Base Pay,"$37,012 ",3.90%
Seattle,Job Title,2018-05,Customer Service Representative,Median Base Pay,"$44,416 ",3.30%
Seattle,Job Title,2018-05,Delivery Driver,Median Base Pay,"$46,134 ",3.60%
Seattle,Job Title,2018-05,Financial Advisor,Median Base Pay,"$56,423 ",7.20%
Seattle,Job Title,2018-05,Licensed Practical Nurse,Median Base Pay,"$52,762 ",3.60%
Seattle,Job Title,2018-05,Loan Officer,Median Base Pay,"$48,098 ",-1.50%
Seattle,Job Title,2018-05,Maintenance Technician,Median Base Pay,"$51,034 ",3.60%
Seattle,Job Title,2018-05,Material Handler,Median Base Pay,"$40,851 ",5.30%
Seattle,Job Title,2018-05,Network Engineer,Median Base Pay,"$89,968 ",1.60%
Seattle,Job Title,2018-05,Office Manager,Median Base Pay,"$57,361 ",3.20%
Seattle,Job Title,2018-05,Pharmacist,Median Base Pay,"$128,051 ",3.40%
Seattle,Job Title,2018-05,Process Engineer,Median Base Pay,"$90,039 ",2.00%
Seattle,Job Title,2018-05,Program Manager,Median Base Pay,"$101,181 ",1.60%
Seattle,Job Title,2018-05,Research Assistant,Median Base Pay,"$33,515 ",0.40%
Seattle,Job Title,2018-05,Restaurant Manager,Median Base Pay,"$54,272 ",2.50%
Seattle,Job Title,2018-05,Security Officer,Median Base Pay,"$46,022 ",5.50%
Seattle,Job Title,2018-05,Server,Median Base Pay,"$37,227 ",2.50%
Seattle,Job Title,2018-05,Solutions Architect,Median Base Pay,"$119,283 ",6.10%
Seattle,Job Title,2018-05,Systems Engineer,Median Base Pay,"$93,365 ",3.10%
Seattle,Job Title,2018-05,Technical Support,Median Base Pay,"$53,609 ",3.60%
Seattle,Job Title,2018-05,UX Designer,Median Base Pay,"$96,522 ",1.00%
San Francisco,Job Title,2018-05,Software Engineer,Median Base Pay,"$121,241 ",3.90%
San Francisco,Job Title,2018-05,Programmer Analyst,Median Base Pay,"$91,267 ",2.10%
San Francisco,Job Title,2018-05,Consultant,Median Base Pay,"$96,685 ",3.20%
San Francisco,Job Title,2018-05,Project Manager,Median Base Pay,"$94,957 ",1.90%
San Francisco,Job Title,2018-05,Store Manager,Median Base Pay,"$67,448 ",3.70%
San Francisco,Job Title,2018-05,Business Analyst,Median Base Pay,"$87,479 ",2.70%
San Francisco,Job Title,2018-05,Cashier,Median Base Pay,"$35,134 ",6.20%
San Francisco,Job Title,2018-05,Financial Analyst,Median Base Pay,"$85,251 ",4.50%
San Francisco,Job Title,2018-05,Administrative Assistant,Median Base Pay,"$55,287 ",3.00%
San Francisco,Job Title,2018-05,Accountant,Median Base Pay,"$72,592 ",3.90%
San Francisco,Job Title,2018-05,Sales Representative,Median Base Pay,"$63,539 ",4.60%
San Francisco,Job Title,2018-05,Professor,Median Base Pay,"$125,431 ",1.40%
San Francisco,Job Title,2018-05,Registered Nurse,Median Base Pay,"$115,724 ",3.30%
San Francisco,Job Title,2018-05,Marketing Manager,Median Base Pay,"$103,339 ",4.30%
San Francisco,Job Title,2018-05,Operations Manager,Median Base Pay,"$89,554 ",2.20%
San Francisco,Job Title,2018-05,Product Manager,Median Base Pay,"$131,106 ",4.50%
San Francisco,Job Title,2018-05,Sales Manager,Median Base Pay,"$83,660 ",4.50%
San Francisco,Job Title,2018-05,Teacher,Median Base Pay,"$67,538 ",5.20%
San Francisco,Job Title,2018-05,Bank Teller,Median Base Pay,"$36,077 ",8.90%
San Francisco,Job Title,2018-05,Customer Service Manager,Median Base Pay,"$73,957 ",4.30%
San Francisco,Job Title,2018-05,Physical Therapist,Median Base Pay,"$97,781 ",1.00%
San Francisco,Job Title,2018-05,Mechanical Engineer,Median Base Pay,"$96,921 ",5.20%
