Metro,Type,Month,Dimension,Measure,Value,YoY
Los Angeles,Job Title,2017-11,Pharmacy Technician,Median Base Pay,"$36,597",3.30%
Los Angeles,Job Title,2017-11,Graphic Designer,Median Base Pay,"$57,118",2.40%
Los Angeles,Job Title,2017-11,Web Developer,Median Base Pay,"$79,695",2.40%
Los Angeles,Job Title,2017-11,Business Development Manager,Median Base Pay,"$80,449",3.10%
Los Angeles,Job Title,2017-11,Data Scientist,Median Base Pay,"$114,663",0.40%
Los Angeles,Job Title,2017-11,Buyer,Median Base Pay,"$63,778",3.00%
Los Angeles,Job Title,2017-11,Data Analyst,Median Base Pay,"$71,009",1.40%
Los Angeles,Job Title,2017-11,Electrical Engineer,Median Base Pay,"$86,412",1.50%
Los Angeles,Job Title,2017-11,Attorney,Median Base Pay,"$125,072",1.20%
Los Angeles,Job Title,2017-11,Human Resources Manager,Median Base Pay,"$85,314",2.10%
Los Angeles,Job Title,2017-11,Technician,Median Base Pay,"$51,982",1.40%
Los Angeles,Job Title,2017-11,Restaurant Cook,Median Base Pay,"$32,449",5.10%
Los Angeles,Job Title,2017-11,Production Manager,Median Base Pay,"$79,216",0.90%
Los Angeles,Job Title,2017-11,Manufacturing Engineer,Median Base Pay,"$80,633",2.30%
Los Angeles,Job Title,2017-11,Retail Key Holder,Median Base Pay,"$33,147",1.50%
Los Angeles,Job Title,2017-11,Paralegal,Median Base Pay,"$60,960",3.80%
Los Angeles,Job Title,2017-11,Java Developer,Median Base Pay,"$83,487",-3.00%
Los Angeles,Job Title,2017-11,Warehouse Associate,Median Base Pay,"$48,441",4.80%
Los Angeles,Job Title,2017-11,Property Manager,Median Base Pay,"$59,636",1.60%
Los Angeles,Job Title,2017-11,Producer,Median Base Pay,"$78,492",1.90%
Los Angeles,Job Title,2017-11,Quality Engineer,Median Base Pay,"$81,796",0.40%
Los Angeles,Job Title,2017-11,Operations Analyst,Median Base Pay,"$60,707",1.30%
Los Angeles,Job Title,2017-11,Medical Assistant,Median Base Pay,"$37,800",2.00%
Los Angeles,Job Title,2017-11,Tax Manager,Median Base Pay,"$112,275",1.10%
Los Angeles,Job Title,2017-11,Technical Editor,Median Base Pay,"$59,906",2.00%
Los Angeles,Job Title,2017-11,Truck Driver,Median Base Pay,"$56,153",4.70%
Los Angeles,Job Title,2017-11,Insurance Agent,Median Base Pay,"$47,500",5.00%
Los Angeles,Job Title,2017-11,Medical Technologist,Median Base Pay,"$63,805",4.90%
Los Angeles,Job Title,2017-11,Field Engineer,Median Base Pay,"$77,108",3.00%
Los Angeles,Job Title,2017-11,Machine Operator,Median Base Pay,"$37,345",-0.30%
Los Angeles,Job Title,2017-11,Communications Manager,Median Base Pay,"$82,453",2.20%
Los Angeles,Job Title,2017-11,Construction Laborer,Median Base Pay,"$41,336",3.50%
Los Angeles,Job Title,2017-11,Emergency Medical Technician,Median Base Pay,"$34,865",3.60%
Los Angeles,Job Title,2017-11,Web Designer,Median Base Pay,"$64,575",4.60%
Los Angeles,Job Title,2017-11,Maintenance Worker,Median Base Pay,"$41,518",-0.90%
Los Angeles,Job Title,2017-11,Barista,Median Base Pay,"$27,099",4.70%
Los Angeles,Job Title,2017-11,Bartender,Median Base Pay,"$31,862",-4.10%
Los Angeles,Job Title,2017-11,Civil Engineer,Median Base Pay,"$78,763",0.00%
Los Angeles,Job Title,2017-11,Claims Adjuster,Median Base Pay,"$57,869",2.30%
Los Angeles,Job Title,2017-11,Certified Nursing Assistant,Median Base Pay,"$34,097",2.40%
Los Angeles,Job Title,2017-11,Customer Service Representative,Median Base Pay,"$42,529",3.60%
Los Angeles,Job Title,2017-11,Delivery Driver,Median Base Pay,"$41,238",3.90%
Los Angeles,Job Title,2017-11,Financial Advisor,Median Base Pay,"$57,868",3.30%
Los Angeles,Job Title,2017-11,Licensed Practical Nurse,Median Base Pay,"$50,214",3.20%
Los Angeles,Job Title,2017-11,Loan Officer,Median Base Pay,"$46,907",-2.90%
Los Angeles,Job Title,2017-11,Maintenance Technician,Median Base Pay,"$45,270",2.20%
Los Angeles,Job Title,2017-11,Material Handler,Median Base Pay,"$38,182",2.70%
Los Angeles,Job Title,2017-11,Network Engineer,Median Base Pay,"$85,350",1.80%
Los Angeles,Job Title,2017-11,Office Manager,Median Base Pay,"$56,083",0.50%
Los Angeles,Job Title,2017-11,Pharmacist,Median Base Pay,"$135,740",1.80%
Los Angeles,Job Title,2017-11,Process Engineer,Median Base Pay,"$84,524",2.20%
Los Angeles,Job Title,2017-11,Program Manager,Median Base Pay,"$88,743",0.50%
Los Angeles,Job Title,2017-11,Research Assistant,Median Base Pay,"$34,622",1.50%
Los Angeles,Job Title,2017-11,Restaurant Manager,Median Base Pay,"$60,150",1.50%
Los Angeles,Job Title,2017-11,Security Officer,Median Base Pay,"$37,668",2.90%
Los Angeles,Job Title,2017-11,Server,Median Base Pay,"$32,810",2.80%
Los Angeles,Job Title,2017-11,Solutions Architect,Median Base Pay,"$114,915",0.80%
Los Angeles,Job Title,2017-11,Systems Engineer,Median Base Pay,"$90,615",1.50%
Los Angeles,Job Title,2017-11,Technical Support,Median Base Pay,"$54,977",3.90%
Los Angeles,Job Title,2017-11,UX Designer,Median Base Pay,"$89,562",0.70%
Philadelphia,Job Title,2017-11,Software Engineer,Median Base Pay,"$85,295",1.10%
Philadelphia,Job Title,2017-11,Programmer Analyst,Median Base Pay,"$69,160",-2.10%
Philadelphia,Job Title,2017-11,Consultant,Median Base Pay,"$82,649",-0.90%
Philadelphia,Job Title,2017-11,Project Manager,Median Base Pay,"$76,731",-0.20%
Philadelphia,Job Title,2017-11,Store Manager,Median Base Pay,"$53,172",2.40%
Philadelphia,Job Title,2017-11,Business Analyst,Median Base Pay,"$68,759",1.80%
Philadelphia,Job Title,2017-11,Cashier,Median Base Pay,"$27,019",2.90%
Philadelphia,Job Title,2017-11,Financial Analyst,Median Base Pay,"$63,211",1.20%
Philadelphia,Job Title,2017-11,Administrative Assistant,Median Base Pay,"$41,181",0.00%
Philadelphia,Job Title,2017-11,Accountant,Median Base Pay,"$57,954",0.40%
Philadelphia,Job Title,2017-11,Sales Representative,Median Base Pay,"$49,704",2.20%
Philadelphia,Job Title,2017-11,Professor,Median Base Pay,"$97,234",-0.40%
Philadelphia,Job Title,2017-11,Registered Nurse,Median Base Pay,"$73,417",1.20%
Philadelphia,Job Title,2017-11,Marketing Manager,Median Base Pay,"$76,493",0.10%
Philadelphia,Job Title,2017-11,Operations Manager,Median Base Pay,"$70,929",0.60%
Philadelphia,Job Title,2017-11,Product Manager,Median Base Pay,"$92,627",-0.20%
Philadelphia,Job Title,2017-11,Sales Manager,Median Base Pay,"$65,160",-0.70%
Philadelphia,Job Title,2017-11,Teacher,Median Base Pay,"$50,248",0.80%
Philadelphia,Job Title,2017-11,Bank Teller,Median Base Pay,"$29,525",3.00%
Philadelphia,Job Title,2017-11,Customer Service Manager,Median Base Pay,"$57,816",1.10%
Philadelphia,Job Title,2017-11,Physical Therapist,Median Base Pay,"$79,724",-0.60%
Philadelphia,Job Title,2017-11,Mechanical Engineer,Median Base Pay,"$75,608",0.30%
Philadelphia,Job Title,2017-11,Recruiter,Median Base Pay,"$51,889",1.90%
Philadelphia,Job Title,2017-11,Design Engineer,Median Base Pay,"$76,816",2.40%
Philadelphia,Job Title,2017-11,Pharmacy Technician,Median Base Pay,"$28,366",1.90%
Philadelphia,Job Title,2017-11,Graphic Designer,Median Base Pay,"$48,642",1.00%
Philadelphia,Job Title,2017-11,Web Developer,Median Base Pay,"$69,642",1.00%
Philadelphia,Job Title,2017-11,Business Development Manager,Median Base Pay,"$72,059",1.60%
Philadelphia,Job Title,2017-11,Data Scientist,Median Base Pay,"$95,847",-1.00%
Philadelphia,Job Title,2017-11,Buyer,Median Base Pay,"$59,119",1.50%
Philadelphia,Job Title,2017-11,Data Analyst,Median Base Pay,"$61,560",0.00%
Philadelphia,Job Title,2017-11,Electrical Engineer,Median Base Pay,"$80,004",0.10%
Philadelphia,Job Title,2017-11,Attorney,Median Base Pay,"$101,971",-0.20%
Philadelphia,Job Title,2017-11,Human Resources Manager,Median Base Pay,"$76,249",0.70%
Philadelphia,Job Title,2017-11,Technician,Median Base Pay,"$47,843",0.00%
Philadelphia,Job Title,2017-11,Restaurant Cook,Median Base Pay,"$29,820",3.60%
Philadelphia,Job Title,2017-11,Production Manager,Median Base Pay,"$66,323",-0.50%
Philadelphia,Job Title,2017-11,Manufacturing Engineer,Median Base Pay,"$74,270",0.90%
Philadelphia,Job Title,2017-11,Retail Key Holder,Median Base Pay,"$30,036",0.10%
Philadelphia,Job Title,2017-11,Paralegal,Median Base Pay,"$51,053",2.40%
Philadelphia,Job Title,2017-11,Java Developer,Median Base Pay,"$74,565",-4.30%
Philadelphia,Job Title,2017-11,Warehouse Associate,Median Base Pay,"$44,771",3.30%
Philadelphia,Job Title,2017-11,Property Manager,Median Base Pay,"$56,738",0.20%
Philadelphia,Job Title,2017-11,Producer,Median Base Pay,"$58,018",0.50%
Philadelphia,Job Title,2017-11,Quality Engineer,Median Base Pay,"$74,274",-1.00%
Philadelphia,Job Title,2017-11,Operations Analyst,Median Base Pay,"$59,502",-0.10%
Philadelphia,Job Title,2017-11,Medical Assistant,Median Base Pay,"$36,052",0.50%
Philadelphia,Job Title,2017-11,Tax Manager,Median Base Pay,"$102,260",-0.30%
Philadelphia,Job Title,2017-11,Technical Editor,Median Base Pay,"$54,306",0.60%
Philadelphia,Job Title,2017-11,Truck Driver,Median Base Pay,"$55,947",3.20%
Philadelphia,Job Title,2017-11,Insurance Agent,Median Base Pay,"$44,301",3.50%
Philadelphia,Job Title,2017-11,Medical Technologist,Median Base Pay,"$60,038",3.40%
Philadelphia,Job Title,2017-11,Field Engineer,Median Base Pay,"$69,422",1.60%
Philadelphia,Job Title,2017-11,Machine Operator,Median Base Pay,"$43,500",-1.70%
Philadelphia,Job Title,2017-11,Communications Manager,Median Base Pay,"$73,528",0.80%
Philadelphia,Job Title,2017-11,Construction Laborer,Median Base Pay,"$42,727",2.10%
Philadelphia,Job Title,2017-11,Emergency Medical Technician,Median Base Pay,"$37,444",2.10%
Philadelphia,Job Title,2017-11,Web Designer,Median Base Pay,"$57,006",3.20%
Philadelphia,Job Title,2017-11,Maintenance Worker,Median Base Pay,"$37,453",-2.30%
Philadelphia,Job Title,2017-11,Barista,Median Base Pay,"$23,414",3.30%
Philadelphia,Job Title,2017-11,Bartender,Median Base Pay,"$33,505",-5.40%
Philadelphia,Job Title,2017-11,Civil Engineer,Median Base Pay,"$71,714",-1.40%
Philadelphia,Job Title,2017-11,Claims Adjuster,Median Base Pay,"$51,884",0.80%
Philadelphia,Job Title,2017-11,Certified Nursing Assistant,Median Base Pay,"$31,331",1.00%
Philadelphia,Job Title,2017-11,Customer Service Representative,Median Base Pay,"$39,719",2.20%
Philadelphia,Job Title,2017-11,Delivery Driver,Median Base Pay,"$38,581",2.40%
Philadelphia,Job Title,2017-11,Financial Advisor,Median Base Pay,"$60,019",1.90%
Philadelphia,Job Title,2017-11,Licensed Practical Nurse,Median Base Pay,"$52,776",1.80%
Philadelphia,Job Title,2017-11,Loan Officer,Median Base Pay,"$42,318",-4.20%
Philadelphia,Job Title,2017-11,Maintenance Technician,Median Base Pay,"$44,578",0.70%
Philadelphia,Job Title,2017-11,Material Handler,Median Base Pay,"$36,867",1.30%
Philadelphia,Job Title,2017-11,Network Engineer,Median Base Pay,"$77,367",0.40%
Philadelphia,Job Title,2017-11,Office Manager,Median Base Pay,"$50,802",-0.90%
Philadelphia,Job Title,2017-11,Pharmacist,Median Base Pay,"$120,099",0.40%
Philadelphia,Job Title,2017-11,Process Engineer,Median Base Pay,"$81,104",0.70%
Philadelphia,Job Title,2017-11,Program Manager,Median Base Pay,"$78,151",-0.90%
Philadelphia,Job Title,2017-11,Research Assistant,Median Base Pay,"$31,449",0.10%
Philadelphia,Job Title,2017-11,Restaurant Manager,Median Base Pay,"$52,909",0.10%
Philadelphia,Job Title,2017-11,Security Officer,Median Base Pay,"$34,388",1.50%
Philadelphia,Job Title,2017-11,Server,Median Base Pay,"$35,974",1.30%
Philadelphia,Job Title,2017-11,Solutions Architect,Median Base Pay,"$108,268",-0.60%
Philadelphia,Job Title,2017-11,Systems Engineer,Median Base Pay,"$79,282",0.10%
Philadelphia,Job Title,2017-11,Technical Support,Median Base Pay,"$50,572",2.50%
Philadelphia,Job Title,2017-11,UX Designer,Median Base Pay,"$74,214",-0.70%
Houston,Job Title,2017-11,Software Engineer,Median Base Pay,"$83,399",0.70%
Houston,Job Title,2017-11,Programmer Analyst,Median Base Pay,"$67,904",-2.50%
Houston,Job Title,2017-11,Consultant,Median Base Pay,"$83,916",-1.20%
Houston,Job Title,2017-11,Project Manager,Median Base Pay,"$83,002",-0.60%
Houston,Job Title,2017-11,Store Manager,Median Base Pay,"$51,086",2.00%
Houston,Job Title,2017-11,Business Analyst,Median Base Pay,"$71,554",1.40%
Houston,Job Title,2017-11,Cashier,Median Base Pay,"$26,612",2.50%
Houston,Job Title,2017-11,Financial Analyst,Median Base Pay,"$68,750",0.80%
Houston,Job Title,2017-11,Administrative Assistant,Median Base Pay,"$41,871",-0.40%
Houston,Job Title,2017-11,Accountant,Median Base Pay,"$58,996",0.00%
Houston,Job Title,2017-11,Sales Representative,Median Base Pay,"$48,392",1.80%
Houston,Job Title,2017-11,Professor,Median Base Pay,"$97,214",-0.80%
Houston,Job Title,2017-11,Registered Nurse,Median Base Pay,"$71,668",0.80%
Houston,Job Title,2017-11,Marketing Manager,Median Base Pay,"$73,636",-0.30%
Houston,Job Title,2017-11,Operations Manager,Median Base Pay,"$69,400",0.20%
Houston,Job Title,2017-11,Product Manager,Median Base Pay,"$95,223",-0.50%
Houston,Job Title,2017-11,Sales Manager,Median Base Pay,"$65,648",-1.00%
Houston,Job Title,2017-11,Teacher,Median Base Pay,"$50,615",0.40%
Houston,Job Title,2017-11,Bank Teller,Median Base Pay,"$28,339",2.60%
Houston,Job Title,2017-11,Customer Service Manager,Median Base Pay,"$55,888",0.70%
Houston,Job Title,2017-11,Physical Therapist,Median Base Pay,"$75,439",-1.00%
Houston,Job Title,2017-11,Mechanical Engineer,Median Base Pay,"$80,549",-0.10%
Houston,Job Title,2017-11,Recruiter,Median Base Pay,"$52,233",1.60%
Houston,Job Title,2017-11,Design Engineer,Median Base Pay,"$83,987",2.00%
Houston,Job Title,2017-11,Pharmacy Technician,Median Base Pay,"$32,072",1.50%
Houston,Job Title,2017-11,Graphic Designer,Median Base Pay,"$47,408",0.60%
Houston,Job Title,2017-11,Web Developer,Median Base Pay,"$70,896",0.60%
Houston,Job Title,2017-11,Business Development Manager,Median Base Pay,"$78,263",1.30%
Houston,Job Title,2017-11,Data Scientist,Median Base Pay,"$100,403",-1.30%
Houston,Job Title,2017-11,Buyer,Median Base Pay,"$59,763",1.20%
Houston,Job Title,2017-11,Data Analyst,Median Base Pay,"$62,664",-0.40%
Houston,Job Title,2017-11,Electrical Engineer,Median Base Pay,"$82,345",-0.30%
Houston,Job Title,2017-11,Attorney,Median Base Pay,"$117,163",-0.50%
Houston,Job Title,2017-11,Human Resources Manager,Median Base Pay,"$80,763",0.40%
Houston,Job Title,2017-11,Technician,Median Base Pay,"$47,030",-0.30%
Houston,Job Title,2017-11,Restaurant Cook,Median Base Pay,"$26,750",3.30%
Houston,Job Title,2017-11,Production Manager,Median Base Pay,"$70,024",-0.90%
Houston,Job Title,2017-11,Manufacturing Engineer,Median Base Pay,"$75,594",0.50%
Houston,Job Title,2017-11,Retail Key Holder,Median Base Pay,"$28,652",-0.20%
Houston,Job Title,2017-11,Paralegal,Median Base Pay,"$53,708",2.00%
Houston,Job Title,2017-11,Java Developer,Median Base Pay,"$77,616",-4.60%
Houston,Job Title,2017-11,Warehouse Associate,Median Base Pay,"$40,243",2.90%
Houston,Job Title,2017-11,Property Manager,Median Base Pay,"$51,833",-0.10%
Houston,Job Title,2017-11,Producer,Median Base Pay,"$58,103",0.20%
Houston,Job Title,2017-11,Quality Engineer,Median Base Pay,"$73,881",-1.30%
Houston,Job Title,2017-11,Operations Analyst,Median Base Pay,"$62,024",-0.40%
Houston,Job Title,2017-11,Medical Assistant,Median Base Pay,"$35,195",0.20%
Houston,Job Title,2017-11,Tax Manager,Median Base Pay,"$103,290",-0.70%
Houston,Job Title,2017-11,Technical Editor,Median Base Pay,"$54,458",0.30%
Houston,Job Title,2017-11,Truck Driver,Median Base Pay,"$54,056",2.80%
Houston,Job Title,2017-11,Insurance Agent,Median Base Pay,"$38,078",3.20%
Houston,Job Title,2017-11,Medical Technologist,Median Base Pay,"$57,363",3.00%
Houston,Job Title,2017-11,Field Engineer,Median Base Pay,"$71,634",1.20%
Houston,Job Title,2017-11,Machine Operator,Median Base Pay,"$40,139",-2.00%
Houston,Job Title,2017-11,Communications Manager,Median Base Pay,"$71,249",0.40%
Houston,Job Title,2017-11,Construction Laborer,Median Base Pay,"$36,565",1.70%
Houston,Job Title,2017-11,Emergency Medical Technician,Median Base Pay,"$38,386",1.80%
Houston,Job Title,2017-11,Web Designer,Median Base Pay,"$56,598",2.80%
Houston,Job Title,2017-11,Maintenance Worker,Median Base Pay,"$38,085",-2.70%
Houston,Job Title,2017-11,Barista,Median Base Pay,"$22,387",2.90%
Houston,Job Title,2017-11,Bartender,Median Base Pay,"$33,320",-5.70%
Houston,Job Title,2017-11,Civil Engineer,Median Base Pay,"$75,462",-1.70%
Houston,Job Title,2017-11,Claims Adjuster,Median Base Pay,"$50,884",0.50%
Houston,Job Title,2017-11,Certified Nursing Assistant,Median Base Pay,"$27,692",0.60%
Houston,Job Title,2017-11,Customer Service Representative,Median Base Pay,"$36,939",1.80%
Houston,Job Title,2017-11,Delivery Driver,Median Base Pay,"$36,185",2.00%
Houston,Job Title,2017-11,Financial Advisor,Median Base Pay,"$50,004",1.50%
Houston,Job Title,2017-11,Licensed Practical Nurse,Median Base Pay,"$47,109",1.40%
Houston,Job Title,2017-11,Loan Officer,Median Base Pay,"$42,726",-4.50%
Houston,Job Title,2017-11,Maintenance Technician,Median Base Pay,"$42,959",0.40%
Houston,Job Title,2017-11,Material Handler,Median Base Pay,"$36,191",0.90%
Houston,Job Title,2017-11,Network Engineer,Median Base Pay,"$78,161",0.00%
Houston,Job Title,2017-11,Office Manager,Median Base Pay,"$49,426",-1.30%
Houston,Job Title,2017-11,Pharmacist,Median Base Pay,"$115,299",0.00%
Houston,Job Title,2017-11,Process Engineer,Median Base Pay,"$89,057",0.40%
Houston,Job Title,2017-11,Program Manager,Median Base Pay,"$77,354",-1.20%
Houston,Job Title,2017-11,Research Assistant,Median Base Pay,"$30,709",-0.30%
Houston,Job Title,2017-11,Restaurant Manager,Median Base Pay,"$53,209",-0.30%
Houston,Job Title,2017-11,Security Officer,Median Base Pay,"$34,483",1.10%
Houston,Job Title,2017-11,Server,Median Base Pay,"$30,247",1.00%
Houston,Job Title,2017-11,Solutions Architect,Median Base Pay,"$104,252",-1.00%
Houston,Job Title,2017-11,Systems Engineer,Median Base Pay,"$75,126",-0.30%
Houston,Job Title,2017-11,Technical Support,Median Base Pay,"$48,817",2.10%
Houston,Job Title,2017-11,UX Designer,Median Base Pay,"$80,116",-1.10%
Seattle,Job Title,2017-11,Software Engineer,Median Base Pay,"$111,678",2.60%
Seattle,Job Title,2017-11,Programmer Analyst,Median Base Pay,"$81,909",-0.60%
Seattle,Job Title,2017-11,Consultant,Median Base Pay,"$89,325",0.60%
Seattle,Job Title,2017-11,Project Manager,Median Base Pay,"$84,323",1.30%
Seattle,Job Title,2017-11,Store Manager,Median Base Pay,"$58,078",3.90%
Seattle,Job Title,2017-11,Business Analyst,Median Base Pay,"$77,874",3.30%
Seattle,Job Title,2017-11,Cashier,Median Base Pay,"$34,613",4.40%
Seattle,Job Title,2017-11,Financial Analyst,Median Base Pay,"$73,040",2.70%
Seattle,Job Title,2017-11,Administrative Assistant,Median Base Pay,"$47,866",1.50%
Seattle,Job Title,2017-11,Accountant,Median Base Pay,"$62,373",1.90%
Seattle,Job Title,2017-11,Sales Representative,Median Base Pay,"$52,368",3.70%
Seattle,Job Title,2017-11,Professor,Median Base Pay,"$99,898",1.10%
Seattle,Job Title,2017-11,Registered Nurse,Median Base Pay,"$78,535",2.70%
Seattle,Job Title,2017-11,Marketing Manager,Median Base Pay,"$87,583",1.60%
Seattle,Job Title,2017-11,Operations Manager,Median Base Pay,"$76,737",2.10%
Seattle,Job Title,2017-11,Product Manager,Median Base Pay,"$109,697",1.40%
Seattle,Job Title,2017-11,Sales Manager,Median Base Pay,"$71,150",0.80%
Seattle,Job Title,2017-11,Teacher,Median Base Pay,"$54,370",2.30%
Seattle,Job Title,2017-11,Bank Teller,Median Base Pay,"$32,281",4.50%
Seattle,Job Title,2017-11,Customer Service Manager,Median Base Pay,"$62,470",2.60%
Seattle,Job Title,2017-11,Physical Therapist,Median Base Pay,"$76,752",0.90%
Seattle,Job Title,2017-11,Mechanical Engineer,Median Base Pay,"$83,542",1.80%
Seattle,Job Title,2017-11,Recruiter,Median Base Pay,"$61,645",3.40%
Seattle,Job Title,2017-11,Design Engineer,Median Base Pay,"$85,803",3.90%
Seattle,Job Title,2017-11,Pharmacy Technician,Median Base Pay,"$40,627",3.40%
Seattle,Job Title,2017-11,Graphic Designer,Median Base Pay,"$59,668",2.50%
Seattle,Job Title,2017-11,Web Developer,Median Base Pay,"$87,349",2.50%
Seattle,Job Title,2017-11,Business Development Manager,Median Base Pay,"$85,099",3.20%
Seattle,Job Title,2017-11,Data Scientist,Median Base Pay,"$122,789",0.50%
Seattle,Job Title,2017-11,Buyer,Median Base Pay,"$70,169",3.10%
Seattle,Job Title,2017-11,Data Analyst,Median Base Pay,"$70,799",1.50%
Seattle,Job Title,2017-11,Electrical Engineer,Median Base Pay,"$89,291",1.60%
Seattle,Job Title,2017-11,Attorney,Median Base Pay,"$109,500",1.30%
Seattle,Job Title,2017-11,Human Resources Manager,Median Base Pay,"$85,732",2.20%
Seattle,Job Title,2017-11,Technician,Median Base Pay,"$52,714",1.50%
Seattle,Job Title,2017-11,Restaurant Cook,Median Base Pay,"$34,360",5.20%
Seattle,Job Title,2017-11,Production Manager,Median Base Pay,"$70,879",1.00%
Seattle,Job Title,2017-11,Manufacturing Engineer,Median Base Pay,"$79,305",2.40%
Seattle,Job Title,2017-11,Retail Key Holder,Median Base Pay,"$34,262",1.60%
Seattle,Job Title,2017-11,Paralegal,Median Base Pay,"$62,227",3.90%
Seattle,Job Title,2017-11,Java Developer,Median Base Pay,"$84,366",-2.90%
Seattle,Job Title,2017-11,Warehouse Associate,Median Base Pay,"$50,052",4.90%
Seattle,Job Title,2017-11,Property Manager,Median Base Pay,"$60,053",1.70%
Seattle,Job Title,2017-11,Producer,Median Base Pay,"$76,992",2.00%
Seattle,Job Title,2017-11,Quality Engineer,Median Base Pay,"$82,771",0.50%
Seattle,Job Title,2017-11,Operations Analyst,Median Base Pay,"$67,056",1.40%
Seattle,Job Title,2017-11,Medical Assistant,Median Base Pay,"$45,039",2.10%
Seattle,Job Title,2017-11,Tax Manager,Median Base Pay,"$104,653",1.20%
Seattle,Job Title,2017-11,Technical Editor,Median Base Pay,"$77,840",2.10%
Seattle,Job Title,2017-11,Truck Driver,Median Base Pay,"$55,828",4.80%
Seattle,Job Title,2017-11,Insurance Agent,Median Base Pay,"$41,066",5.10%
Seattle,Job Title,2017-11,Medical Technologist,Median Base Pay,"$66,288",5.00%
Seattle,Job Title,2017-11,Field Engineer,Median Base Pay,"$74,961",3.10%
Seattle,Job Title,2017-11,Machine Operator,Median Base Pay,"$43,424",-0.20%
Seattle,Job Title,2017-11,Communications Manager,Median Base Pay,"$86,018",2.30%
Seattle,Job Title,2017-11,Construction Laborer,Median Base Pay,"$51,594",3.60%
Seattle,Job Title,2017-11,Emergency Medical Technician,Median Base Pay,"$41,358",3.70%
Seattle,Job Title,2017-11,Web Designer,Median Base Pay,"$65,355",4.70%
Seattle,Job Title,2017-11,Maintenance Worker,Median Base Pay,"$48,928",-0.80%
Seattle,Job Title,2017-11,Barista,Median Base Pay,"$29,278",4.80%
Seattle,Job Title,2017-11,Bartender,Median Base Pay,"$35,630",-4.00%
Seattle,Job Title,2017-11,Civil Engineer,Median Base Pay,"$74,174",0.10%
Seattle,Job Title,2017-11,Claims Adjuster,Median Base Pay,"$54,861",2.40%
Seattle,Job Title,2017-11,Certified Nursing Assistant,Median Base Pay,"$35,992",2.50%
Seattle,Job Title,2017-11,Customer Service Representative,Median Base Pay,"$43,440",3.70%
Seattle,Job Title,2017-11,Delivery Driver,Median Base Pay,"$45,208",4.00%
Seattle,Job Title,2017-11,Financial Advisor,Median Base Pay,"$53,322",3.40%
Seattle,Job Title,2017-11,Licensed Practical Nurse,Median Base Pay,"$51,602",3.30%
Seattle,Job Title,2017-11,Loan Officer,Median Base Pay,"$46,586",-2.80%
Seattle,Job Title,2017-11,Maintenance Technician,Median Base Pay,"$51,230",2.20%
Seattle,Job Title,2017-11,Material Handler,Median Base Pay,"$39,872",2.80%
Seattle,Job Title,2017-11,Network Engineer,Median Base Pay,"$92,857",1.90%
Seattle,Job Title,2017-11,Office Manager,Median Base Pay,"$55,552",0.50%
Seattle,Job Title,2017-11,Pharmacist,Median Base Pay,"$127,950",1.90%
Seattle,Job Title,2017-11,Process Engineer,Median Base Pay,"$90,378",2.30%
Seattle,Job Title,2017-11,Program Manager,Median Base Pay,"$96,026",0.60%
Seattle,Job Title,2017-11,Research Assistant,Median Base Pay,"$33,416",1.60%
Seattle,Job Title,2017-11,Restaurant Manager,Median Base Pay,"$55,105",1.60%
Seattle,Job Title,2017-11,Security Officer,Median Base Pay,"$44,507",3.00%
Seattle,Job Title,2017-11,Server,Median Base Pay,"$36,619",2.90%
Seattle,Job Title,2017-11,Solutions Architect,Median Base Pay,"$115,580",0.90%
Seattle,Job Title,2017-11,Systems Engineer,Median Base Pay,"$92,866",1.60%
Seattle,Job Title,2017-11,Technical Support,Median Base Pay,"$52,874",4.00%
Seattle,Job Title,2017-11,UX Designer,Median Base Pay,"$95,522",0.70%
San Francisco,Job Title,2017-11,Software Engineer,Median Base Pay,"$119,964",2.30%
San Francisco,Job Title,2017-11,Programmer Analyst,Median Base Pay,"$86,072",-0.90%
San Francisco,Job Title,2017-11,Consultant,Median Base Pay,"$97,445",0.30%
San Francisco,Job Title,2017-11,Project Manager,Median Base Pay,"$93,139",1.00%
San Francisco,Job Title,2017-11,Store Manager,Median Base Pay,"$65,382",3.60%
San Francisco,Job Title,2017-11,Business Analyst,Median Base Pay,"$85,336",3.00%
San Francisco,Job Title,2017-11,Cashier,Median Base Pay,"$33,721",4.20%
San Francisco,Job Title,2017-11,Financial Analyst,Median Base Pay,"$82,268",2.40%
San Francisco,Job Title,2017-11,Administrative Assistant,Median Base Pay,"$53,681",1.20%
San Francisco,Job Title,2017-11,Accountant,Median Base Pay,"$70,764",1.60%
San Francisco,Job Title,2017-11,Sales Representative,Median Base Pay,"$59,358",3.40%
San Francisco,Job Title,2017-11,Professor,Median Base Pay,"$126,530",0.80%
San Francisco,Job Title,2017-11,Registered Nurse,Median Base Pay,"$114,064",2.40%
San Francisco,Job Title,2017-11,Marketing Manager,Median Base Pay,"$98,708",1.30%
San Francisco,Job Title,2017-11,Operations Manager,Median Base Pay,"$85,557",1.80%
San Francisco,Job Title,2017-11,Product Manager,Median Base Pay,"$123,315",1.10%
San Francisco,Job Title,2017-11,Sales Manager,Median Base Pay,"$78,930",0.50%
San Francisco,Job Title,2017-11,Teacher,Median Base Pay,"$64,015",2.00%
San Francisco,Job Title,2017-11,Bank Teller,Median Base Pay,"$33,451",4.20%
